symbol,datetime,open,high,low,close,dsa_pivot_pos_01,signed_vwap_dev_pct,rope_dir,bars_since_dir_change,rope_slope_atr_5,bb_pos_01,bb_width_percentile,w_DSA_DIR,w_dsa_pivot_pos_01,w_signed_vwap_dev_pct,ret_20,ret_40,ret_60,max_dd_20,max_dd_40,max_dd_60,win_20,win_40,win_60,rr_20,rr_40,rr_60,strategy
300478.SZ,2022-12-21 07:00:00,9.71,9.96,9.71,9.89,0.27536231884058104,-3.09227158189178,1.0,0.0,,,,-1.0,0.22727272727272985,-1.8821658615200865,-0.037411526794742266,0.022244691607684414,0.0333670374115268,-0.08796764408493438,-0.08796764408493438,-0.08796764408493438,0.0,1.0,1.0,-0.4252873563218398,0.2528735632183892,0.37931034482758585,C1_纯低位反转
300548.SZ,2022-12-21 07:00:00,17.54,18.0,17.27,17.7,0.28491620111731747,-6.029838064388721,1.0,0.0,,,,-1.0,0.2061855670103088,-1.0326086956521807,0.0717514124293785,0.18474576271186438,0.6299435028248589,-0.06045197740112996,-0.06045197740112996,-0.06045197740112996,1.0,1.0,1.0,1.1869158878504666,3.056074766355139,10.42056074766355,C1_纯低位反转
300770.SZ,2022-12-21 07:00:00,33.79,34.4,33.6,33.85,0.125,-4.1193090775543135,1.0,0.0,,,,-1.0,0.08522727272727167,-1.391801715919938,0.13500738552437222,0.1846381093057607,0.3639586410635155,-0.0053175775480059,-0.0053175775480059,-0.0053175775480059,1.0,1.0,1.0,25.38888888888893,34.72222222222228,68.44444444444456,C1_纯低位反转
300886.SZ,2022-12-21 07:00:00,22.49,22.75,22.24,22.55,0.16489361702127758,-6.001600241333717,1.0,0.0,,,,-1.0,0.7559055118110217,0.9183385137044293,0.1556541019955653,0.16186252771618617,0.10199556541019958,-0.046563192904656346,-0.046563192904656346,-0.046563192904656346,1.0,1.0,1.0,3.342857142857139,3.4761904761904723,2.19047619047619,C1_纯低位反转
300972.SZ,2022-12-21 07:00:00,11.88,12.1,11.85,11.93,0.0655737704918033,-8.191946951123008,1.0,0.0,,,,-1.0,0.3380281690140844,-0.6047856955035741,-0.019279128248114036,0.4249790444258173,1.3369656328583404,-0.05280804694048609,-0.05280804694048609,-0.05280804694048609,0.0,1.0,1.0,-0.36507936507936634,8.04761904761906,25.317460317460355,C1_纯低位反转
300997.SZ,2022-12-21 07:00:00,12.61,13.23,12.61,12.95,0.1983122362869194,-5.148492004741967,1.0,0.0,,,,-1.0,0.33519553072625696,-1.4192927592013511,-0.09806949806949804,0.0023166023166024045,0.003861003861003916,-0.09961389961389955,-0.10424710424710422,-0.10424710424710422,0.0,1.0,1.0,-0.9844961240310081,0.022222222222223073,0.037037037037037576,C1_纯低位反转
301198.SZ,2022-12-21 07:00:00,22.08,22.49,21.41,21.82,0.24260355029585814,-9.412869998398062,1.0,0.0,,,,-1.0,0.04587155963302818,-2.874564459930299,0.17781851512373964,0.2859761686526122,0.21264894592117325,-0.014665444546287822,-0.014665444546287822,-0.014665444546287822,1.0,1.0,1.0,12.124999999999986,19.49999999999998,14.49999999999999,C1_纯低位反转
301258.SZ,2022-12-21 07:00:00,41.99,44.28,41.92,43.07,0.28730512249443174,-6.448484622530787,1.0,0.0,,,,-1.0,0.813411078717201,1.5956657265845373,-0.05131181797074532,0.027397260273972594,-0.025307638727652737,-0.09496169027165088,-0.09496169027165088,-0.09496169027165088,0.0,1.0,0.0,-0.5403422982885083,0.2885085574572124,-0.2665036674816632,C1_纯低位反转
600018.SH,2022-12-21 07:00:00,5.26,5.33,5.25,5.27,0.09090909090908895,-3.995766901715995,1.0,0.0,,,,-1.0,0.47058823529411825,-0.0607902735562405,0.0,0.0018975332068312477,0.06641366223908929,-0.02087286527514221,-0.02087286527514221,-0.02087286527514221,0.0,1.0,1.0,0.0,0.09090909090909752,3.181818181818203,C1_纯低位反转
600030.SH,2022-12-21 07:00:00,19.84,19.85,19.67,19.74,0.15789473684210492,-2.808881354511166,1.0,0.0,,,,-1.0,0.4629629629629637,-0.065284804961638,0.09523809523809537,0.06534954407294848,0.03799392097264438,-0.019250253292806434,-0.019250253292806434,-0.019250253292806434,1.0,1.0,1.0,4.947368421052651,3.3947368421052797,1.9736842105263213,C1_纯低位反转
600035.SH,2022-12-21 07:00:00,3.31,3.36,3.29,3.32,0.21739130434782533,-2.8827927584794257,1.0,0.0,,,,-1.0,0.428571428571428,-0.29498525073746995,0.012048192771084348,0.02710843373493985,0.08433734939759044,-0.03012048192771074,-0.03012048192771074,-0.03012048192771074,1.0,1.0,1.0,0.40000000000000174,0.9000000000000061,2.8000000000000123,C1_纯低位反转
600054.SH,2022-12-21 07:00:00,12.26,12.46,12.22,12.33,0.19047619047619,-5.966984503894053,1.0,0.0,,,,-1.0,0.48863636363636387,-0.05234231876470157,0.027575020275750192,-0.03811841038118415,0.013787510137875096,-0.06082725060827251,-0.07380373073803732,-0.07380373073803732,1.0,0.0,1.0,0.45333333333333314,-0.516483516483517,0.1868131868131867,C1_纯低位反转
600160.SH,2022-12-21 07:00:00,15.68,15.83,15.46,15.65,0.1637931034482754,-3.283320932088384,1.0,0.0,,,,-1.0,0.1764705882352936,-1.375000000000004,0.02428115015974446,0.13801916932907338,0.08881789137380183,-0.04345047923322682,-0.04345047923322682,-0.04345047923322682,1.0,1.0,1.0,0.558823529411766,3.176470588235293,2.0441176470588225,C1_纯低位反转
600180.SH,2022-12-21 07:00:00,5.84,5.99,5.79,5.87,0.1568627450980394,-6.424209848506496,1.0,0.0,,,,-1.0,0.8518518518518515,1.0220548682087165,-0.0068143100511073315,0.04770017035775132,0.011925042589437867,-0.05110732538330491,-0.05110732538330491,-0.05110732538330491,0.0,1.0,1.0,-0.13333333333333353,0.9333333333333348,0.2333333333333344,C1_纯低位反转
600196.SH,2022-12-21 07:00:00,37.0,37.55,36.06,37.05,0.24374999999999902,-8.291212114324404,1.0,0.0,,,,-1.0,0.8490566037735848,2.5264595425059695,-0.02051282051282046,-0.08771929824561404,-0.13306342780026992,-0.06882591093117402,-0.09851551956815112,-0.15492577597840754,0.0,0.0,0.0,-0.29803921568627406,-0.8904109589041099,-0.858885017421603,C1_纯低位反转
600227.SH,2022-12-21 07:00:00,3.04,3.16,3.03,3.07,0.24390243902438954,-8.70627584405091,1.0,0.0,,,,-1.0,0.5625000000000008,0.41322314049587733,-0.02280130293159604,-0.013029315960912065,-0.009771986970683976,-0.03908794788273605,-0.03908794788273605,-0.04885993485342017,0.0,0.0,0.0,-0.5833333333333336,-0.3333333333333346,-0.19999999999999882,C1_纯低位反转
600233.SH,2022-12-21 07:00:00,20.36,20.66,20.1,20.34,0.1511627906976751,-6.153289460339001,1.0,0.0,,,,-1.0,0.40287769784172556,-0.42735042735044354,0.043264503441494545,-0.10275319567354965,-0.10422812192723702,-0.04867256637168134,-0.14355948869223198,-0.14355948869223198,1.0,0.0,0.0,0.8888888888888893,-0.7157534246575346,-0.7260273972602747,C1_纯低位反转
600273.SH,2022-12-21 07:00:00,8.39,8.48,8.35,8.41,0.12500000000000092,-3.673433035995842,1.0,0.0,,,,-1.0,0.2352941176470539,-0.3436426116838618,0.01664684898929852,0.054696789536266235,0.021403091557669406,-0.021403091557669406,-0.021403091557669406,-0.021403091557669406,1.0,1.0,1.0,0.7777777777777821,2.5555555555555545,1.0,C1_纯低位反转
600305.SH,2022-12-21 07:00:00,11.97,12.2,11.93,12.05,0.2424242424242426,-5.444863836115433,1.0,0.0,,,,-1.0,0.5277777777777783,0.10712372790573359,0.011618257261410688,0.08464730290456428,-0.02406639004149385,-0.019087136929460614,-0.019087136929460614,-0.049792531120332065,1.0,1.0,0.0,0.6086956521739068,4.434782608695643,-0.4833333333333337,C1_纯低位反转
600307.SH,2022-12-21 07:00:00,1.67,1.69,1.66,1.67,0.25,-2.4909510194973783,1.0,0.0,,,,-1.0,0.8333333333333334,0.7812499999999919,0.0,0.053892215568862326,0.005988023952095814,-0.029940119760478938,-0.029940119760478938,-0.029940119760478938,0.0,1.0,1.0,0.0,1.8000000000000078,0.20000000000000087,C1_纯低位反转
600351.SH,2022-12-21 07:00:00,6.43,6.55,6.37,6.42,0.08064516129032234,-13.034804793769409,1.0,0.0,,,,-1.0,0.3437499999999998,-0.9250693802035242,-0.07320872274143299,-0.0015576323987538609,0.09813084112149531,-0.08878504672897201,-0.08878504672897201,-0.08878504672897201,0.0,0.0,1.0,-0.824561403508771,-0.017543859649122424,1.105263157894736,C1_纯低位反转
600371.SH,2022-12-21 07:00:00,12.74,13.25,12.71,13.0,0.17469879518072254,-9.01900646907552,1.0,0.0,,,,-1.0,0.45652173913043437,-0.29282576866763654,0.08384615384615383,0.030769230769230795,-0.012307692307692318,-0.05153846153846153,-0.05153846153846153,-0.05153846153846153,1.0,1.0,0.0,1.626865671641791,0.5970149253731349,-0.23880597014925395,C1_纯低位反转
600547.SH,2022-12-21 07:00:00,19.5,19.56,18.93,19.0,0.09448818897637877,-4.952997074263754,1.0,0.0,,,,-1.0,0.26666666666666705,-0.9593969504882502,0.01947368421052637,0.008947368421052721,0.15631578947368416,-0.027894736842105323,-0.027894736842105323,-0.027894736842105323,1.0,1.0,1.0,0.6981132075471702,0.3207547169811346,5.603773584905647,C1_纯低位反转
600585.SH,2022-12-21 07:00:00,28.1,28.53,28.1,28.22,0.10999999999999943,-4.881634094113658,1.0,0.0,,,,-1.0,0.7372262773722634,0.7363770250368253,0.029766123316796594,0.1254429482636429,0.035790219702338824,-0.040396881644223975,-0.040396881644223975,-0.040396881644223975,1.0,1.0,1.0,0.7368421052631574,3.105263157894738,0.8859649122807027,C1_纯低位反转
600593.SH,2022-12-21 07:00:00,14.52,14.71,14.3,14.56,0.2000000000000008,-6.415730761042478,1.0,0.0,,,,-1.0,0.4297520661157018,0.9610820423392422,0.0,-0.021291208791208823,-0.027472527472527496,-0.030906593406593477,-0.06593406593406599,-0.09203296703296703,0.0,0.0,0.0,0.0,-0.32291666666666685,-0.29850746268656747,C1_纯低位反转
600623.SH,2022-12-21 07:00:00,6.51,6.61,6.47,6.56,0.26470588235294085,-3.420091674348866,1.0,0.0,,,,-1.0,0.8181818181818178,0.6941001487357491,-0.007621951219512168,0.06097560975609762,0.06554878048780498,-0.04115853658536579,-0.04115853658536579,-0.04115853658536579,0.0,1.0,1.0,-0.18518518518518481,1.4814814814814852,1.5925925925925974,C1_纯低位反转
600630.SH,2022-12-21 07:00:00,5.77,5.84,5.68,5.8,0.23529411764705882,-7.703076530783831,1.0,0.0,,,,-1.0,0.1904761904761907,-1.4285714285714177,-0.05517241379310334,-0.006896551724137937,-0.04655172413793096,-0.09482758620689652,-0.09482758620689652,-0.09482758620689652,0.0,0.0,0.0,-0.5818181818181809,-0.07272727272727282,-0.4909090909090903,C1_纯低位反转
600639.SH,2022-12-21 07:00:00,11.34,11.45,11.23,11.34,0.14141414141414196,-5.4882493154601795,1.0,0.0,,,,-1.0,0.2448979591836754,-0.7000840100812147,-0.010582010582010514,0.04232804232804237,0.059964726631393274,-0.04673721340388001,-0.04673721340388001,-0.04673721340388001,0.0,1.0,1.0,-0.22641509433962145,0.9056603773584926,1.2830188679245293,C1_纯低位反转
600640.SH,2022-12-21 07:00:00,9.41,9.59,9.38,9.47,0.11392405063291133,-6.283165254020755,1.0,0.0,,,,-1.0,0.4,-0.2678272514228385,0.017951425554382252,0.15522703273495236,0.4371700105596619,-0.022175290390707585,-0.022175290390707585,-0.022175290390707585,1.0,1.0,1.0,0.809523809523806,6.999999999999967,19.71428571428563,C1_纯低位反转
600655.SH,2022-12-21 07:00:00,7.62,7.68,7.55,7.59,0.09523809523809534,-4.5086145714039505,1.0,0.0,,,,-1.0,0.875,1.0230179028133002,0.036890645586297795,0.03557312252964433,0.022397891963109345,-0.027667984189723317,-0.027667984189723317,-0.027667984189723317,1.0,1.0,1.0,1.3333333333333348,1.285714285714288,0.8095238095238093,C1_纯低位反转
600708.SH,2022-12-21 07:00:00,2.54,2.62,2.53,2.58,0.21739130434782727,-6.008538913646456,1.0,0.0,,,,-1.0,0.6111111111111114,0.4981320049813316,-0.08527131782945743,-0.054263565891472916,-0.09689922480620154,-0.12015503875968994,-0.12015503875968994,-0.12015503875968994,0.0,0.0,0.0,-0.7096774193548392,-0.45161290322580677,-0.8064516129032256,C1_纯低位反转
600720.SH,2022-12-21 07:00:00,10.94,11.0,10.82,10.93,0.15492957746478814,-2.0207573384764257,1.0,0.0,,,,-1.0,0.5471698113207538,0.1478415138970939,-0.08417200365965233,0.09789569990850872,0.041171088746569176,-0.10430009149130838,-0.10430009149130838,-0.10430009149130838,0.0,1.0,1.0,-0.8070175438596486,0.9385964912280699,0.3947368421052639,C1_纯低位反转
600802.SH,2022-12-21 07:00:00,5.52,5.73,5.52,5.56,0.26315789473684126,-4.5975570056885395,1.0,0.0,,,,-1.0,0.4230769230769246,-0.23543260741613253,-0.04676258992805752,0.04856115107913678,0.028776978417266216,-0.06654676258992792,-0.06654676258992792,-0.06654676258992792,0.0,1.0,1.0,-0.7027027027027036,0.7297297297297325,0.43243243243243373,C1_纯低位反转
600858.SH,2022-12-21 07:00:00,5.93,6.05,5.86,5.97,0.25,-5.114432469384026,1.0,0.0,,,,-1.0,0.20689655172413657,-0.9204114780725497,-0.061976549413735364,-0.055276381909547756,-0.0938023450586264,-0.07370184254606357,-0.07872696817420431,-0.12227805695142371,0.0,0.0,0.0,-0.840909090909092,-0.7021276595744687,-0.7671232876712328,C1_纯低位反转
600865.SH,2022-12-21 07:00:00,9.15,9.38,9.05,9.25,0.27710843373494026,-5.509143821657299,1.0,0.0,,,,-1.0,0.22950819672131262,-1.1591148577449888,-0.007567567567567599,0.04972972972972982,0.05405405405405406,-0.05621621621621617,-0.05621621621621617,-0.05621621621621617,0.0,1.0,1.0,-0.13461538461538528,0.8846153846153869,0.9615384615384623,C1_纯低位反转
600897.SH,2022-12-21 07:00:00,16.75,16.9,16.56,16.68,0.1381578947368427,-4.796620231063772,1.0,0.0,,,,-1.0,0.07476635514018555,-1.7530340974763883,-0.004796163069544263,0.01199040767386087,0.025179856115108017,-0.04256594724220618,-0.04256594724220618,-0.04256594724220618,0.0,1.0,1.0,-0.11267605633802592,0.2816901408450698,0.5915492957746511,C1_纯低位反转
600999.SH,2022-12-21 07:00:00,13.11,13.19,13.06,13.14,0.14492753623188584,-3.878133990609023,1.0,0.0,,,,-1.0,0.35714285714286076,-0.19641541861037848,0.1103500761035007,0.07838660578386601,0.07077625570776254,-0.009132420091324277,-0.009132420091324277,-0.009132420091324277,1.0,1.0,1.0,12.083333333333226,8.583333333333258,7.749999999999933,C1_纯低位反转
601020.SH,2022-12-21 07:00:00,11.89,12.07,11.66,11.84,0.1395348837209301,-7.6179392744112535,1.0,0.0,,,,-1.0,0.053333333333334565,-1.7919229740572296,0.09290540540540537,0.43665540540540554,0.24493243243243246,-0.041385135135135157,-0.041385135135135157,-0.041385135135135157,1.0,1.0,1.0,2.2448979591836715,10.551020408163263,5.918367346938773,C1_纯低位反转
601158.SH,2022-12-21 07:00:00,5.12,5.15,5.11,5.13,0.14285714285714013,-2.0667637268131385,1.0,0.0,,,,-1.0,0.5714285714285696,0.06389776357828476,0.013645224171540018,0.02729044834307986,0.06627680311890835,-0.011695906432748463,-0.011695906432748463,-0.011695906432748463,1.0,1.0,1.0,1.166666666666679,2.3333333333333433,5.666666666666701,C1_纯低位反转
601326.SH,2022-12-21 07:00:00,2.77,2.8,2.76,2.77,0.25,-3.5505413807533843,1.0,0.0,,,,-1.0,0.5454545454545443,0.11750881316098981,-0.010830324909747223,0.03610108303249101,0.06859205776173283,-0.039711191335740026,-0.039711191335740026,-0.039711191335740026,0.0,1.0,1.0,-0.27272727272727126,0.9090909090909111,1.7272727272727286,C1_纯低位反转
601336.SH,2022-12-21 07:00:00,28.22,28.67,28.07,28.48,0.2767295597484285,-2.4743345581047373,1.0,0.0,,,,-1.0,0.7241379310344838,0.4442925495556918,0.1587078651685393,0.10007022471910104,0.06250000000000004,-0.016151685393258456,-0.016151685393258456,-0.016151685393258456,1.0,1.0,1.0,9.826086956521719,6.195652173913027,3.8695652173912998,C1_纯低位反转
601577.SH,2022-12-21 07:00:00,6.66,6.72,6.62,6.68,0.19999999999999882,-2.688122605067724,1.0,0.0,,,,-1.0,0.6111111111111089,0.19502681618723028,0.03892215568862286,0.2170658682634732,0.2125748502994012,-0.023952095808383256,-0.023952095808383256,-0.023952095808383256,1.0,1.0,1.0,1.6250000000000029,9.062499999999998,8.874999999999993,C1_纯低位反转
601801.SH,2022-12-21 07:00:00,5.07,5.13,5.05,5.08,0.2857142857142857,-3.414613154359748,1.0,0.0,,,,-1.0,0.3124999999999986,-0.38535645472062546,0.039370078740157514,0.10826771653543303,0.21456692913385825,-0.013779527559055173,-0.013779527559055173,-0.013779527559055173,1.0,1.0,1.0,2.8571428571428483,7.857142857142823,15.571428571428507,C1_纯低位反转
601838.SH,2022-12-21 07:00:00,14.19,14.34,14.13,14.24,0.1874999999999999,-3.90575980762729,1.0,0.0,,,,-1.0,0.5106382978723384,0.02254283137961279,-0.005617977528089893,0.012640449438202228,-0.04283707865168535,-0.016853932584269676,-0.07162921348314603,-0.07162921348314603,0.0,1.0,0.0,-0.33333333333333337,0.17647058823529393,-0.5980392156862742,C1_纯低位反转
601888.SH,2022-12-21 07:00:00,215.4,217.0,213.26,215.09,0.23805460750853177,-3.6466500476388117,1.0,0.0,,,,-1.0,0.7898550724637665,0.9716107484439013,0.07694453484587839,-0.07020317076572595,-0.14194058301176252,-0.01352922032637499,-0.07587521502626804,-0.16314101073969037,1.0,0.0,0.0,5.687285223367699,-0.9252450980392157,-0.8700484468509546,C1_纯低位反转
601949.SH,2022-12-21 07:00:00,4.91,4.98,4.86,4.9,0.12500000000000036,-3.3470606064168726,1.0,0.0,,,,-1.0,0.31818181818181984,-0.5273566249176126,-0.008163265306122455,0.09795918367346929,0.21428571428571425,-0.026530612244898118,-0.026530612244898118,-0.026530612244898118,0.0,1.0,1.0,-0.3076923076923061,3.6923076923076663,8.076923076923027,C1_纯低位反转
601952.SH,2022-12-21 07:00:00,11.96,12.13,11.81,12.01,0.16393442622950777,-6.485350218235307,1.0,0.0,,,,-1.0,0.5249999999999996,0.05194805194804622,0.01332223147377187,0.03247293921731895,-0.004163197335553617,-0.028309741881765185,-0.028309741881765185,-0.028309741881765185,1.0,1.0,0.0,0.47058823529411825,1.147058823529414,-0.1470588235294087,C1_纯低位反转
601963.SH,2022-12-21 07:00:00,6.78,6.83,6.75,6.77,0.07142857142856984,-2.785341955204694,1.0,0.0,,,,-1.0,0.40000000000000235,-0.14388489208632785,0.04283604135893649,0.06794682422452007,0.07976366322008864,-0.014771048744460806,-0.014771048744460806,-0.014771048744460806,1.0,1.0,1.0,2.9000000000000106,4.6000000000000245,5.40000000000002,C1_纯低位反转
603053.SH,2022-12-21 07:00:00,9.19,9.27,9.19,9.23,0.16326530612244905,-3.8600832402791228,1.0,0.0,,,,-1.0,0.13793103448276137,-0.7399577167019057,0.01625135427952333,0.04767063921993494,0.037919826652220975,-0.01625135427952333,-0.01625135427952333,-0.01625135427952333,1.0,1.0,1.0,1.0,2.9333333333333234,2.3333333333333255,C1_纯低位反转
603059.SH,2022-12-21 07:00:00,19.89,20.3,19.65,20.0,0.29100529100529127,-5.777103197845913,1.0,0.0,,,,-1.0,0.41666666666666624,-0.195407914020531,-0.03699999999999992,0.158,0.19800000000000004,-0.06799999999999998,-0.06799999999999998,-0.06799999999999998,0.0,1.0,1.0,-0.5441176470588226,2.3235294117647065,2.9117647058823546,C1_纯低位反转
603076.SH,2022-12-21 07:00:00,38.33,39.2,37.77,38.65,0.22448979591836649,-6.818787905333832,1.0,0.0,,,,-1.0,0.41348973607038064,-0.49306368042787596,0.002328589909443814,0.10012936610608032,0.011901681759379066,-0.082535575679172,-0.082535575679172,-0.082535575679172,1.0,1.0,1.0,0.028213166144201714,1.2131661442006292,0.14420062695924804,C1_纯低位反转
603130.SH,2022-12-21 07:00:00,28.72,29.66,28.72,29.17,0.12348178137651879,-7.226230821017355,1.0,0.0,,,,-1.0,0.0,-4.055507745266784,-0.08021940349674334,-0.056907781967775115,-0.1306136441549538,-0.10798765855330826,-0.10798765855330826,-0.13884127528282483,0.0,0.0,0.0,-0.7428571428571433,-0.5269841269841267,-0.9407407407407412,C1_纯低位反转
603288.SH,2022-12-21 07:00:00,78.78,78.93,77.84,78.26,0.24946236559139986,-3.9114830748388667,1.0,0.0,,,,-1.0,0.6971608832807592,0.5184140676841466,0.030539228213646824,0.028239202657807227,-0.04446716074623056,-0.01610017889087663,-0.017761308458982883,-0.05468949654996168,1.0,1.0,0.0,1.8968253968253896,1.5899280575539518,-0.8130841121495335,C1_纯低位反转
603313.SH,2022-12-21 07:00:00,10.9,10.99,10.75,10.86,0.12087912087912024,-6.326050396560573,1.0,0.0,,,,-1.0,0.48837209302325607,-0.05938242280284382,0.01749539594843474,0.10589318600368328,-0.004604051565377435,-0.03775322283609578,-0.03775322283609578,-0.047882136279926296,1.0,1.0,0.0,0.46341463414634443,2.8048780487804876,-0.09615384615384419,C1_纯低位反转
603323.SH,2022-12-21 07:00:00,4.64,4.7,4.63,4.65,0.12500000000000092,-3.2084217169068308,1.0,0.0,,,,-1.0,0.3846153846153836,-0.2087682672233776,0.04731182795698919,0.07311827956989243,0.025806451612903056,-0.025806451612903247,-0.025806451612903247,-0.025806451612903247,1.0,1.0,1.0,1.8333333333333297,2.8333333333333295,0.9999999999999926,C1_纯低位反转
603569.SH,2022-12-21 07:00:00,8.97,9.14,8.9,9.02,0.12328767123287644,-9.56869404346935,1.0,0.0,,,,-1.0,0.11764705882353088,-2.2184300341297116,-0.007760532150776085,0.07760532150776066,0.012195121951219646,-0.053215077605321556,-0.053215077605321556,-0.053215077605321556,0.0,1.0,1.0,-0.1458333333333338,1.4583333333333344,0.229166666666669,C1_纯低位反转
603587.SH,2022-12-21 07:00:00,15.15,15.51,15.15,15.3,0.2200000000000003,-4.601277024596316,1.0,0.0,,,,-1.0,0.08333333333333348,-1.6817321841496573,-0.003921568627451012,0.12614379084967317,0.05228758169934645,-0.02679738562091504,-0.02679738562091504,-0.02679738562091504,0.0,1.0,1.0,-0.1463414634146353,4.707317073170729,1.951219512195123,C1_纯低位反转
603601.SH,2022-12-21 07:00:00,5.4,5.47,5.35,5.42,0.08860759493670922,-8.69119266239656,1.0,0.0,,,,-1.0,0.1041666666666664,-2.170188463735013,0.05719557195571965,0.06642066420664212,-0.025830258302582967,-0.04797047970479701,-0.04797047970479701,-0.04797047970479701,1.0,1.0,0.0,1.1923076923076952,1.384615384615387,-0.5384615384615377,C1_纯低位反转
603711.SH,2022-12-21 07:00:00,13.24,13.55,13.24,13.41,0.22123893805309755,-5.6433828932594565,1.0,0.0,,,,-1.0,0.5180722891566283,0.07209805335257075,0.14019388516032805,0.45637583892617456,0.40939597315436227,-0.015659955257270756,-0.015659955257270756,-0.015659955257270756,1.0,1.0,1.0,8.952380952380912,29.14285714285703,26.14285714285703,C1_纯低位反转
603896.SH,2022-12-21 07:00:00,37.2,38.09,37.2,37.49,0.0679156908665104,-8.892956021515126,1.0,0.0,,,,-1.0,0.31358885017421584,-0.8948732959772403,0.14270472125900244,0.274473192851427,0.36116297679381165,-0.050413443584956,-0.050413443584956,-0.050413443584956,1.0,1.0,1.0,2.8306878306878307,5.444444444444442,7.164021164021161,C1_纯低位反转
603948.SH,2022-12-21 07:00:00,22.82,23.25,22.6,22.95,0.22797927461139783,-4.350331609368082,1.0,0.0,,,,-1.0,0.04385964912280762,-1.462934308622876,0.02919389978213515,0.05098039215686282,-0.015250544662309276,-0.07189542483660125,-0.07189542483660125,-0.07189542483660125,1.0,1.0,0.0,0.40606060606060745,0.7090909090909108,-0.21212121212121102,C1_纯低位反转
605016.SH,2022-12-21 07:00:00,22.57,22.9,22.38,22.5,0.06185567010309268,-10.366187151516373,1.0,0.0,,,,-1.0,0.4761904761904764,-0.18174192646441914,0.09422222222222226,0.2991111111111111,0.36000000000000004,-0.05155555555555556,-0.05155555555555556,-0.05155555555555556,1.0,1.0,1.0,1.8275862068965523,5.801724137931034,6.982758620689655,C1_纯低位反转
605168.SH,2022-12-21 07:00:00,77.75,79.66,77.4,78.38,0.14552238805970158,-7.416480674622021,1.0,0.0,,,,-1.0,0.06355932203389772,-1.6706540691780563,0.3568512375606022,0.37458535340648125,0.895253891298801,-0.026537381985200285,-0.026537381985200285,-0.026537381985200285,1.0,1.0,1.0,13.447115384615396,14.115384615384627,33.73557692307696,C1_纯低位反转
688351.SH,2022-12-21 07:00:00,22.8,23.5,22.06,23.03,0.20041322314049637,-13.570336635430191,1.0,0.0,,,,-1.0,0.05970149253731326,-3.9757412398922005,0.1055145462440295,0.009118541033434532,-0.0017368649587495744,-0.023013460703430355,-0.023013460703430355,-0.03126356925749033,1.0,1.0,0.0,4.584905660377348,0.39622641509433365,-0.05555555555555912,C1_纯低位反转
688367.SH,2022-12-21 07:00:00,15.93,16.04,15.71,15.9,0.1776315789473684,-5.442863617268852,1.0,0.0,,,,-1.0,0.04716981132075544,-1.9441069258809038,0.06352201257861634,0.14905660377358484,0.16729559748427664,-0.030188679245283043,-0.030188679245283043,-0.030188679245283043,1.0,1.0,1.0,2.1041666666666643,4.937499999999994,5.541666666666659,C1_纯低位反转
688625.SH,2022-12-21 07:00:00,47.6,48.62,47.5,47.58,0.05343511450381697,-8.872909981289492,1.0,0.0,,,,-1.0,0.12332439678284192,-1.8206556952183508,0.15342580916351417,0.08322824716267341,0.007986548970155582,-0.036990332072299244,-0.036990332072299244,-0.036990332072299244,1.0,1.0,1.0,4.14772727272728,2.250000000000003,0.21590909090909263,C1_纯低位反转
000910.SZ,2022-12-22 07:00:00,8.8,9.06,8.7,8.75,0.2884615384615394,-3.749449508464032,1.0,0.0,,,,-1.0,0.44444444444444225,-0.11160714285714049,0.05371428571428579,0.14285714285714285,0.1211428571428572,-0.03542857142857148,-0.03542857142857148,-0.03542857142857148,1.0,1.0,1.0,1.5161290322580643,4.032258064516123,3.419354838709674,C1_纯低位反转
000920.SZ,2022-12-22 07:00:00,9.2,10.03,9.2,9.35,0.12195121951219537,-9.55540292389906,1.0,0.0,,,,-1.0,0.39215686274509853,-0.7419898819561453,0.051336898395721975,0.02032085561497321,-0.0021390374331550347,-0.047058823529411715,-0.047058823529411715,-0.047058823529411715,1.0,1.0,0.0,1.090909090909093,0.43181818181818116,-0.04545454545454453,C1_纯低位反转
002182.SZ,2022-12-22 07:00:00,21.4,22.15,21.19,21.4,0.1699029126213583,-4.9065136454955836,1.0,0.0,,,,-1.0,0.13475177304964628,-1.5442278860569731,-0.0028037383177569497,0.1420560747663553,0.1130841121495328,-0.08037383177570089,-0.08037383177570089,-0.08037383177570089,0.0,1.0,1.0,-0.034883720930231836,1.7674418604651192,1.4069767441860486,C1_纯低位反转
002292.SZ,2022-12-22 07:00:00,4.67,4.85,4.61,4.73,0.2452830188679259,-3.9886768035674875,1.0,0.0,,,,-1.0,0.08571428571428398,-1.9701086956521743,0.0401691331923889,0.11627906976744182,0.39534883720930214,-0.046511627906976875,-0.046511627906976875,-0.046511627906976875,1.0,1.0,1.0,0.8636363636363589,2.499999999999992,8.499999999999972,C1_纯低位反转
002303.SZ,2022-12-22 07:00:00,3.54,3.6,3.51,3.53,0.21428571428571305,-4.511043385939679,1.0,0.0,,,,-1.0,0.19999999999999882,-0.8196721311475478,0.06798866855524086,0.10481586402266292,0.06798866855524086,-0.014164305949008449,-0.014164305949008449,-0.014164305949008449,1.0,1.0,1.0,4.800000000000021,7.400000000000029,4.800000000000021,C1_纯低位反转
