symbol,datetime,open,high,low,close,dsa_pivot_pos_01,signed_vwap_dev_pct,rope_dir,bars_since_dir_change,range_break_up,range_break_up_strength,dist_to_rope_atr,trigger_break_up,trigger_break_up_strong,trigger_above_rope,trigger_depart_from_rope,near_rope_ratio_5_loose,near_rope_streak_loose,coil_loose,not_too_high,bb_pos_01,bb_width_percentile,hit20_10,hit20_15,hit40_20,ret_5,ret_10,ret_20,ret_40,ret_60,max_dd_5,max_dd_10,max_dd_20,max_dd_40,max_dd_60,win_5,win_10,win_20,win_40,win_60,enhancement,variant_name
601330.SH,2022-06-28 07:00:00,7.7,8.18,7.67,7.93,0.2789598108747044,-1.470535627820535,1.0,1.0,1.0,0.7415322226302454,1.0000000000000004,1,1,1,1,0.2,0.0,1,0,1.0,0.03333333333333333,0.0,0.0,0.0,0.006305170239596559,-0.0063051702395964465,0.015132408575031652,-0.03404791929382088,-0.11853720050441356,-0.02017654476670872,-0.025220680958385786,-0.025220680958385786,-0.07313997477931905,-0.14375788146279947,1.0,0.0,1.0,0.0,0.0,break_up,C2_plus_break_up
300867.SZ,2022-07-04 07:00:00,22.1,22.45,21.95,22.37,0.2081887578070784,-2.416973218331914,1.0,0.0,1.0,0.06734661218955133,0.9999999999999996,1,0,1,1,0.4,0.0,1,0,1.0,0.35833333333333334,0.0,0.0,0.0,-0.05096110862762631,0.07331247206079573,-0.010281627179257954,-0.08270004470272693,-0.1819400983459991,-0.05900759946356729,-0.05900759946356729,-0.05900759946356729,-0.11399195350916408,-0.20831470719713902,0.0,1.0,0.0,0.0,0.0,break_up,C2_plus_break_up
600988.SH,2022-07-25 07:00:00,16.1,16.75,16.08,16.65,0.24455825864276545,-1.3827999262858877,1.0,0.0,1.0,0.16541533955651883,1.0000000000000009,1,0,1,1,0.8,0.0,1,0,1.0,0.075,1.0,1.0,1.0,0.06066066066066076,0.1537537537537539,0.24204204204204213,0.2762762762762764,0.10570570570570581,-0.00840840840840823,-0.00840840840840823,-0.00840840840840823,-0.00840840840840823,-0.00840840840840823,1.0,1.0,1.0,1.0,1.0,break_up,C2_plus_break_up
300839.SZ,2022-08-09 07:00:00,14.14,14.43,14.1,14.42,0.1644120707596254,-4.0020933880825,1.0,0.0,1.0,0.033478009342786004,1.0000000000000004,1,0,1,1,0.6,0.0,1,0,0.9391463625283238,0.11666666666666667,0.0,0.0,0.0,0.0027739251040222557,0.02149791955617202,-0.016643550624133162,-0.08252427184466016,0.10679611650485443,-0.028432732316227474,-0.028432732316227474,-0.06865464632454925,-0.14701803051317608,-0.14701803051317608,1.0,1.0,0.0,0.0,1.0,break_up,C2_plus_break_up
603176.SH,2022-09-05 07:00:00,8.12,8.5,8.1,8.47,0.12268518518518523,-13.103986649513136,1.0,0.0,1.0,0.21974788527038389,1.0,1,0,1,1,0.2,0.0,1,0,1.0,0.03333333333333333,0.0,0.0,0.0,-0.023612750885478283,-0.1027154663518301,-0.20070838252656445,-0.1334120425029517,-0.04368358913813471,-0.042502951593860826,-0.11097992916174738,-0.22550177095631652,-0.24911452184179458,-0.24911452184179458,0.0,0.0,0.0,0.0,0.0,break_up,C2_plus_break_up
002568.SZ,2022-09-20 07:00:00,24.02,25.53,24.02,25.53,0.23817204301075265,-3.2068762324628146,1.0,0.0,1.0,1.0741210251984121,0.9999999999999994,1,1,1,1,0.0,0.0,1,0,1.0,0.15,1.0,1.0,1.0,0.11633372502937715,0.1280846063454759,0.21073247160203676,0.3736780258519388,0.40853897375636505,-0.023893458676067347,-0.023893458676067347,-0.023893458676067347,-0.023893458676067347,-0.023893458676067347,1.0,1.0,1.0,1.0,1.0,break_up,C2_plus_break_up
300937.SZ,2022-10-18 07:00:00,26.42,28.07,26.05,27.05,0.2607924305144885,-17.255355943304828,1.0,0.0,1.0,0.05591181526888207,1.0000000000000007,1,0,1,1,0.6,0.0,1,1,0.8534699881532317,0.5916666666666667,1.0,0.0,1.0,-0.02624768946395567,0.018853974121996228,0.12162661737523102,0.42587800369685763,0.03918669131238443,-0.043992606284658085,-0.043992606284658085,-0.043992606284658085,-0.043992606284658085,-0.043992606284658085,0.0,1.0,1.0,1.0,1.0,break_up,C2_plus_break_up
603235.SH,2022-11-15 07:00:00,31.31,31.99,31.31,31.79,0.15194908512330949,-6.8118932769973535,1.0,0.0,1.0,0.27988556658427116,1.000000000000001,1,1,1,1,0.0,0.0,0,0,0.9705479253045216,0.4696969696969697,0.0,0.0,0.0,-0.014155394778232126,-0.03208556149732619,0.0113243158225857,-0.0780119534444794,0.02044668134633528,-0.015413652091852735,-0.05095942120163566,-0.05095942120163566,-0.08776344762503929,-0.08776344762503929,0.0,0.0,1.0,0.0,1.0,break_up,C2_plus_break_up
001339.SZ,2023-01-16 07:00:00,22.19,23.53,22.15,23.53,0.30524642289348164,-4.497346060278628,1.0,0.0,1.0,1.026038714653647,1.0000000000000004,1,1,1,1,0.6,0.0,1,0,1.0,0.3411764705882353,1.0,1.0,0.0,0.15087122821929438,0.21674458138546526,0.3344666383340415,0.1406714832129196,0.13642158946026336,-0.03442413939651518,-0.03442413939651518,-0.03442413939651518,-0.03442413939651518,-0.03442413939651518,1.0,1.0,1.0,1.0,1.0,break_up,C2_plus_break_up
001269.SZ,2023-06-29 07:00:00,68.52,75.26,67.78,73.58,0.20606359378851366,-14.511273479161286,1.0,0.0,1.0,0.07991959444407495,0.9999999999999998,1,0,1,1,0.6,0.0,1,1,0.5477393842257082,0.95,0.0,0.0,0.0,-0.04281054634411514,-0.05776026094047296,-0.2197608045664583,-0.304158738787714,-0.387061701549334,-0.05952704539276971,-0.08263114976895894,-0.23742864908942646,-0.3321554770318021,-0.3881489535199782,0.0,0.0,0.0,0.0,0.0,break_up,C2_plus_break_up
001301.SZ,2023-08-07 07:00:00,57.22,58.5,56.89,58.32,0.2737408688965782,-4.165330142187955,1.0,0.0,1.0,0.03299418395379555,1.0000000000000002,1,0,1,1,0.2,0.0,1,0,1.0,0.26666666666666666,0.0,0.0,0.0,-0.0020576131687242358,-0.05932784636488342,-0.07853223593964331,-0.193244170096022,-0.21450617283950613,-0.04183813443072698,-0.06635802469135799,-0.12534293552812076,-0.1992455418381344,-0.28755144032921814,0.0,0.0,0.0,0.0,0.0,break_up,C2_plus_break_up
603270.SH,2023-12-25 07:00:00,29.91,31.95,29.51,30.55,0.12800687285223375,-20.57535993861791,1.0,0.0,1.0,0.36378635030648093,0.9999999999999998,1,1,1,1,0.0,0.0,0,1,0.7522341263668022,0.5964912280701754,0.0,0.0,0.0,-0.009165302782324096,-0.11783960720130937,-0.2235679214402619,-0.2873977086743045,-0.2801963993453356,-0.054009819967266844,-0.12765957446808518,-0.2415711947626841,-0.39901800327332243,-0.39901800327332243,0.0,0.0,0.0,0.0,0.0,break_up,C2_plus_break_up
301297.SZ,2024-02-22 07:00:00,19.29,20.98,19.19,20.24,0.2363028021748222,-30.81087926888173,1.0,0.0,1.0,0.26816508118933646,0.9999999999999996,1,1,1,1,0.2,0.0,1,1,0.5369793112682695,0.75,1.0,1.0,0.0,0.07707509881422937,0.07164031620553374,0.16106719367588943,-0.08102766798418959,0.010375494071146288,-0.026679841897233162,-0.026679841897233162,-0.026679841897233162,-0.1304347826086955,-0.1304347826086955,1.0,1.0,1.0,0.0,1.0,break_up,C2_plus_break_up
300904.SZ,2024-02-23 07:00:00,45.0,47.48,44.38,46.58,0.046932470207444454,-29.803875897801664,1.0,0.0,1.0,0.2701430951984398,1.0000000000000004,1,1,1,1,0.4,0.0,1,1,0.5319238152265513,0.9279279279279279,1.0,1.0,0.0,0.004293688278231062,0.24559896951481333,0.20008587376556464,0.00794332331472745,-0.06247316444826099,-0.09617861743237435,-0.09617861743237435,-0.09617861743237435,-0.10562473164448265,-0.10562473164448265,1.0,1.0,1.0,1.0,0.0,break_up,C2_plus_break_up
603976.SH,2021-07-30 07:00:00,33.6,37.28,32.3,35.8,0.2751790981879476,-18.53649564450233,1.0,0.0,1.0,0.30954119733848035,1.0000000000000002,1,1,1,1,0.2,0.0,0,1,0.5457318121443442,0.6122448979591837,0.0,0.0,0.0,0.04469273743016764,0.0025139664804470227,-0.10782122905027923,-0.14832402234636868,-0.06843575418994402,0.0044692737430168635,-0.020670391061452374,-0.10893854748603349,-0.15363128491620104,-0.17541899441340777,1.0,1.0,0.0,0.0,0.0,break_up_strong,C2_plus_break_up_strong
300514.SZ,2022-02-10 07:00:00,12.71,13.78,12.51,13.34,0.3282208588957056,-14.696859952840196,1.0,0.0,1.0,0.2576021190134242,0.9999999999999996,1,1,1,1,0.4,0.0,1,0,0.9606200247201624,0.26666666666666666,0.0,0.0,0.0,-0.05922038980509739,-0.04197901049475266,-0.13568215892053978,-0.21514242878560713,-0.31034482758620696,-0.06821589205397302,-0.08470764617691147,-0.18515742128935536,-0.2241379310344828,-0.3868065967016492,0.0,0.0,0.0,0.0,0.0,break_up_strong,C2_plus_break_up_strong
002160.SZ,2022-05-20 07:00:00,3.83,4.17,3.82,4.1,0.273764258555133,-4.821037286593003,1.0,0.0,1.0,0.6824693132838426,1.0000000000000007,1,1,1,1,0.8,0.0,1,0,1.0,0.6916666666666667,1.0,1.0,1.0,-0.009756097560975618,0.036585365853658625,0.5073170731707317,0.3073170731707319,0.4146341463414635,-0.02439024390243894,-0.02439024390243894,-0.02439024390243894,-0.02439024390243894,-0.02439024390243894,0.0,1.0,1.0,1.0,1.0,break_up_strong,C2_plus_break_up_strong
301217.SZ,2022-05-23 07:00:00,14.11,14.53,13.96,14.48,0.2255054432348367,-23.416869844456464,1.0,1.0,1.0,0.4868233555654857,1.0000000000000007,1,1,1,1,0.0,0.0,1,0,0.9594662240203006,0.3333333333333333,0.0,0.0,0.0,-0.03660220994475146,0.00414364640883969,0.014502762430939162,0.05179558011049724,0.1049723756906077,-0.06767955801104975,-0.06767955801104975,-0.06767955801104975,-0.06767955801104975,-0.06767955801104975,0.0,1.0,1.0,1.0,1.0,break_up_strong,C2_plus_break_up_strong
300684.SZ,2022-06-06 07:00:00,12.8,13.97,12.71,13.68,0.1982658959537572,-6.904362988249642,1.0,0.0,1.0,0.44391486528676083,1.0000000000000009,1,1,1,1,0.8,0.0,1,0,1.0,0.25,0.0,0.0,0.0,-0.03874269005847949,0.00365497076023397,0.01096491228070178,0.1425438596491229,0.09722222222222222,-0.1133040935672514,-0.1133040935672514,-0.1133040935672514,-0.1133040935672514,-0.1133040935672514,0.0,1.0,1.0,1.0,1.0,break_up_strong,C2_plus_break_up_strong
601878.SH,2022-06-08 07:00:00,9.62,10.32,9.6,10.01,0.2555555555555554,-3.6119367342952047,1.0,0.0,1.0,0.5509282427578343,1.0000000000000007,1,1,1,1,0.0,0.0,0,0,1.0,0.5166666666666667,0.0,0.0,0.0,0.23076923076923084,0.06993006993007003,0.09390609390609386,-0.01898101898101893,0.0919080919080919,-0.007992007992007999,-0.007992007992007999,-0.007992007992007999,-0.020979020979020886,-0.020979020979020886,1.0,1.0,1.0,0.0,1.0,break_up_strong,C2_plus_break_up_strong
603102.SH,2022-06-27 07:00:00,40.5,42.64,40.4,42.3,0.14757367604697536,-21.41687087952797,1.0,0.0,1.0,0.4242015867467054,1.0000000000000007,1,1,1,1,0.6,0.0,1,0,1.0,0.1875,0.0,0.0,0.0,0.15839243498817976,0.07848699763593382,0.06879432624113484,-0.045390070921985694,-0.10165484633569734,-0.009929078014184271,-0.009929078014184271,-0.009929078014184271,-0.06595744680851062,-0.12411347517730498,1.0,1.0,1.0,0.0,0.0,break_up_strong,C2_plus_break_up_strong
601330.SH,2022-06-28 07:00:00,7.7,8.18,7.67,7.93,0.2789598108747044,-1.470535627820535,1.0,1.0,1.0,0.7415322226302454,1.0000000000000004,1,1,1,1,0.2,0.0,1,0,1.0,0.03333333333333333,0.0,0.0,0.0,0.006305170239596559,-0.0063051702395964465,0.015132408575031652,-0.03404791929382088,-0.11853720050441356,-0.02017654476670872,-0.025220680958385786,-0.025220680958385786,-0.07313997477931905,-0.14375788146279947,1.0,0.0,1.0,0.0,0.0,break_up_strong,C2_plus_break_up_strong
002568.SZ,2022-09-20 07:00:00,24.02,25.53,24.02,25.53,0.23817204301075265,-3.2068762324628146,1.0,0.0,1.0,1.0741210251984121,0.9999999999999994,1,1,1,1,0.0,0.0,1,0,1.0,0.15,1.0,1.0,1.0,0.11633372502937715,0.1280846063454759,0.21073247160203676,0.3736780258519388,0.40853897375636505,-0.023893458676067347,-0.023893458676067347,-0.023893458676067347,-0.023893458676067347,-0.023893458676067347,1.0,1.0,1.0,1.0,1.0,break_up_strong,C2_plus_break_up_strong
603809.SH,2022-10-11 07:00:00,10.58,11.7,10.41,11.7,0.247669773635153,-4.661081866702718,1.0,0.0,1.0,0.4932226663226433,1.000000000000001,1,1,1,1,0.2,0.0,0,0,0.9706330141997668,0.4583333333333333,1.0,0.0,0.0,0.07521367521367528,0.09316239316239315,0.10427350427350433,-0.03162393162393156,-0.08974358974358966,-0.017094017094017033,-0.017094017094017033,-0.017094017094017033,-0.056410256410256425,-0.11965811965811954,1.0,1.0,1.0,0.0,0.0,break_up_strong,C2_plus_break_up_strong
002460.SZ,2022-11-01 07:00:00,79.04,85.76,79.04,85.76,0.16116324875448976,-4.103911411901047,1.0,0.0,1.0,0.7218214001036316,1.0000000000000013,1,1,1,1,0.4,0.0,1,0,1.0,0.24166666666666667,0.0,0.0,0.0,0.053288246268656636,0.00034981343283583416,-0.08978544776119406,-0.14144123134328368,-0.06156716417910449,-0.021805037313432887,-0.030317164179104576,-0.1196361940298508,-0.17210820895522394,-0.207089552238806,1.0,1.0,0.0,0.0,0.0,break_up_strong,C2_plus_break_up_strong
603659.SH,2022-11-07 07:00:00,57.22,60.19,57.22,59.35,0.06473007030110092,-3.9462515466028254,1.0,0.0,1.0,0.3965666457134619,0.9999999999999993,1,1,1,1,0.6,0.0,1,1,0.7971477586783542,0.6666666666666666,0.0,0.0,0.0,-0.058298230834035396,-0.05897219882055602,-0.05425442291491152,-0.13732097725358042,-0.08424599831508003,-0.06604886267902277,-0.08306655433866891,-0.1575400168491997,-0.1575400168491997,-0.17304128053917445,0.0,0.0,0.0,0.0,0.0,break_up_strong,C2_plus_break_up_strong
603235.SH,2022-11-15 07:00:00,31.31,31.99,31.31,31.79,0.15194908512330949,-6.8118932769973535,1.0,0.0,1.0,0.27988556658427116,1.000000000000001,1,1,1,1,0.0,0.0,0,0,0.9705479253045216,0.4696969696969697,0.0,0.0,0.0,-0.014155394778232126,-0.03208556149732619,0.0113243158225857,-0.0780119534444794,0.02044668134633528,-0.015413652091852735,-0.05095942120163566,-0.05095942120163566,-0.08776344762503929,-0.08776344762503929,0.0,0.0,1.0,0.0,1.0,break_up_strong,C2_plus_break_up_strong
603176.SH,2022-11-22 07:00:00,7.15,7.81,7.15,7.81,0.1496388028895768,-3.711998799708116,1.0,0.0,1.0,1.1646601928916978,0.999999999999999,1,1,1,1,0.4,0.0,0,0,1.0,0.65,0.0,0.0,0.0,0.049935979513444265,0.03713188220230475,-0.07298335467349544,-0.09218950064020484,-0.053777208706786164,-0.005121638924455831,-0.005121638924455831,-0.08834827144686294,-0.1306017925736235,-0.1306017925736235,1.0,1.0,0.0,0.0,0.0,break_up_strong,C2_plus_break_up_strong
001339.SZ,2023-01-16 07:00:00,22.19,23.53,22.15,23.53,0.30524642289348164,-4.497346060278628,1.0,0.0,1.0,1.026038714653647,1.0000000000000004,1,1,1,1,0.6,0.0,1,0,1.0,0.3411764705882353,1.0,1.0,0.0,0.15087122821929438,0.21674458138546526,0.3344666383340415,0.1406714832129196,0.13642158946026336,-0.03442413939651518,-0.03442413939651518,-0.03442413939651518,-0.03442413939651518,-0.03442413939651518,1.0,1.0,1.0,1.0,1.0,break_up_strong,C2_plus_break_up_strong
600988.SH,2023-07-17 07:00:00,14.06,14.94,14.03,14.83,0.22807017543859642,-8.000653936848305,1.0,0.0,1.0,1.0886371857906563,0.9999999999999997,1,1,1,1,0.4,0.0,1,0,1.0,0.45,0.0,0.0,0.0,-0.010114632501685795,-0.002022926500337111,0.025623735670937342,0.02360080917060011,-0.0107889413351315,-0.018880647336480063,-0.03910991233985166,-0.03910991233985166,-0.03910991233985166,-0.05933917734322325,0.0,0.0,1.0,1.0,0.0,break_up_strong,C2_plus_break_up_strong
300867.SZ,2023-07-19 07:00:00,17.47,18.13,17.47,17.87,0.32978723404255356,-4.004853970671177,1.0,2.0,1.0,0.6742409739353354,1.0000000000000022,1,1,1,1,0.0,0.0,1,0,1.0,0.21666666666666667,0.0,0.0,0.0,0.003357582540570717,-0.03245663122551773,-0.06603245663122549,-0.07834359261331852,-0.14773363178511473,-0.03581421376608845,-0.03581421376608845,-0.06715165081141573,-0.10744264129826533,-0.15109121432568556,1.0,0.0,0.0,0.0,0.0,break_up_strong,C2_plus_break_up_strong
688595.SH,2023-09-05 07:00:00,29.6,32.88,29.58,30.54,0.18896447467876037,-8.081419063821336,1.0,0.0,1.0,0.27723797460569366,1.0000000000000002,1,1,1,1,0.4,0.0,1,1,0.7697916331428242,0.7333333333333333,0.0,0.0,1.0,-0.008513425016371907,-0.06679764243614929,0.07039947609692203,0.33267845448592026,0.26358873608382466,-0.018009168303863808,-0.07662082514734773,-0.09070072036673214,-0.09070072036673214,-0.09070072036673214,0.0,0.0,1.0,1.0,1.0,break_up_strong,C2_plus_break_up_strong
001269.SZ,2023-11-07 07:00:00,45.93,46.59,45.06,46.4,0.06549683738012652,-8.436086700026802,1.0,0.0,1.0,0.2577519374745052,1.0,1,1,1,1,0.2,0.0,1,1,0.8601648420025425,0.4,0.0,0.0,0.0,0.01551724137931032,-0.020689655172413814,-0.14698275862068966,0.10495689655172424,-0.14353448275862063,-0.012499999999999964,-0.024137931034482703,-0.14719827586206893,-0.19353448275862062,-0.19353448275862062,1.0,0.0,0.0,1.0,0.0,break_up_strong,C2_plus_break_up_strong
603270.SH,2023-12-25 07:00:00,29.91,31.95,29.51,30.55,0.12800687285223375,-20.57535993861791,1.0,0.0,1.0,0.36378635030648093,0.9999999999999998,1,1,1,1,0.0,0.0,0,1,0.7522341263668022,0.5964912280701754,0.0,0.0,0.0,-0.009165302782324096,-0.11783960720130937,-0.2235679214402619,-0.2873977086743045,-0.2801963993453356,-0.054009819967266844,-0.12765957446808518,-0.2415711947626841,-0.39901800327332243,-0.39901800327332243,0.0,0.0,0.0,0.0,0.0,break_up_strong,C2_plus_break_up_strong
301297.SZ,2024-02-22 07:00:00,19.29,20.98,19.19,20.24,0.2363028021748222,-30.81087926888173,1.0,0.0,1.0,0.26816508118933646,0.9999999999999996,1,1,1,1,0.2,0.0,1,1,0.5369793112682695,0.75,1.0,1.0,0.0,0.07707509881422937,0.07164031620553374,0.16106719367588943,-0.08102766798418959,0.010375494071146288,-0.026679841897233162,-0.026679841897233162,-0.026679841897233162,-0.1304347826086955,-0.1304347826086955,1.0,1.0,1.0,0.0,1.0,break_up_strong,C2_plus_break_up_strong
300904.SZ,2024-02-23 07:00:00,45.0,47.48,44.38,46.58,0.046932470207444454,-29.803875897801664,1.0,0.0,1.0,0.2701430951984398,1.0000000000000004,1,1,1,1,0.4,0.0,1,1,0.5319238152265513,0.9279279279279279,1.0,1.0,0.0,0.004293688278231062,0.24559896951481333,0.20008587376556464,0.00794332331472745,-0.06247316444826099,-0.09617861743237435,-0.09617861743237435,-0.09617861743237435,-0.10562473164448265,-0.10562473164448265,1.0,1.0,1.0,1.0,0.0,break_up_strong,C2_plus_break_up_strong
600692.SH,2024-05-07 07:00:00,5.17,5.68,5.12,5.42,0.2727272727272727,-11.426457669009494,1.0,0.0,1.0,0.4416668102282403,1.0000000000000007,1,1,1,1,0.2,0.0,1,1,0.8167000985276706,0.575,0.0,0.0,0.0,-0.038745387453874534,-0.0018450184501844625,-0.07380073800738014,0.007380073800738014,0.2841328413284133,-0.0516605166051661,-0.0516605166051661,-0.09225092250922509,-0.1568265682656826,-0.1568265682656826,0.0,0.0,0.0,1.0,1.0,break_up_strong,C2_plus_break_up_strong
600643.SH,2026-01-06 07:00:00,5.47,5.67,5.47,5.65,0.18241042345276887,-8.035251527032223,1.0,0.0,1.0,0.3531855414537569,0.9999999999999983,1,1,1,1,0.2,0.0,0,0,0.9751597170085758,0.5833333333333334,0.0,0.0,0.0,0.007079646017699121,-0.09557522123893805,-0.15398230088495576,-0.168141592920354,,-0.030088495575221225,-0.10265486725663718,-0.17522123893805314,-0.2035398230088496,,1.0,0.0,0.0,0.0,0.0,break_up_strong,C2_plus_break_up_strong
603659.SH,2021-05-19 07:00:00,78.52,85.67,77.46,85.52,0.2995461422087745,-9.406003901227038,1.0,0.0,1.0,0.15263162615606854,1.0,1,0,1,1,0.6,0.0,0,0,,,1.0,1.0,1.0,0.033442469597754904,0.1889616463985034,0.43241347053320867,0.8074134705332087,0.7224041159962584,-0.002572497661365749,-0.002572497661365749,-0.002572497661365749,-0.002572497661365749,-0.002572497661365749,1.0,1.0,1.0,1.0,1.0,depart_from_rope,C2_plus_depart_from_rope
603809.SH,2021-07-09 07:00:00,15.36,15.74,14.12,14.83,0.3033419023136246,-9.43066026664741,1.0,0.0,1.0,0.08273797704317568,1.0000000000000007,1,0,1,1,0.2,0.0,1,1,0.5682344117338227,0.6764705882352942,1.0,0.0,1.0,0.14632501685772084,0.17127444369521247,0.11126095751854352,0.2427511800404585,0.07484828051247468,-0.02022926500337159,-0.02022926500337159,-0.02022926500337159,-0.02022926500337159,-0.02022926500337159,1.0,1.0,1.0,1.0,1.0,depart_from_rope,C2_plus_depart_from_rope
603976.SH,2021-07-30 07:00:00,33.6,37.28,32.3,35.8,0.2751790981879476,-18.53649564450233,1.0,0.0,1.0,0.30954119733848035,1.0000000000000002,1,1,1,1,0.2,0.0,0,1,0.5457318121443442,0.6122448979591837,0.0,0.0,0.0,0.04469273743016764,0.0025139664804470227,-0.10782122905027923,-0.14832402234636868,-0.06843575418994402,0.0044692737430168635,-0.020670391061452374,-0.10893854748603349,-0.15363128491620104,-0.17541899441340777,1.0,1.0,0.0,0.0,0.0,depart_from_rope,C2_plus_depart_from_rope
300839.SZ,2021-08-04 07:00:00,17.0,17.97,16.41,17.36,0.3483927019982624,-6.451811314482359,1.0,1.0,0.0,,0.7080854030608396,0,0,1,1,0.0,0.0,1,1,0.6822483994948708,0.7719298245614035,1.0,1.0,0.0,-0.0005760368663593324,-0.021313364055299596,0.21313364055299536,0.16417050691244248,0.12903225806451624,-0.0673963133640552,-0.0673963133640552,-0.10253456221198154,-0.10253456221198154,-0.10253456221198154,0.0,0.0,1.0,1.0,1.0,depart_from_rope,C2_plus_depart_from_rope
002568.SZ,2021-08-11 07:00:00,87.5,89.6,84.68,85.72,0.2608318890814558,-2.223032594769375,1.0,1.0,0.0,,0.7793721615888325,0,0,1,1,0.4,0.0,0,1,0.7637047747635616,0.6666666666666666,0.0,0.0,0.0,-0.0858609426038264,-0.09484367708819406,-0.22001866542230517,-0.2320345310312646,-0.2650489967335511,-0.10872608492767141,-0.14839010732617824,-0.22888474101726558,-0.2936304246383575,-0.3233784414372375,0.0,0.0,0.0,0.0,0.0,depart_from_rope,C2_plus_depart_from_rope
600692.SH,2021-09-01 07:00:00,5.87,5.94,5.79,5.91,0.1924882629107982,-1.4627895801309236,1.0,0.0,1.0,0.09465740563450917,0.9999999999999987,1,0,1,1,0.6,0.0,1,0,1.0,0.20833333333333334,0.0,0.0,0.0,0.030456852791878125,0.010152284263959324,0.0,-0.07783417935702198,-0.032148900169204804,-0.008460236886632796,-0.008460236886632796,-0.032148900169204804,-0.10659898477157358,-0.10659898477157358,1.0,1.0,0.0,0.0,0.0,depart_from_rope,C2_plus_depart_from_rope
600643.SH,2021-12-07 07:00:00,6.65,6.74,6.63,6.69,0.31372549019607865,-2.8726566184400664,1.0,0.0,1.0,0.06359024185797449,0.9999999999999977,1,0,1,1,0.4,0.0,1,0,1.0,0.016666666666666666,0.0,0.0,0.0,-0.008968609865470926,0.01046337817638257,0.026905829596412512,0.041853512705530546,-0.04633781763826614,-0.011958146487294478,-0.011958146487294478,-0.011958146487294478,-0.04484304932735436,-0.0702541106128551,0.0,1.0,1.0,1.0,0.0,depart_from_rope,C2_plus_depart_from_rope
002160.SZ,2022-02-10 07:00:00,4.78,4.89,4.77,4.82,0.3388888888888891,-2.9858645413443843,1.0,0.0,1.0,0.06493260159409424,0.9999999999999987,1,0,1,1,0.4,0.0,0,1,0.6145311878662115,0.6083333333333333,0.0,0.0,0.0,-0.024896265560165994,-0.016597510373443997,-0.05394190871369308,-0.12655601659751042,-0.23443983402489632,-0.04979253112033199,-0.04979253112033199,-0.10373443983402489,-0.13900414937759334,-0.29875518672199175,0.0,0.0,0.0,0.0,0.0,depart_from_rope,C2_plus_depart_from_rope
300514.SZ,2022-02-10 07:00:00,12.71,13.78,12.51,13.34,0.3282208588957056,-14.696859952840196,1.0,0.0,1.0,0.2576021190134242,0.9999999999999996,1,1,1,1,0.4,0.0,1,0,0.9606200247201624,0.26666666666666666,0.0,0.0,0.0,-0.05922038980509739,-0.04197901049475266,-0.13568215892053978,-0.21514242878560713,-0.31034482758620696,-0.06821589205397302,-0.08470764617691147,-0.18515742128935536,-0.2241379310344828,-0.3868065967016492,0.0,0.0,0.0,0.0,0.0,depart_from_rope,C2_plus_depart_from_rope
300684.SZ,2022-02-23 07:00:00,18.6,19.47,18.53,19.19,0.2223255813953489,-7.4725236391673455,1.0,0.0,1.0,0.14516372786581083,1.000000000000001,1,0,1,1,0.8,0.0,1,0,1.0,0.041666666666666664,0.0,0.0,0.0,-0.04846274101094318,-0.1396560708702449,-0.14121938509640442,-0.34288692027097456,-0.3361125586242835,-0.0640958832725378,-0.17613340281396564,-0.23553934340802507,-0.34861907243355916,-0.46586763939551856,0.0,0.0,0.0,0.0,0.0,depart_from_rope,C2_plus_depart_from_rope
002460.SZ,2022-04-29 07:00:00,105.86,111.6,104.14,110.67,0.1544237918215613,-10.75174535830948,1.0,0.0,1.0,0.03230533468297275,1.0000000000000002,1,0,1,1,0.2,0.0,0,1,0.45274139654294915,0.975,0.0,0.0,1.0,0.0010843046896178237,0.061805367308213635,0.05764886599801207,0.34363422788470216,-0.17936206740760827,-0.08999728923827603,-0.08999728923827603,-0.08999728923827603,-0.08999728923827603,-0.18062708954549556,1.0,1.0,1.0,1.0,0.0,depart_from_rope,C2_plus_depart_from_rope
688595.SH,2022-05-19 07:00:00,65.19,69.3,65.02,68.3,0.16057653268371902,-17.84118491893293,1.0,0.0,1.0,0.10079009117823712,1.0000000000000002,1,0,1,1,0.0,0.0,1,1,0.7924836451914364,0.8,0.0,0.0,0.0,-0.06822840409956071,0.04802342606149343,0.036163982430453864,-0.205710102489019,-0.19165446559297214,-0.08696925329428987,-0.1061493411420205,-0.1061493411420205,-0.33235724743777445,-0.33235724743777445,0.0,1.0,1.0,0.0,0.0,depart_from_rope,C2_plus_depart_from_rope
301217.SZ,2022-05-20 07:00:00,13.78,14.35,13.7,13.98,0.18662519440124417,-26.398399217155827,1.0,0.0,0.0,,1.0000000000000002,0,0,1,1,0.0,0.0,1,1,0.7611541006269598,0.33962264150943394,0.0,0.0,0.0,-0.014306151645207515,0.05579399141630897,0.07439198855507861,0.08726752503576529,0.13304721030042915,-0.03433476394849788,-0.03433476394849788,-0.03433476394849788,-0.03433476394849788,-0.03433476394849788,0.0,1.0,1.0,1.0,1.0,depart_from_rope,C2_plus_depart_from_rope
