factor,target,group,mean,median,std,count,win_rate,monotonic,spread
low,ret_10,Q5,0.004386009848888508,-0.0062004518566588,0.1283207676243499,21212,0.47190269658683764,True,0.008134855939638173
low,ret_20,Q1,0.0283539012379048,0.0080385852090032,0.16250941804631527,21057,0.5296575960488199,True,0.020474352402964205
low,ret_20,Q2,0.0245600901709924,0.0078563411896745,0.17015063105660502,21053,0.5317056951503348,True,0.020474352402964205
low,ret_20,Q3,0.02056032688995866,0.0056710775047259,0.15531346583742225,21055,0.5206364284018048,True,0.020474352402964205
low,ret_20,Q4,0.016078386277941916,0.000919963201472,0.16268116863206933,21057,0.5032055848411454,True,0.020474352402964205
low,ret_20,Q5,0.007879548834940594,-0.0087503734746571,0.17113942523630676,21052,0.472496674900247,True,0.020474352402964205
lower,hold_ret,Q1,0.017008636395745562,-0.01646090534979425,0.13674975417441926,18252,0.40428446197676965,True,0.015106606296789048
lower,hold_ret,Q2,0.013580083928681866,-0.01828410689170181,0.14434549374041514,18251,0.39389622486439096,True,0.015106606296789048
lower,hold_ret,Q3,0.01047222344101685,-0.02134146341463402,0.1322901338638306,18251,0.38343104487425345,True,0.015106606296789048
lower,hold_ret,Q4,0.009556810467097205,-0.024557956777996073,0.13491275007422537,18251,0.37597939838912936,True,0.015106606296789048
lower,hold_ret,Q5,0.0019020300989565134,-0.03226035687432374,0.13657296277124534,18252,0.34840017532325224,True,0.015106606296789048
lower,ret_5,Q1,0.012955094785904491,0.0,0.0904104325800102,18257,0.48359533329681764,True,0.010657212164688446
lower,ret_5,Q2,0.009167573391863455,-0.0010373443983402,0.08653684216572419,18257,0.48611491482718955,True,0.010657212164688446
lower,ret_5,Q3,0.007381451611887264,-0.0016652789342214,0.09120635378431759,18257,0.4826094100892808,True,0.010657212164688446
lower,ret_5,Q4,0.0060512344381566125,-0.0029019152640743,0.09192053886241144,18257,0.47455770389439667,True,0.010657212164688446
lower,ret_5,Q5,0.0022978826212160445,-0.0053653551354113,0.09582333654195255,18257,0.4622336638001862,True,0.010657212164688446
lower,ret_10,Q1,0.01579528544556044,0.0025510204081633,0.1171484876892209,18187,0.508605047561445,True,0.011462718901351105
lower,ret_10,Q2,0.012021111435664965,0.0021321961620468,0.11618846847484028,18187,0.5110243580579534,True,0.011462718901351105
lower,ret_10,Q3,0.01093412649340281,0.0008968609865471,0.12159160937544414,18187,0.5034915049210975,True,0.011462718901351105
lower,ret_10,Q4,0.008579967488717925,-0.0012975778546713,0.11830487545980006,18187,0.4906251718260296,True,0.011462718901351105
lower,ret_10,Q5,0.004332566544209333,-0.0068781583380123,0.12938979584055674,18187,0.46769670643866496,True,0.011462718901351105
lower,ret_20,Q1,0.03045540732156,0.00752587683899015,0.17227866282935117,18024,0.5270195295162006,True,0.027978859422004676
lower,ret_20,Q2,0.02467624209459964,0.0065323917016933495,0.177731745311309,18024,0.5244673768308922,True,0.027978859422004676
lower,ret_20,Q3,0.017970649201712506,0.001839926402944,0.16352633794451596,18023,0.5056316928369305,True,0.027978859422004676
lower,ret_20,Q4,0.013055136089550905,-0.00384298915566055,0.16862381503347681,18024,0.48501997336884156,True,0.027978859422004676
lower,ret_20,Q5,0.002476547899555327,-0.017246622301979347,0.1731798694298033,18024,0.44634931202840655,True,0.027978859422004676
nearest_high,hold_ret,Q1,0.014956735445214211,-0.018981336920231497,0.13767210433308807,16672,0.387176103646833,True,0.013879938368225545
nearest_high,hold_ret,Q2,0.01017975150323075,-0.021246458923512672,0.14585779908546692,16657,0.3744972083808609,True,0.013879938368225545
nearest_high,hold_ret,Q3,0.007490538541199966,-0.02386117136659443,0.12708665380203488,16605,0.36772056609454984,True,0.013879938368225545
nearest_high,hold_ret,Q4,0.006677476655044606,-0.02636718749999996,0.130415739553949,16633,0.3637948656285697,True,0.013879938368225545
nearest_high,hold_ret,Q5,0.0010767970769886667,-0.03371362474083457,0.13712558899210459,16642,0.3417858430477106,True,0.013879938368225545
nearest_high,ret_5,Q1,0.011663274411217622,-0.0019047619047618,0.08959473270545189,16657,0.47163354745752534,True,0.009008705669356125
nearest_high,ret_5,Q2,0.007293561771071717,-0.0022935779816515,0.08772533554381223,16655,0.47175022515761034,True,0.009008705669356125
nearest_high,ret_5,Q3,0.005741207455635231,-0.0026036076545725,0.08789762785637897,16648,0.47387073522345025,True,0.009008705669356125
nearest_high,ret_5,Q4,0.005542260883972978,-0.0033712600084282,0.09154422554402704,16617,0.47216705783234036,True,0.009008705669356125
nearest_high,ret_5,Q5,0.0026545687418614962,-0.00539655373921305,0.09780409307380677,16642,0.4627448623963466,True,0.009008705669356125
nearest_high,ret_10,Q1,0.013959703752838906,0.0,0.11639309259634491,16600,0.495,True,0.009779735006657497
nearest_high,ret_10,Q2,0.00894632956366558,0.0,0.11558567805255833,16595,0.49388369990961134,True,0.009779735006657497
nearest_high,ret_10,Q3,0.008157355885238735,-0.000802576489533,0.11507287861364547,16562,0.49251298152397055,True,0.009779735006657497
nearest_high,ret_10,Q4,0.007449922640678128,-0.0029290882423836503,0.11867577822538611,16584,0.48112638687891945,True,0.009779735006657497
nearest_high,ret_10,Q5,0.004179968746181409,-0.0072997730713781,0.1300627472598827,16582,0.465384151489567,True,0.009779735006657497
nearest_high,ret_20,Q1,0.026499502680377963,0.0025445292620864,0.17308680323980316,16451,0.5058051182298948,True,0.02225840991893966
nearest_high,ret_20,Q2,0.01927890046585457,0.0015384615384614,0.17985500742049682,16461,0.5044043496749894,True,0.02225840991893966
nearest_high,ret_20,Q3,0.015512141273367608,-0.00134109607516965,0.15933820016699063,16430,0.49379184418746197,True,0.02225840991893966
nearest_high,ret_20,Q4,0.01147777932074453,-0.0053412462908011,0.1670283861051855,16417,0.4790156545044771,True,0.02225840991893966
nearest_high,ret_20,Q5,0.004241092761438302,-0.01651341577181395,0.1757557284818348,16440,0.44987834549878347,True,0.02225840991893966
nearest_low,hold_ret,Q1,0.016517369798225143,-0.01815181518151806,0.14103853879302047,17453,0.3972955938807082,False,0.013643604378953539
nearest_low,hold_ret,Q2,0.012400646398628524,-0.019331029297193478,0.14877956850914933,17466,0.38680865681896254,False,0.013643604378953539
nearest_low,hold_ret,Q3,0.008396839897617655,-0.022403258655804486,0.12763966846915464,17451,0.3759096899891124,False,0.013643604378953539
nearest_low,hold_ret,Q4,0.009995628243469494,-0.023820224719101175,0.1383918675093302,17445,0.3753511034680424,False,0.013643604378953539
nearest_low,hold_ret,Q5,0.002873765419271604,-0.030933795894767278,0.13264849611387508,17441,0.35078263861017145,False,0.013643604378953539
nearest_low,ret_5,Q1,0.013719895182731368,0.0,0.09369371789991889,17516,0.48344370860927155,True,0.009984603111087044
nearest_low,ret_5,Q2,0.009670622149544573,-0.0009970089730807,0.08918251750689181,17436,0.4871530167469603,True,0.009984603111087044
nearest_low,ret_5,Q3,0.007393685705693645,-0.00193955923383165,0.0905723533686041,17438,0.4813625415758688,True,0.009984603111087044
nearest_low,ret_5,Q4,0.007363095311316563,-0.0017427939374916501,0.09212058779428944,17462,0.48310617340510825,True,0.009984603111087044
nearest_low,ret_5,Q5,0.0037352920716443227,-0.0045298917300322,0.09320342276742398,17458,0.46740749226715544,True,0.009984603111087044
nearest_low,ret_10,Q1,0.01633189335390075,0.0019960079840319,0.12179400164170553,17457,0.5038666437532222,True,0.010623238677308047
nearest_low,ret_10,Q2,0.011733224529085831,0.0014164305949009,0.11887105227592146,17375,0.5063021582733813,True,0.010623238677308047
nearest_low,ret_10,Q3,0.01037321909819853,0.0,0.12094420194757137,17389,0.4975559261602162,True,0.010623238677308047
nearest_low,ret_10,Q4,0.009933314929232938,-0.0008733624454148,0.12105619828015057,17393,0.4937043638245271,True,0.010623238677308047
nearest_low,ret_10,Q5,0.005708654676592702,-0.005888843775090399,0.12470513911616134,17404,0.47121351413468165,True,0.010623238677308047
nearest_low,ret_20,Q1,0.029510043847238286,0.0053619302949061,0.17818232882061313,17287,0.5176722392549314,True,0.025038057044262277
nearest_low,ret_20,Q2,0.022562443837715142,0.00423504618419875,0.18164896647855053,17220,0.5142276422764228,True,0.025038057044262277
nearest_low,ret_20,Q3,0.016811790235922566,0.0,0.162296216157866,17228,0.4997097747852333,True,0.025038057044262277
nearest_low,ret_20,Q4,0.013489870099726546,-0.004251812293450849,0.17198744042572886,17244,0.4834725121781489,True,0.025038057044262277
nearest_low,ret_20,Q5,0.004471986802976008,-0.0149821833495303,0.16977558067282744,17233,0.45169152207973073,True,0.025038057044262277
open,hold_ret,Q1,0.013621515103042119,-0.013483146067415842,0.1264109075297409,21328,0.3751406601650413,True,0.013657404565617698
open,hold_ret,Q2,0.011060446717945198,-0.015666083135962662,0.1360590794174339,21242,0.37025703794369647,True,0.013657404565617698
open,hold_ret,Q3,0.007930239336121544,-0.017690493468795393,0.1226482519682378,21294,0.3619329388560158,True,0.013657404565617698
open,hold_ret,Q4,0.006621855688705431,-0.020049243756595156,0.1270167372365573,21269,0.3544595420565142,True,0.013657404565617698
open,hold_ret,Q5,-3.588946257558008e-05,-0.02525098874353509,0.12786895165557596,21279,0.3316885191973307,True,0.013657404565617698
open,ret_5,Q1,0.009728576910328584,-0.002127659574468,0.08571735725140768,21319,0.4682208358741029,True,0.009927603409286046
open,ret_5,Q2,0.0064711532088218005,-0.0024390243902439,0.08471339251866225,21267,0.4707292989138101,True,0.009927603409286046
open,ret_5,Q3,0.004547625376021949,-0.0031720856463123,0.0865059784054168,21281,0.4687749635825384,True,0.009927603409286046
open,ret_5,Q4,0.0034060697340949127,-0.00466269917738935,0.08955264643233864,21310,0.4615204129516659,True,0.009927603409286046
open,ret_5,Q5,-0.0001990264989574621,-0.0068217054263565,0.09577756299491724,21263,0.4530404928749471,True,0.009927603409286046
open,ret_10,Q1,0.01253565575832162,0.0,0.1103452883519764,21246,0.4980702249835263,True,0.00835799719302765
open,ret_10,Q2,0.009957407127254672,0.0011325028312569,0.11352035644682609,21199,0.5025237039482995,True,0.00835799719302765
open,ret_10,Q3,0.008873379504211173,0.0,0.11489387074128672,21220,0.4994816211121583,True,0.00835799719302765
open,ret_10,Q4,0.007273651642369707,-0.0014381591562799,0.1160395226879661,21217,0.48993731441768396,True,0.00835799719302765
open,ret_10,Q5,0.00417765856529397,-0.00639331354269195,0.12831419373216257,21208,0.47104866088268577,True,0.00835799719302765
open,ret_20,Q1,0.02825956266911572,0.0081521739130434,0.16151565886279612,21073,0.5300147107673326,True,0.020675098896430186
open,ret_20,Q2,0.024896184791939096,0.0077821011673151,0.17120072816623105,21061,0.5316936517734201,True,0.020675098896430186
open,ret_20,Q3,0.020473365747593508,0.0058626465661641,0.15469906782836615,21053,0.52120837885337,True,0.020675098896430186
open,ret_20,Q4,0.016207017420015065,0.0009881618310287501,0.16357345435396659,21034,0.5032804031567938,True,0.020675098896430186
open,ret_20,Q5,0.007584463772685532,-0.0091246684350132,0.17071310703522805,21053,0.47147674915688975,True,0.020675098896430186
position_in_structure,hold_ret,Q1,0.02470043593984161,-0.007127583749109153,0.12038800785630412,16215,0.45488744989207525,False,0.0380179006349388
position_in_structure,hold_ret,Q2,0.020271017052833223,-0.012920335943670815,0.1279741633970531,16212,0.4251171971379225,False,0.0380179006349388
position_in_structure,hold_ret,Q3,0.0013401410301275476,-0.030903445216619686,0.12798676396500197,16213,0.33355948929871093,False,0.0380179006349388
position_in_structure,hold_ret,Q4,-0.013317464695097193,-0.040377556371263744,0.11535280381407582,16213,0.27724665391969405,False,0.0380179006349388
position_in_structure,hold_ret,Q5,0.010572875873057037,-0.028477958066565705,0.17835150896667393,16214,0.35642037745158506,False,0.0380179006349388
position_in_structure,ret_5,Q1,0.02525926658512927,0.010797295307284401,0.08067523030747911,16222,0.60602884971027,False,0.03834681792760487
position_in_structure,ret_5,Q2,0.017611823873328325,0.0045941807044409,0.08470204471500281,16219,0.5409088106541711,False,0.03834681792760487
position_in_structure,ret_5,Q3,-6.101520125359828e-05,-0.0092592592592593,0.08496034405235875,16221,0.4216139572159546,False,0.03834681792760487
position_in_structure,ret_5,Q4,-0.013087551342475601,-0.0198019801980199,0.08933985885730229,16220,0.35561035758323056,False,0.03834681792760487
position_in_structure,ret_5,Q5,0.007311709207200828,-0.0072815533980583,0.1074786038616489,16221,0.4459034584797485,False,0.03834681792760487
position_in_structure,ret_10,Q1,0.030021833953854188,0.015082956259427,0.10136596005089431,16173,0.606071848141965,False,0.045178084995543176
position_in_structure,ret_10,Q2,0.02329424834040217,0.010548523206751,0.11166586594292789,16173,0.5676745192604958,False,0.045178084995543176
position_in_structure,ret_10,Q3,0.002516267970751091,-0.0076335877862595,0.11563625559927976,16176,0.44912215628091,False,0.045178084995543176
position_in_structure,ret_10,Q4,-0.015156251041688988,-0.0241663765316322,0.11535151091213836,16170,0.3720470006184292,False,0.045178084995543176
position_in_structure,ret_10,Q5,0.006452142439292241,-0.0102201257861636,0.14381207737899512,16173,0.4454955790515056,False,0.045178084995543176
position_in_structure,ret_20,Q1,0.04951409132269349,0.0269784172661871,0.15166792235084184,16031,0.6124384005988397,False,0.06611810924142976
position_in_structure,ret_20,Q2,0.030272396202456156,0.010679783905915001,0.1598807859355955,16030,0.5420461634435434,False,0.06611810924142976
position_in_structure,ret_20,Q3,0.007281537418223291,-0.010611241542605801,0.16608226338931212,16030,0.45620711166562694,False,0.06611810924142976
position_in_structure,ret_20,Q4,-0.01660401791873627,-0.02974169761161275,0.1551945270679778,16030,0.39020586400499063,False,0.06611810924142976
position_in_structure,ret_20,Q5,0.0096458159036273,-0.017254637651547798,0.21319315270364184,16030,0.4378041172800998,False,0.06611810924142976
range_width_atr,hold_ret,Q1,0.0014164490355554613,-0.037346581074385446,0.1540465468075806,18252,0.3213894367740522,False,0.01422761448251834
range_width_atr,hold_ret,Q2,0.013553829257492838,-0.023968042609853493,0.13889614483395585,18251,0.38655416141581284,False,0.01422761448251834
range_width_atr,hold_ret,Q3,0.015644063518073802,-0.01861958266452643,0.13534111664131024,18251,0.4058955673661717,False,0.01422761448251834
range_width_atr,hold_ret,Q4,0.014131073984458762,-0.01731025299600531,0.12682323511544966,18251,0.4027724508246123,False,0.01422761448251834
range_width_atr,hold_ret,Q5,0.007774901072018559,-0.016872028266405305,0.12827390029460983,18252,0.3893819855358317,False,0.01422761448251834
range_width_atr,ret_5,Q1,-0.0013340255955732517,-0.0154486036838976,0.11159420740796937,18257,0.4057621734129375,False,0.01330587017450058
range_width_atr,ret_5,Q2,0.010166942336756335,-0.0036130068245684,0.10208665491426239,18257,0.47198334885249493,False,0.01330587017450058
range_width_atr,ret_5,Q3,0.011971844578927329,0.0,0.0898567246978534,18257,0.4936188859067755,False,0.01330587017450058
range_width_atr,ret_5,Q4,0.010016597792732796,0.0005649717514124,0.08054499023602567,18257,0.5015062715670702,False,0.01330587017450058
range_width_atr,ret_5,Q5,0.00703187773618466,0.0020449897750511,0.0642347079439214,18257,0.5162403461685928,False,0.01330587017450058
range_width_atr,ret_10,Q1,-0.0025417399254344126,-0.0203821656050954,0.14960804979478554,18187,0.4016605267498763,False,0.017643711206997304
range_width_atr,ret_10,Q2,0.011466276298188124,-0.003154574132492,0.13191429876561453,18187,0.4808379611810634,False,0.017643711206997304
range_width_atr,ret_10,Q3,0.015101971281562892,0.0036496350364962,0.11762330800186098,18187,0.5175125089349535,False,0.017643711206997304
range_width_atr,ret_10,Q4,0.014696943255732451,0.0058027079303675,0.1025294815803069,18187,0.5331830428327926,False,0.017643711206997304
range_width_atr,ret_10,Q5,0.01293960649750642,0.006765899864682,0.09203703629791292,18187,0.5482487491065047,False,0.017643711206997304
range_width_atr,ret_20,Q1,0.0010235230131618498,-0.0262144349341137,0.19412068591822731,18024,0.4102862849533955,False,0.02657646525841664
range_width_atr,ret_20,Q2,0.01925388827074564,-0.00323886852029595,0.17496461661049273,18024,0.4882379050155348,False,0.02657646525841664
range_width_atr,ret_20,Q3,0.026344229198121284,0.0061594202898549,0.17200342411446032,18023,0.5212228818731621,False,0.02657646525841664
range_width_atr,ret_20,Q4,0.027599988271578488,0.01126246747614915,0.15500909472830307,18024,0.5449400798934754,False,0.02657646525841664
range_width_atr,ret_20,Q5,0.01441281843282055,0.0059731224356306,0.15661114774821835,18024,0.5238015978695073,False,0.02657646525841664
rope,hold_ret,Q1,0.013925128152793387,-0.01360544217687076,0.1274787936202907,21283,0.37706150448714937,True,0.014112480675817036
rope,hold_ret,Q2,0.010705941378123448,-0.015503875968992262,0.1348021856274799,21282,0.3704539047082041,True,0.014112480675817036
rope,hold_ret,Q3,0.008271020234414691,-0.017857142857142804,0.12382440268918005,21282,0.3619020768724744,True,0.014112480675817036
rope,hold_ret,Q4,0.00649124253059126,-0.020206364800763602,0.12725069297543048,21284,0.3534579966171772,True,0.014112480675817036
rope,hold_ret,Q5,-0.00018735252302364908,-0.024886877828054172,0.12673052083833175,21281,0.33062356092288897,True,0.014112480675817036
rope,ret_5,Q1,0.009943877257681049,-0.0019801980198019,0.08574650263118593,21288,0.46974821495678315,True,0.010161649890670709
rope,ret_5,Q2,0.0063329328269965375,-0.0024213217016086502,0.08373792950247844,21288,0.4711104847801578,True,0.010161649890670709
rope,ret_5,Q3,0.004799143480237542,-0.0031328333101052997,0.08762675477589066,21288,0.4689966178128523,True,0.010161649890670709
rope,ret_5,Q4,0.0031059472255784972,-0.00483410449568525,0.08948053101532481,21290,0.46012212306247063,True,0.010161649890670709
rope,ret_5,Q5,-0.0002177726329896612,-0.0070121705366895,0.09563692615186038,21286,0.45231607629427795,True,0.010161649890670709
rope,ret_10,Q1,0.012836760934867622,0.0,0.11070177028400487,21218,0.4996229616363465,True,0.008839027711553982
rope,ret_10,Q2,0.009712853402513476,0.00114482306684135,0.11182163243909185,21218,0.5028277877274012,True,0.008839027711553982
rope,ret_10,Q3,0.009476536822449793,0.0,0.11694874367464049,21218,0.4999528702045433,True,0.008839027711553982
rope,ret_10,Q4,0.006800018848085871,-0.001754391364701,0.11589940571033652,21218,0.48765199359034783,True,0.008839027711553982
rope,ret_10,Q5,0.003997733223313639,-0.0064319976651945,0.12773547248455858,21218,0.47101517579413704,True,0.008839027711553982
rope,ret_20,Q1,0.02842063365722624,0.0081466395112015,0.16231823719043384,21055,0.5300878651151746,True,0.020744257753703324
rope,ret_20,Q2,0.024619600057395087,0.0080385852090032,0.1689798365034614,21055,0.532605081928283,True,0.020744257753703324
rope,ret_20,Q3,0.0211236536687726,0.00558464291422835,0.1582577800874683,21054,0.5201386909850859,True,0.020744257753703324
rope,ret_20,Q4,0.015593758322487343,0.0007686395080706,0.1626071479825845,21055,0.5026359534552363,True,0.020744257753703324
rope,ret_20,Q5,0.007676375903522916,-0.0089892567419425,0.16981265685994662,21055,0.47223937307052954,True,0.020744257753703324
