symbol,datetime,open,high,low,close,rope_dir,dist_to_rope_atr,rope_slope_atr_5,range_break_up,range_break_up_strength,bb_pos_01,dsa_pivot_pos_01,bb_width_percentile,near_rope_ratio_5_loose,near_rope_ratio_5_mid,near_rope_streak_loose,near_rope_streak_mid,coil_loose,coil_mid,coil_strict,trigger_slope_up,trigger_above_rope,trigger_depart_from_rope,trigger_break_up,trigger_break_up_strong,trigger_dual_confirm,not_too_high,hit20_10,hit20_15,hit40_20,ret_5,ret_10,ret_20,ret_40,ret_60,max_dd_5,max_dd_10,max_dd_20,max_dd_40,max_dd_60,win_5,win_10,win_20,win_40,win_60,variant,variant_name
600988.SH,2025-09-16 07:00:00,30.08,30.11,28.57,29.58,1.0,0.29851289220224886,0.0,0.0,,0.7697900122690181,0.8510378510378508,0.8416666666666667,0.8,0.6,4.0,3.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,-0.021298174442190638,0.0,-0.03752535496957402,0.059837728194726277,0.08181203515889121,-0.0797836375929682,-0.0797836375929682,-0.08316430020283967,-0.08316430020283967,-0.08316430020283967,0.0,0.0,0.0,1.0,1.0,A,A_loose_background
301377.SZ,2025-09-23 07:00:00,87.01,88.85,78.05,80.8,1.0,0.104288264590578,0.0,0.0,,0.6048448532785671,0.8341489940184883,0.625,0.8,0.6,4.0,1.0,1,0,0,0,1,0,0,0,0,1,1.0,1.0,1.0,-0.11274752475247525,-0.10136138613861384,0.6153465346534656,0.2955445544554457,0.7081683168316834,-0.12524752475247514,-0.20173267326732672,-0.20173267326732672,-0.20173267326732672,-0.20173267326732672,0.0,0.0,1.0,1.0,1.0,A,A_loose_background
002460.SZ,2025-10-16 07:00:00,65.01,67.07,63.8,64.96,1.0,0.1753211052419258,0.2562123647606965,0.0,,0.775943689936757,0.8261063924899419,0.9916666666666667,0.6,0.6,2.0,2.0,0,0,0,1,1,0,0,0,0,1,1.0,0.0,0.0,-0.012315270935960548,0.11407019704433516,0.11422413793103452,-0.030326354679802832,0.04633620689655181,-0.09005541871921174,-0.09005541871921174,-0.09005541871921174,-0.1112992610837438,-0.1112992610837438,0.0,1.0,1.0,0.0,1.0,A,A_loose_background
301217.SZ,2026-01-07 07:00:00,34.64,35.76,34.49,35.28,1.0,0.37790977582449464,0.0,1.0,0.007332041849583114,0.6417009348290226,0.8536043188313751,0.375,0.8,0.8,4.0,4.0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,-0.03996598639455793,-0.04648526077097507,-0.12726757369614516,0.19897959183673458,,-0.06802721088435369,-0.08361678004535156,-0.14625850340136054,-0.16751700680272108,,0.0,0.0,0.0,1.0,0.0,A,A_loose_background
688595.SH,2021-06-28 07:00:00,81.3,85.68,81.12,83.19,1.0,0.11743561731763251,0.0,0.0,,0.6467178901951324,0.6932753888380604,,0.6,0.6,3.0,3.0,1,0,0,0,1,0,0,0,0,1,1.0,1.0,1.0,0.07921625195335982,0.04231277797812232,0.6182233441519415,0.32684216852987136,0.10470008414472903,-0.03594181993028002,-0.03714388748647678,-0.10085346796489963,-0.10085346796489963,-0.10085346796489963,1.0,1.0,1.0,1.0,1.0,B,B_relaxed_main
300839.SZ,2021-08-09 07:00:00,16.53,16.87,16.21,16.41,1.0,0.1414467217779073,0.39823493241416447,0.0,,0.7011534875641745,0.265855777584709,0.6833333333333333,0.6,0.6,3.0,3.0,1,0,0,1,1,0,0,0,0,1,1.0,1.0,0.0,0.10907982937233389,0.1060329067641681,0.4667885435709933,0.10359536867763554,0.19561243144424137,-0.006093845216331592,-0.050578915295551495,-0.050578915295551495,-0.050578915295551495,-0.050578915295551495,1.0,1.0,1.0,1.0,1.0,B,B_relaxed_main
603809.SH,2021-09-02 07:00:00,18.11,18.62,18.05,18.48,1.0,0.2854851465911331,0.0,1.0,0.08389752044766026,0.6468784349629576,0.7981407702523241,0.4383561643835616,0.6,0.6,2.0,2.0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,-0.009199134199134292,-0.06655844155844158,-0.13311688311688316,0.020021645021645076,0.22240259740259738,-0.023268398268398254,-0.07467532467532462,-0.14772727272727273,-0.16829004329004335,-0.16829004329004335,0.0,0.0,0.0,1.0,1.0,B,B_relaxed_main
603976.SH,2021-11-11 07:00:00,33.61,34.08,33.25,33.25,1.0,0.2560851844608882,0.0,0.0,,0.6100833650303084,0.16772018541930048,0.6379310344827587,1.0,0.6,5.0,1.0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,-0.011729323308270694,-0.003007518796992524,0.0231578947368422,0.041203007518796915,-0.11007518796992481,-0.014135338345864628,-0.021052631578947455,-0.021052631578947455,-0.036691729323308234,-0.1371428571428571,0.0,0.0,1.0,1.0,0.0,B,B_relaxed_main
603659.SH,2021-12-01 07:00:00,183.06,185.0,176.8,177.85,1.0,0.0325114493296915,0.006495703257863153,0.0,,0.424422852279716,0.8222993766274757,0.275,0.6,0.6,2.0,2.0,1,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.008209165026707946,-0.046499859432105606,-0.11048636491425362,-0.20944616249648582,-0.23204947989879102,-0.040483553556367666,-0.06522350295192575,-0.19280292381220127,-0.23587292662355913,-0.29997188642114136,1.0,0.0,0.0,0.0,0.0,B,B_relaxed_main
300937.SZ,2021-12-03 07:00:00,47.0,47.85,46.0,47.15,1.0,0.10854579466280337,0.4285315928769246,0.0,,0.6260747368270507,0.6368960468521229,0.6,0.6,0.6,3.0,3.0,1,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.013997879109225954,-0.02502651113467656,-0.03393425238600215,-0.24708377518557792,-0.17603393425238595,-0.04559915164369032,-0.04559915164369032,-0.10286320254506896,-0.28695652173913044,-0.28695652173913044,1.0,0.0,0.0,0.0,0.0,B,B_relaxed_main
600643.SH,2021-12-20 07:00:00,6.68,6.69,6.62,6.65,1.0,0.375305955279631,0.0,0.0,,0.6159914971205996,0.28758169934640543,0.15833333333333333,0.6,0.6,1.0,1.0,1,1,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.007518796992481176,0.03157894736842105,0.0030075187969924168,0.03609022556390967,-0.019548872180451243,-0.0030075187969925503,-0.0030075187969925503,-0.0030075187969925503,-0.03909774436090235,-0.08721804511278196,1.0,1.0,1.0,1.0,0.0,B,B_relaxed_main
300514.SZ,2022-02-17 07:00:00,12.64,12.87,12.5,12.55,1.0,0.17900173055050073,0.0,0.0,,0.577680798469795,0.2070552147239266,0.2833333333333333,1.0,0.6,5.0,2.0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.018326693227091524,0.014342629482071689,-0.10756972111553796,-0.17689243027888452,-0.23824701195219125,-0.027091633466135447,-0.027091633466135447,-0.16812749003984073,-0.21593625498007973,-0.3482071713147411,1.0,1.0,0.0,0.0,0.0,B,B_relaxed_main
300684.SZ,2022-02-24 07:00:00,18.84,19.32,18.0,18.35,1.0,0.1410930596003224,0.07668914019920153,0.0,,0.755591979830398,0.14418604651162797,0.041666666666666664,0.8,0.6,1.0,1.0,1,1,1,1,1,0,0,0,0,1,0.0,0.0,0.0,-0.018528610354223422,-0.08719346049046328,-0.11934604904632158,-0.3929155313351499,-0.30408719346049057,-0.022888283378746686,-0.1384196185286104,-0.20054495912806547,-0.39400544959128075,-0.44141689373297005,0.0,0.0,0.0,0.0,0.0,B,B_relaxed_main
603176.SH,2022-03-22 07:00:00,13.8,13.8,12.45,12.48,1.0,0.23036493638654015,0.5433965093120674,0.0,,0.8231784252004852,0.7451820128479657,0.21212121212121213,0.6,0.6,1.0,1.0,1,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,-0.12099358974358972,-0.036057692307692395,-0.25560897435897445,-0.23076923076923084,-0.23317307692307693,-0.12820512820512817,-0.1506410256410257,-0.266025641025641,-0.29567307692307704,-0.29567307692307704,0.0,0.0,0.0,0.0,0.0,B,B_relaxed_main
002160.SZ,2022-05-24 07:00:00,4.2,4.26,4.02,4.02,1.0,0.3454335940317943,0.8171958719400344,0.0,,0.8812987830481979,0.24334600760456263,0.7166666666666667,0.6,0.6,1.0,1.0,1,0,0,1,1,0,0,0,0,1,1.0,1.0,1.0,0.017412935323383158,0.09452736318407981,0.537313432835821,0.3059701492537315,0.41791044776119424,-0.004975124378109347,-0.004975124378109347,-0.004975124378109347,-0.004975124378109347,-0.004975124378109347,1.0,1.0,1.0,1.0,1.0,B,B_relaxed_main
002460.SZ,2022-05-30 07:00:00,120.48,121.81,118.1,119.23,1.0,0.3814148166742101,0.0,0.0,,0.7052280466805382,0.21806691449814125,0.5666666666666667,0.8,0.6,2.0,2.0,1,0,0,0,1,0,0,0,0,1,1.0,1.0,0.0,0.06625849199027083,0.1311750398389667,0.2580726327266627,-0.21336911851044196,-0.22066593978025667,-0.043780927618887855,-0.043780927618887855,-0.043780927618887855,-0.23257569403673575,-0.27392434789901876,1.0,1.0,1.0,0.0,0.0,B,B_relaxed_main
301217.SZ,2022-07-01 07:00:00,15.28,15.33,15.06,15.13,1.0,0.17573051906647683,0.41111852173229324,0.0,,0.6274200721587074,0.8255813953488372,0.024390243902439025,0.6,0.6,3.0,3.0,1,1,1,1,1,0,0,0,0,1,0.0,0.0,0.0,-0.023793787177792545,-0.025776602775941872,-0.01586252478519499,-0.021150033046926652,-0.17118307997356255,-0.04758757435558497,-0.08724388631857238,-0.08724388631857238,-0.08724388631857238,-0.17382683410442834,0.0,0.0,0.0,0.0,0.0,B,B_relaxed_main
300867.SZ,2022-07-08 07:00:00,21.5,21.89,21.46,21.53,1.0,0.21754552081469308,0.09513874946261332,0.0,,0.6759427006384905,0.14989590562109648,0.39166666666666666,0.6,0.6,3.0,3.0,1,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.058987459359033885,0.11843938690199708,-0.03065490013934046,-0.05759405480724579,-0.20575940548072455,-0.02229447282861126,-0.02229447282861126,-0.058987459359033885,-0.07942405945192758,-0.20947515095215985,1.0,1.0,0.0,0.0,0.0,B,B_relaxed_main
601330.SH,2022-07-08 07:00:00,7.88,7.93,7.82,7.83,1.0,0.16670185812024121,0.42699253102469165,0.0,,0.6323357844412373,0.2553191489361702,0.30833333333333335,0.6,0.6,3.0,3.0,1,0,0,1,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.05619412515964234,-0.02809706257982117,-0.05363984674329501,-0.1660280970625798,-0.012771392081736863,-0.012771392081736863,-0.06130268199233722,-0.06768837803320565,-0.173690932311622,0.0,1.0,0.0,0.0,0.0,B,B_relaxed_main
601878.SH,2022-08-30 07:00:00,10.89,11.03,10.76,10.92,1.0,0.2880134789590247,0.0,0.0,,0.5836186950440184,0.48109243697478976,0.5833333333333334,0.8,0.8,3.0,3.0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.008241758241758228,-0.010073260073260022,-0.11996336996337001,-0.03846153846153846,-0.021062271062271102,-0.03479853479853487,-0.03479853479853487,-0.12912087912087913,-0.14835164835164827,-0.14835164835164827,1.0,0.0,0.0,0.0,0.0,B,B_relaxed_main
002568.SZ,2023-01-12 07:00:00,41.14,41.5,39.0,39.19,1.0,0.18881992565345032,0.5709639604836955,0.0,,0.8064134558585709,0.8484990619136958,0.2,0.6,0.6,1.0,1.0,1,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,-0.040826741515692634,-0.04746108701199284,0.0961980096963512,0.026792549119673496,0.05486093391171232,-0.05817810665986224,-0.09160500127583558,-0.10946670068895124,-0.10946670068895124,-0.10946670068895124,0.0,0.0,1.0,1.0,1.0,B,B_relaxed_main
600692.SH,2023-02-20 07:00:00,6.28,6.32,6.23,6.3,1.0,0.3003278537069083,0.0,0.0,,0.6008431159423953,0.7549668874172184,0.225,0.6,0.6,3.0,3.0,1,1,1,0,1,0,0,0,0,1,0.0,0.0,0.0,-0.01269841269841271,0.004761904761904801,-0.055555555555555504,-0.047619047619047596,-0.07777777777777782,-0.019047619047619067,-0.019047619047619067,-0.05873015873015875,-0.05873015873015875,-0.14920634920634912,0.0,1.0,0.0,0.0,0.0,B,B_relaxed_main
301377.SZ,2023-04-19 07:00:00,21.73,22.2,21.72,21.92,1.0,0.16071203165512926,0.06887587812932416,0.0,,0.47921932250974103,0.26280991735537246,0.2222222222222222,0.6,0.6,2.0,2.0,1,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,-0.18020072992700742,-0.1610401459854015,-0.10447080291970814,0.07618613138686123,0.09215328467153282,-0.21943430656934315,-0.21943430656934315,-0.21943430656934315,-0.21943430656934315,-0.21943430656934315,0.0,0.0,0.0,1.0,1.0,B,B_relaxed_main
001301.SZ,2023-05-23 07:00:00,72.47,74.2,71.66,71.85,1.0,0.13659260520886052,0.0,0.0,,0.5736894978375019,0.675741076830006,0.4868421052631579,0.8,0.8,4.0,4.0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,-0.08141962421711893,-0.08420320111343073,-0.11398747390396657,-0.2713987473903966,-0.22853166318719548,-0.10020876826722323,-0.10508002783576893,-0.13709116214335415,-0.2720946416144746,-0.2874043145441892,0.0,0.0,0.0,0.0,0.0,B,B_relaxed_main
603235.SH,2023-07-13 07:00:00,30.81,31.12,30.52,30.59,1.0,0.13790135190405595,0.0,0.0,,0.5827577842902013,0.4941690962099124,0.9,0.8,0.6,4.0,2.0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,-0.00032690421706445125,-0.005884275907159193,-0.020268061457992842,-0.050016345210853255,-0.08532200065380842,-0.009480222294867576,-0.017325923504413244,-0.06570774762994448,-0.10624387054593004,-0.10624387054593004,0.0,0.0,0.0,0.0,0.0,B,B_relaxed_main
300839.SZ,2023-09-13 07:00:00,11.16,11.2,10.96,11.03,1.0,0.110660732683559,0.0,0.0,,0.5684331046070734,0.05291005291005288,0.11666666666666667,0.6,0.6,2.0,2.0,1,1,1,0,1,0,0,0,0,1,0.0,0.0,0.0,-0.026291931097008083,-0.005439709882139504,-0.059836808703535825,-0.019038984587488584,-0.09428830462375333,-0.029918404351767913,-0.041704442429737,-0.0634632819582955,-0.12239347234814141,-0.12239347234814141,0.0,0.0,0.0,0.0,0.0,B,B_relaxed_main
300904.SZ,2023-09-28 07:00:00,84.25,85.6,83.22,83.95,1.0,0.15350782420931242,0.0,0.0,,0.09580479640263238,0.11829025844930417,,0.8,0.6,3.0,3.0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,-0.10017867778439543,0.03263847528290643,-0.07444907683144729,-0.09720071471113753,-0.2433591423466349,-0.10232281119714119,-0.1648600357355569,-0.1648600357355569,-0.1648600357355569,-0.285288862418106,0.0,1.0,0.0,0.0,0.0,B,B_relaxed_main
688266.SH,2023-10-13 07:00:00,44.79,45.9,44.23,44.46,1.0,0.24616058783038713,0.0,0.0,,0.6065148912570046,0.21986143187066967,0.4,1.0,0.6,5.0,1.0,1,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,-0.07737291947818259,-0.06432748538011694,0.10526315789473684,0.1763382816014394,0.08636977058029681,-0.09671614934772839,-0.13157894736842107,-0.13157894736842107,-0.13157894736842107,-0.13157894736842107,0.0,0.0,1.0,1.0,1.0,B,B_relaxed_main
001339.SZ,2024-02-23 07:00:00,27.35,29.47,26.07,29.47,1.0,0.9999999999999996,0.301703028076293,1.0,0.29631869228158747,0.6713513738209358,0.3865514650638618,0.8416666666666667,0.6,0.6,0.0,0.0,1,0,0,1,1,1,1,1,1,1,1.0,0.0,0.0,0.08822531387852058,0.11774686121479468,0.10044112656939264,-0.12996267390566674,-0.06990159484221238,-0.09331523583305057,-0.09331523583305057,-0.09331523583305057,-0.1652527994570749,-0.1652527994570749,1.0,1.0,1.0,0.0,0.0,B,B_relaxed_main
001269.SZ,2024-02-27 07:00:00,48.67,49.89,47.71,49.8,1.0,1.0000000000000002,0.06748675798369334,1.0,0.025829087777960044,0.8639453983539369,0.5974903474903474,0.725,0.6,0.6,0.0,0.0,1,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,-0.05983935742971882,0.005823293172690889,0.0030120481927711986,-0.14678714859437741,-0.29497991967871484,-0.06947791164658622,-0.06947791164658622,-0.06947791164658622,-0.19076305220883535,-0.31244979919678706,0.0,1.0,1.0,0.0,0.0,B,B_relaxed_main
600988.SH,2024-03-14 07:00:00,14.23,14.41,14.09,14.13,1.0,0.39755898078650725,0.0,0.0,,0.7428047830361827,0.6105263157894738,0.8166666666666667,0.6,0.6,3.0,3.0,1,0,0,0,1,0,0,0,0,1,1.0,1.0,1.0,0.04033970276008482,0.05166312809624902,0.4288747346072187,0.2682236376503893,0.18825194621372954,-0.011323425336164199,-0.011323425336164199,-0.011323425336164199,-0.011323425336164199,-0.011323425336164199,1.0,1.0,1.0,1.0,1.0,B,B_relaxed_main
301297.SZ,2024-05-15 07:00:00,20.07,21.32,19.75,20.31,1.0,0.29527021694702593,0.11171959549620848,0.0,,0.5863466591001366,0.4762697751873437,0.35,0.8,0.6,4.0,3.0,1,0,0,1,1,0,0,0,0,1,1.0,0.0,0.0,0.0241260462826195,0.0773018217626785,0.14377154111275242,0.018217626784835107,-0.032988675529295824,-0.01920236336779897,-0.048252092565238824,-0.048252092565238824,-0.06351550960118164,-0.06351550960118164,1.0,1.0,1.0,1.0,0.0,B,B_relaxed_main
603976.SH,2024-08-19 07:00:00,14.93,15.13,14.7,14.73,1.0,0.32324428053552445,0.0,0.0,,0.6807550682514273,0.19830713422007262,0.058333333333333334,0.8,0.6,1.0,1.0,1,1,1,0,1,0,0,0,0,1,0.0,0.0,0.0,-0.04276985743380861,-0.01629327902240327,-0.08689748811948413,0.11133740665308897,0.15139171758316364,-0.07807196198234898,-0.07807196198234898,-0.10183299389002036,-0.10183299389002036,-0.10183299389002036,0.0,0.0,0.0,1.0,1.0,B,B_relaxed_main
601330.SH,2025-07-17 07:00:00,7.63,7.68,7.54,7.56,1.0,0.1664169970134889,0.0,0.0,,0.1993499956306219,0.8617021276595741,0.008333333333333333,0.8,0.6,3.0,3.0,1,1,1,0,1,0,0,0,0,1,0.0,0.0,0.0,-0.013227513227513182,-0.06481481481481473,-0.06481481481481473,-0.052910052910052845,-0.06349206349206343,-0.021164021164021066,-0.06878306878306872,-0.06878306878306872,-0.09391534391534391,-0.11772486772486769,0.0,0.0,0.0,0.0,0.0,B,B_relaxed_main
301217.SZ,2025-08-08 07:00:00,23.82,25.1,23.41,24.27,1.0,0.23501719690078407,0.0,0.0,,0.6404970574337758,0.78955223880597,0.8083333333333333,1.0,0.8,6.0,4.0,1,0,0,0,1,0,0,0,0,1,1.0,1.0,1.0,0.32468067573135556,0.3971981870622166,0.2702925422332097,0.2134322208487845,0.34033786567779156,-0.02513391017717344,-0.02513391017717344,-0.02513391017717344,-0.02513391017717344,-0.02513391017717344,1.0,1.0,1.0,1.0,1.0,B,B_relaxed_main
300839.SZ,2021-08-10 07:00:00,16.31,17.4,16.31,17.06,1.0,0.555516911831424,0.0,1.0,0.057397146859416326,0.8092528021488877,0.3223284100781928,0.6885245901639344,0.6,0.6,0.0,0.0,1,0,0,0,1,1,1,0,1,1,1.0,1.0,0.0,-0.002930832356389048,0.06506447831184074,0.4120750293083237,0.0679953106682298,0.10785463071512309,-0.03575615474794839,-0.08675263774912068,-0.08675263774912068,-0.08675263774912068,-0.08675263774912068,0.0,1.0,1.0,1.0,1.0,C,C_first_release
603809.SH,2021-09-02 07:00:00,18.11,18.62,18.05,18.48,1.0,0.2854851465911331,0.0,1.0,0.08389752044766026,0.6468784349629576,0.7981407702523241,0.4383561643835616,0.6,0.6,2.0,2.0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,-0.009199134199134292,-0.06655844155844158,-0.13311688311688316,0.020021645021645076,0.22240259740259738,-0.023268398268398254,-0.07467532467532462,-0.14772727272727273,-0.16829004329004335,-0.16829004329004335,0.0,0.0,0.0,1.0,1.0,C,C_first_release
603659.SH,2022-05-10 07:00:00,119.2,127.63,117.52,127.63,1.0,0.9999999999999996,0.0606724162748853,1.0,0.06623291714495771,0.6169811692672803,0.26577167659230844,0.9416666666666667,0.6,0.6,0.0,0.0,1,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,0.09065266786805605,0.02248687612630263,-0.44793543837655725,-0.31849878555198613,-0.4303847057901747,-0.02922510381571723,-0.02922510381571723,-0.5089712450050928,-0.5089712450050928,-0.5089712450050928,1.0,1.0,0.0,0.0,0.0,C,C_first_release
603976.SH,2022-05-30 07:00:00,22.5,24.74,22.29,23.64,1.0,0.8932053817414856,0.0,1.0,0.15308408813853322,0.8878212905242426,0.20824742268041235,0.30833333333333335,0.8,0.8,0.0,0.0,1,0,0,0,1,1,1,0,1,1,0.0,0.0,0.0,0.0021150592216582363,-0.012690355329949268,0.027495769881556623,0.050761421319796926,0.11167512690355332,-0.035532994923857864,-0.048223350253807126,-0.048223350253807126,-0.048223350253807126,-0.048223350253807126,1.0,0.0,1.0,1.0,1.0,C,C_first_release
300867.SZ,2023-01-06 07:00:00,17.47,18.52,17.43,18.26,1.0,0.9999999999999997,0.19511829141238754,1.0,0.28385147090937024,0.8761496788572577,0.7532467532467545,0.4583333333333333,0.6,0.6,0.0,0.0,1,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,-0.03723986856516995,-0.019715224534501804,0.02190580503833508,0.05312157721796269,0.04490690032858689,-0.04545454545454555,-0.04545454545454555,-0.04545454545454555,-0.04545454545454555,-0.04545454545454555,0.0,0.0,1.0,1.0,1.0,C,C_first_release
600692.SH,2023-02-22 07:00:00,6.32,6.35,6.27,6.33,1.0,0.47795801034400176,0.0,1.0,0.01647995615882513,0.6159384963507459,0.7748344370860928,0.11666666666666667,1.0,0.8,5.0,0.0,1,1,1,0,1,0,1,0,0,1,0.0,0.0,0.0,0.004739336492891035,-0.012638230647709331,-0.028436018957345925,-0.07582938388625599,-0.10110584518167451,-0.023696682464455034,-0.023696682464455034,-0.06319115323854665,-0.08530805687203792,-0.15323854660347547,1.0,0.0,0.0,0.0,0.0,C,C_first_release
002568.SZ,2023-06-15 07:00:00,35.7,37.88,35.7,37.72,1.0,0.9999999999999994,0.136611640149289,1.0,0.20385254220271504,0.8922266932182394,0.39312657166806353,0.725,0.6,0.6,0.0,0.0,1,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,-0.046394485683987276,-0.011134676564156992,-0.04586426299045591,-0.08244962884411451,-0.16304347826086954,-0.053022269353128315,-0.07104984093319193,-0.07104984093319193,-0.11161187698833512,-0.2208377518557794,0.0,0.0,0.0,0.0,0.0,C,C_first_release
001339.SZ,2024-02-23 07:00:00,27.35,29.47,26.07,29.47,1.0,0.9999999999999996,0.301703028076293,1.0,0.29631869228158747,0.6713513738209358,0.3865514650638618,0.8416666666666667,0.6,0.6,0.0,0.0,1,0,0,1,1,1,1,1,1,1,1.0,0.0,0.0,0.08822531387852058,0.11774686121479468,0.10044112656939264,-0.12996267390566674,-0.06990159484221238,-0.09331523583305057,-0.09331523583305057,-0.09331523583305057,-0.1652527994570749,-0.1652527994570749,1.0,1.0,1.0,0.0,0.0,C,C_first_release
001269.SZ,2024-02-27 07:00:00,48.67,49.89,47.71,49.8,1.0,1.0000000000000002,0.06748675798369334,1.0,0.025829087777960044,0.8639453983539369,0.5974903474903474,0.725,0.6,0.6,0.0,0.0,1,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,-0.05983935742971882,0.005823293172690889,0.0030120481927711986,-0.14678714859437741,-0.29497991967871484,-0.06947791164658622,-0.06947791164658622,-0.06947791164658622,-0.19076305220883535,-0.31244979919678706,0.0,1.0,1.0,0.0,0.0,C,C_first_release
603176.SH,2024-04-02 07:00:00,5.04,5.1,4.98,5.09,1.0,1.0,0.08758438382529621,1.0,0.017329022265986947,0.8676510562870908,0.29716193656093487,0.6083333333333333,0.6,0.6,0.0,0.0,1,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,-0.049115913555992145,-0.15913555992141445,-0.0726915520628684,-0.19646365422396858,-0.24754420432220037,-0.08251473477406679,-0.23772102161100198,-0.23772102161100198,-0.23772102161100198,-0.29469548133595286,0.0,0.0,0.0,0.0,0.0,C,C_first_release
301377.SZ,2024-06-17 07:00:00,16.43,17.7,16.29,17.36,1.0,0.9999999999999984,0.07073511040267168,1.0,0.17172821397699695,0.8803229514784183,0.3695299837925445,0.21666666666666667,0.8,0.8,0.0,0.0,1,1,0,1,1,1,1,0,1,1,0.0,0.0,0.0,-0.04665898617511514,-0.025921658986175076,0.06797235023041473,-0.10426267281105983,-0.0904377880184332,-0.05299539170506902,-0.07200460829493088,-0.125,-0.125,-0.125,0.0,0.0,1.0,0.0,0.0,C,C_first_release
001301.SZ,2024-09-11 07:00:00,39.8,41.65,39.76,41.33,1.0,0.7137109263909205,0.0,1.0,0.15847237146555815,0.8620805673026477,0.3830065359477123,0.3416666666666667,0.6,0.6,0.0,0.0,1,0,0,0,1,1,1,0,1,1,1.0,1.0,1.0,-0.021292039680619296,0.16186789257198173,0.3413984998790225,0.5969029760464555,0.6380353254294703,-0.0571013791434793,-0.0571013791434793,-0.0571013791434793,-0.0571013791434793,-0.0571013791434793,0.0,1.0,1.0,1.0,1.0,C,C_first_release
603235.SH,2025-02-11 07:00:00,26.49,26.8,26.12,26.77,1.0,0.7945969872969875,0.0,1.0,0.11390356469951078,0.7872047754061758,0.33874999999999994,0.48333333333333334,0.8,0.8,0.0,0.0,1,0,0,0,1,1,1,0,1,1,0.0,0.0,0.0,-0.026148673888681334,-0.03324617108703775,-0.030257751214045527,0.0029884198729922245,-0.0026148673888681468,-0.030257751214045527,-0.0336197235711617,-0.04333208815838626,-0.04333208815838626,-0.04333208815838626,0.0,0.0,0.0,1.0,0.0,C,C_first_release
301217.SZ,2025-04-21 07:00:00,9.68,10.32,9.64,10.24,1.0,0.9999999999999993,0.2176092522417209,1.0,0.16322219129219306,0.5370267153769707,0.43091334894613587,0.9083333333333333,0.8,0.6,0.0,0.0,1,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,-0.027343749999999938,0.02246093750000004,0.029296874999999896,0.17968749999999997,1.1015625,-0.037109375000000076,-0.04101562499999999,-0.04101562499999999,-0.04101562499999999,-0.04101562499999999,0.0,1.0,1.0,1.0,1.0,C,C_first_release
301297.SZ,2025-09-23 07:00:00,42.02,44.0,40.68,43.52,1.0,1.0000000000000009,0.031181101162730724,1.0,0.10316326146330496,0.8598734317638541,0.6715817694369979,0.5333333333333333,0.8,0.6,0.0,0.0,1,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,-0.01700367647058828,-0.05905330882352942,-0.09535845588235306,-0.15004595588235295,-0.14636948529411775,-0.03768382352941178,-0.0792738970588236,-0.1084558823529413,-0.194623161764706,-0.194623161764706,0.0,0.0,0.0,0.0,0.0,C,C_first_release
300684.SZ,2025-10-15 07:00:00,44.11,46.3,43.17,45.05,1.0,0.9999999999999992,0.02068095211663582,1.0,0.13000669998788564,0.8132441187001991,0.8909379968203498,0.75,0.6,0.6,0.0,0.0,1,0,0,1,1,1,1,0,1,1,0.0,0.0,0.0,-0.019311875693673642,0.09655937846836851,-0.05971143174250828,-0.03041065482796887,0.1043285238623752,-0.08768035516093221,-0.08768035516093221,-0.08768035516093221,-0.14095449500554927,-0.14095449500554927,0.0,1.0,0.0,0.0,1.0,C,C_first_release
