ts_code,end_date,report_type,ann_date,f_ann_date,total_revenue,revenue,oper_cost,operate_profit,ebit,ebitda,n_income,n_income_attr_p,rd_exp,n_cashflow_act,free_cashflow,c_fr_sale_sg,c_pay_acq_const_fiolta,total_assets,accounts_receiv,inventories,accounts_pay,contract_liab,total_hldr_eqy_exc_min_int,name,rev_q,cost_q,op_q,ebit_q,ebitda_q,np_q,np_parent_q,cfo_q,fcf_q,cash_sales_q,capex_q,fiscal_year,quarter,rev_ytd,np_parent_ytd,cfo_ytd,rev_ytd_lag4,np_parent_ytd_lag4,cfo_ytd_lag4,rev_ttm,op_ttm,ebit_ttm,np_parent_ttm,cfo_ttm,fcf_ttm,capex_ttm,cost_ttm,avg_assets,q_rev_yoy,q_op_yoy,q_np_parent_yoy,q_ebit_yoy,q_rev_qoq,q_op_qoq,ytd_rev_yoy,ytd_np_parent_yoy,q_gross_margin,q_gm_yoy_change,q_gm_qoq_change,q_op_margin,op_margin_change,q_np_parent_margin,q_ebit_margin,q_cfo_to_np_parent,ttm_cfo_to_np_parent,q_accruals_to_assets,ttm_cfo_to_ebit,q_np_parent_to_np,q_cfo_to_rev,q_cfo_yoy,ytd_cfo_yoy,ttm_fcf_to_np_parent,capex_to_cfo,cash_sales_ratio,cash_sales_yoy,roa_parent,cfo_to_assets,asset_turnover,ar_days,inv_days,ap_days,ccc,contract_liab_to_rev,q_rev_yoy_delta,q_np_parent_yoy_delta,cfo_to_rev_change,cfo_to_np_change,rev_improve,np_improve,gm_improve,trend_consistency,profit_cash_sync,margin_profit_sync,q_rev_yoy_score,q_op_yoy_score,q_np_parent_yoy_score,ytd_rev_yoy_score,ytd_np_parent_yoy_score,q_ebit_yoy_score,q_rev_qoq_score,q_op_qoq_score,q_gross_margin_score,q_gm_yoy_change_score,q_op_margin_score,q_np_parent_margin_score,q_gm_qoq_change_score,op_margin_change_score,q_ebit_margin_score,q_cfo_to_np_parent_score,ttm_cfo_to_np_parent_score,q_accruals_to_assets_score,ttm_cfo_to_ebit_score,q_np_parent_to_np_score,q_cfo_to_rev_score,q_cfo_yoy_score,ytd_cfo_yoy_score,ttm_fcf_to_np_parent_score,capex_to_cfo_score,cash_sales_ratio_score,cash_sales_yoy_score,roa_parent_score,cfo_to_assets_score,asset_turnover_score,ccc_score,contract_liab_to_rev_score,q_rev_yoy_delta_score,q_np_parent_yoy_delta_score,trend_consistency_score,profit_cash_sync_score,margin_profit_sync_score,cfo_to_np_change_score,利润质量_score,现金创造能力_score,盈利能力_score,规模与增长_score,资产效率与资金占用_score,边际变化与持续性_score,total_score
000657.SZ,2017-09-30,2,1509408000000000000,1509408000000000000,1784689542.39,1784689542.39,1472545568.69,93945182.64,,,81893049.45,66727813.86,,298497451.48,,1971076387.16,79987096.95,7297798603.72,1133955319.73,1623563051.62,858890916.85,,3103093998.2,中钨高新,1784689542.39,1472545568.69,93945182.64,,,81893049.45,66727813.86,298497451.48,,1971076387.16,79987096.95,2017,3,4852275253.3,125383390.36,474363306.27,3903630722.4300003,22062499.16,164115789.01999998,6144689625.870001,178554327.52,,116624902.88999999,777385851.7700002,,290529061.34,4870879274.720001,7151492290.370001,0.4029973071882124,4.064646327924688,2.911492521722804,,0.07304631319039186,0.7518721467116196,0.24301595061724257,4.683100062721997,0.17490099330216657,-0.008365043755880652,-0.040904763180676484,0.05263950979070094,0.038057427310259836,0.037389031691551354,,4.473358772194609,6.665693454023508,-0.03240856987737993,,0.8148165724460026,0.1672545529012635,1.4312196119571678,1.8904184606649375,,0.37372568677254087,1.1044365646477632,1.4895559869640431,0.016307771602724626,0.10870260642199199,0.8592178214530508,67.3579492052617,121.66191778082309,64.36110750625636,124.65875947982843,,0.2810523593703866,2.8387317646580734,0.07073604581891145,-2.723650209785659,1.0,1.0,1.0,50.0,79.16666666666666,45.83333333333333,100.0,100.0,100.0,100.0,91.66666666666666,,50.0,66.66666666666666,58.333333333333336,33.33333333333333,100.0,91.66666666666666,25.0,58.333333333333336,,75.0,50.0,66.66666666666667,,50.0,83.33333333333334,75.0,75.0,,66.66666666666667,75.0,100.0,100.0,66.66666666666666,66.66666666666666,0.0,,66.66666666666666,91.66666666666666,58.333333333333336,79.16666666666666,45.83333333333333,50.0,63.72549019607843,77.77777777777777,64.2156862745098,94.84126984126983,66.66666666666666,67.94871794871794,74.61182934712346
000657.SZ,2017-12-31,2,1524182400000000000,1524182400000000000,1688539487.77,1688539487.77,1287818367.05,37410399.62,,,13142703.84,2688815.16,,38134640.83,,870023130.13,47295527.73,7200092139.81,673241220.07,1782397073.7,839604359.44,,3095352559.79,中钨高新,1688539487.77,1287818367.05,37410399.62,,,13142703.84,2688815.16,38134640.83,,870023130.13,47295527.73,2017,4,6540814741.07,128072205.52,512497947.09999996,5196045095.0,13304011.69,467138334.52,6540814741.070001,228250518.34,,128072205.52,512497947.10000014,,204684387.24,5193442639.710002,7248945371.765,0.30650008511766613,4.045013464008732,1.306995376680033,,-0.05387494706291549,-0.6017848007879503,0.25880638475675116,8.626585461907393,0.23731818155417828,-0.015819958545142176,0.0624171882520117,0.022155478086809042,0.03166155559627637,0.0015923910453234543,,14.182693328015898,4.001632868108667,-0.004889790700873984,,0.20458614853791,0.022584393854101215,-0.874152463582945,0.09710102817104162,,0.39938577002740927,0.5152518708810367,-0.48225896916244315,0.017667701845132888,0.07069965640742788,0.9023125993674607,37.56917984277766,125.26853130639904,59.008178669845144,103.82953247933156,,-0.09649722207054628,-1.604497145042771,-0.21187798286601503,48.78028184291959,0.0,0.0,0.0,41.66666666666667,16.666666666666664,33.33333333333333,91.66666666666666,91.66666666666666,66.66666666666666,100.0,91.66666666666666,,41.66666666666667,33.33333333333333,91.66666666666666,16.666666666666664,66.66666666666666,58.333333333333336,83.33333333333334,50.0,,100.0,50.0,16.666666666666657,,16.666666666666664,25.0,16.666666666666664,50.0,,58.33333333333333,8.333333333333332,16.666666666666664,100.0,41.66666666666667,75.0,83.33333333333334,,41.66666666666667,25.0,25.0,16.666666666666664,33.33333333333333,100.0,55.88235294117646,29.999999999999996,61.27450980392156,82.93650793650792,73.61111111111111,34.61538461538461,57.90795446383681
000657.SZ,2018-03-31,2,1524182400000000000,1524182400000000000,1748805127.63,1748805127.63,1408104974.32,83717721.06,,,73099496.91,57482659.09,,-104618626.9,,1364640253.47,60766367.95,7632233390.07,1139554460.43,1859630385.59,1158828026.7,,3154482702.06,中钨高新,1748805127.63,1408104974.32,83717721.06,,,73099496.91,57482659.09,-104618626.9,,1364640253.47,60766367.95,2018,1,1748805127.63,57482659.09,-104618626.9,1404386722.71,24137955.9,-37482116.97,6885233145.990001,268698896.27,,161416908.71,445361437.1700002,,250830853.82999998,5472739982.430002,7416162764.940001,0.2452447031508436,0.9348045291206619,1.3814219948094282,,0.03569098637994604,1.2378194809564027,0.2452447031508436,1.3814219948094282,0.19481882110656934,-0.0014085332636172287,-0.042499360447608936,0.04787138357345462,0.017061249562429125,0.032869676661973844,,-1.8200032593516544,2.759075494192074,0.021857838228192053,,0.7863618974118601,-0.0598229186586274,-1.7911611018058249,-1.7911611018058249,,0.5632073926828438,0.7803272256637167,0.2486618209344048,0.02176555637008136,0.060052813198147675,0.9284091199481251,60.41006444337972,124.02655578731975,77.28710501566569,107.14951521503379,,-0.061255381966822536,0.0744266181293951,-0.03313360554858036,-0.26717429880160215,0.0,1.0,1.0,41.66666666666667,54.166666666666664,45.833333333333336,75.0,50.0,66.66666666666666,91.66666666666666,66.66666666666666,,50.0,83.33333333333334,58.333333333333336,50.0,91.66666666666666,91.66666666666666,25.0,41.66666666666667,,33.33333333333333,50.0,0.0,,50.0,16.666666666666664,16.666666666666664,16.666666666666664,,33.33333333333334,41.66666666666667,83.33333333333334,100.0,25.0,83.33333333333334,75.0,,50.0,66.66666666666666,33.33333333333333,54.166666666666664,45.833333333333336,58.333333333333336,29.41176470588235,26.666666666666664,65.19607843137254,67.85714285714285,68.05555555555556,49.35897435897435,50.843758529052636
000657.SZ,2018-06-30,2,1535673600000000000,1535673600000000000,2066194196.9,2066194196.9,1652792622.9,67531003.98,,,33486208.08,16145043.11,,-202158318.05,,1953678454.45,73403682.62,7572306678.77,1260529711.77,1784025317.21,849991914.05,,3170539286.78,中钨高新,2066194196.9,1652792622.9,67531003.98,,,33486208.08,16145043.11,-202158318.05,,1953678454.45,73403682.62,2018,2,3814999324.53,73627702.2,-306776944.95000005,3067585710.91,58655576.5,175865854.79,7288228354.690001,282604307.3,,143044331.22,29855147.360000163,,261452675.25,5821261532.960002,7602270034.42,0.24230125893483276,0.2593054969660713,-0.5322666270339619,,0.1814891003322532,-0.19334875430255766,0.24364881182025064,0.25525494067899923,0.20007876056386387,-0.015726995918979192,0.005259939457294527,0.032683764227641174,0.0004413246094951834,0.007813904004871905,,-12.521386079470185,0.20871255159411667,0.028715549457150404,,0.4821400820131319,-0.09784090883291939,-1.9475520970849094,-2.7443803705746057,,8.757373463856807,0.9455444494913342,0.32176374192507234,0.01881600240090831,0.003927135871894598,0.9586910648650803,63.12828336395062,111.86050258946925,53.29550078992847,121.6932851634914,,-0.0029434442160108376,-1.9136886218433902,-0.22611658316512673,-18.702228444948876,0.0,0.0,0.0,41.66666666666667,12.499999999999998,25.0,66.66666666666666,33.33333333333333,25.0,83.33333333333334,25.0,,75.0,41.66666666666667,66.66666666666666,25.0,83.33333333333334,50.0,58.333333333333336,25.0,,16.666666666666664,50.0,0.0,,25.0,8.333333333333332,16.666666666666664,8.333333333333332,,0.0,66.66666666666666,83.33333333333334,91.66666666666666,8.333333333333332,100.0,25.0,,50.0,16.666666666666664,41.66666666666667,12.499999999999998,25.0,16.666666666666664,22.058823529411764,21.666666666666664,55.88235294117648,46.428571428571416,54.166666666666664,32.371794871794876,38.37355095884507
000657.SZ,2018-09-30,2,1540771200000000000,1540771200000000000,2116604888.12,2116604888.12,1776643971.41,73582330.18,,,47893053.7,29800426.54,38007309.06,279723047.97,,2101394494.94,255606580.4,7423740288.66,1331988807.5,1712331841.2,659147917.03,,3202368666.9,中钨高新,2116604888.12,1776643971.41,73582330.18,,,47893053.7,29800426.54,279723047.97,,2101394494.94,255606580.4,2018,3,5931604212.65,103428128.74000001,-27053896.98000002,4852275253.3,125383390.36,474363306.27,7620143700.42,262241454.84000003,,106116943.9,11080743.850000143,,437072158.70000005,6125359935.680002,7498023483.715,0.1859793190055393,-0.21675249212118614,-0.5534032239910699,,0.02439784764454044,0.08960811839539902,0.22243770252232806,-0.17510502433346378,0.16061614457101536,-0.014284848731151212,-0.039462615992848504,0.03476432025315643,-0.017875189537544516,0.014079352602492184,,9.386545108491593,0.10442011843501782,-0.033331800303481096,,0.6222285746628012,0.1321564783016514,-0.0628963611478536,-1.0570320187552646,,39.44429765877084,0.9928137777317948,0.06611519910081574,0.014152655580564132,0.0014778219718925227,1.0162869877602057,63.8014102950189,102.03500342851542,39.277526911443644,126.55888681209068,,-0.05632193992929346,-0.02113659695710801,-0.03509807459961212,4.913186336296984,0.0,0.0,1.0,25.0,50.0,20.833333333333332,50.0,16.666666666666664,16.666666666666664,66.66666666666666,16.666666666666664,,41.66666666666667,50.0,25.0,25.0,83.33333333333334,58.333333333333336,41.66666666666667,16.666666666666664,,91.66666666666666,41.66666666666667,75.0,,41.66666666666667,83.33333333333334,58.333333333333336,33.33333333333333,,0.0,83.33333333333334,58.333333333333336,66.66666666666666,8.333333333333332,100.0,0.0,,50.0,58.333333333333336,8.333333333333332,50.0,20.833333333333332,75.0,69.11764705882351,55.55555555555555,43.13725490196079,32.93650793650793,41.666666666666664,38.782051282051285,46.93115707821589
000657.SZ,2018-12-31,2,1555632000000000000,1555632000000000000,2244916288.94,2244916288.94,1769101976.26,131347550.27,,,48766498.75,32425047.53,60469657.02,428939315.51,,1704468964.59,-29963312.4,7436765453.6,915739574.97,1838431604.12,557574065.55,,3181776718.94,中钨高新,2244916288.94,1769101976.26,131347550.27,,,48766498.75,32425047.53,428939315.51,,1704468964.59,-29963312.4,2018,4,8176520501.59,135853176.27,401885418.53,6540814741.07,128072205.52,512497947.09999996,8176520501.59,356178605.49,,135853176.27,401885418.53000015,,359813318.57,6606643544.890002,7430252871.13,0.3295018003427264,2.5109903022736013,11.059232636132563,,0.0606213287799634,0.7850420059910093,0.250076760353622,0.060754561994209776,0.2119519177726975,-0.02536626378148077,0.051335773201682144,0.0585088855727531,0.03635340748594405,0.014443766874403319,,13.228641071786887,2.9582335103544217,-0.053364841662474634,,0.6649041526689468,0.19107140770604666,10.248022956926851,-0.21583018858106173,,0.8953131961993303,0.7592572484717515,0.9591076438799,0.018283789075046557,0.0540877175380548,1.1004363705251,40.87862860480237,101.56859999247504,30.804527676260218,111.6427009210172,,0.14352248133718712,11.612635860123634,0.16848701385194545,-0.9540522562290104,1.0,1.0,0.0,41.66666666666667,100.0,29.166666666666664,91.66666666666666,75.0,100.0,91.66666666666666,16.666666666666664,,58.333333333333336,66.66666666666666,66.66666666666666,8.333333333333332,100.0,58.333333333333336,75.0,50.0,,91.66666666666666,58.333333333333336,91.66666666666667,,58.333333333333336,91.66666666666666,100.0,58.333333333333336,,16.666666666666657,25.0,91.66666666666666,83.33333333333334,33.33333333333333,100.0,75.0,,66.66666666666666,100.0,50.0,100.0,29.166666666666664,41.66666666666667,79.90196078431373,67.77777777777776,59.31372549019607,75.79365079365078,68.05555555555556,66.98717948717947,70.29331681390504
000657.SZ,2019-03-31,2,1556496000000000000,1556496000000000000,1873351381.35,1873351381.35,1538798884.9,63427751.29,,,49672065.72,35339723.51,41456029.68,-66395975.43,,1567679598.96,110054520.11,7683698323.85,1273500905.34,1965821680.57,750619596.23,,3218942639.72,中钨高新,1873351381.35,1538798884.9,63427751.29,,,49672065.72,35339723.51,-66395975.43,,1567679598.96,110054520.11,2019,1,1873351381.35,35339723.51,-66395975.43,1748805127.63,57482659.09,-104618626.9,8301066755.309999,335888635.72,,113710240.69,440108070.0000002,,409101470.73,6737337455.470001,7560231888.725,0.07121791430745988,-0.24236170685365765,-0.3852107040721801,,-0.16551392558403366,-0.517099853330976,0.07121791430745988,-0.3852107040721801,0.1785850213583049,-0.016233799748264444,-0.03336689641439261,0.033857904033087395,-0.014013479540367225,0.018864439347482696,,-1.8787915930132302,3.870434776405363,0.013456690275826615,,0.7114607173619273,-0.035442350052958475,0.365352257074978,0.365352257074978,,0.9295477602353437,0.8368315813930634,0.14878598588434763,0.015040575787044638,0.05821356758333804,1.0979910242819202,55.996156174959125,106.49977356047322,40.66534509140707,121.8305846440253,,-0.25828388603526653,-11.444443340204744,0.024380568605668923,-0.058788333661575765,0.0,0.0,1.0,33.33333333333333,33.333333333333336,16.666666666666664,25.0,8.333333333333332,25.0,33.33333333333333,8.333333333333332,,8.333333333333332,33.33333333333333,25.0,16.666666666666664,66.66666666666666,66.66666666666666,50.0,16.666666666666664,,25.0,58.333333333333336,16.666666666666657,,75.0,25.0,58.333333333333336,75.0,,16.666666666666657,58.333333333333336,50.0,58.333333333333336,50.0,91.66666666666666,33.33333333333334,,16.666666666666664,8.333333333333332,25.0,33.333333333333336,16.666666666666664,58.333333333333336,35.29411764705882,46.66666666666666,38.725490196078425,19.444444444444443,56.94444444444444,21.794871794871792,34.70002513826042
000657.SZ,2019-06-30,2,1566172800000000000,1566172800000000000,2173097829.7,2173097829.7,1709770137.88,72476653.39,,,54325692.4,38316154.15,70084416.37,206871092.72,,1406178311.91,169499144.94,7856154300.84,1436899929.75,1936887488.19,889269363.67,,3254329538.62,中钨高新,2173097829.7,1709770137.88,72476653.39,,,54325692.4,38316154.15,206871092.72,,1406178311.91,169499144.94,2019,2,4046449211.0499997,73655877.66,140475117.29,3814999324.53,73627702.2,-306776944.95000005,8407970388.110001,340834285.13,,135881351.73,849137480.7700002,,505196933.05,6794314970.450003,7769926312.345,0.05173939262843339,0.0732352418670497,1.3732457007976364,,0.16000545937836422,0.14266471561678473,0.06066839515063705,0.00038267471560444056,0.21321069189230335,0.013131931328439483,0.034625670533998454,0.033351767416750645,0.0006680031891094715,0.017632042895781463,,5.399056802781967,6.249109756114731,-0.02169324801731991,,0.7053044785490852,0.09519640114341237,2.023312296597335,1.4579063700921047,,0.5949530488182974,0.6470846791578295,-0.2802406615545813,0.017488113306056614,0.10928513947691822,1.082117133434234,62.377535855789745,104.05227550740501,47.77278050123309,118.65703086196166,,-0.019478521679026493,1.7584564048698166,0.19303730997633176,17.920442882252154,0.0,1.0,1.0,50.0,91.66666666666667,54.166666666666664,16.666666666666664,25.0,58.333333333333336,25.0,25.0,,83.33333333333334,58.333333333333336,75.0,75.0,58.333333333333336,66.66666666666666,75.0,33.33333333333333,,58.333333333333336,66.66666666666666,50.0,,66.66666666666666,50.0,91.66666666666666,83.33333333333334,,41.666666666666664,25.0,25.0,66.66666666666666,100.0,83.33333333333334,58.33333333333333,,58.333333333333336,83.33333333333334,75.0,91.66666666666667,54.166666666666664,91.66666666666666,58.82352941176469,58.888888888888886,67.64705882352942,34.12698412698413,79.16666666666664,74.03846153846152,58.35646412411118
000657.SZ,2019-09-30,2,1572393600000000000,1572393600000000000,1868385475.35,1868385475.35,1476118540.37,73726919.81,,,54631487.41,34847804.65,104172631.96,25770864.28,,1686791183.06,39429225.49,7580729324.64,1409781155.43,1650745432.87,457577090.72,,3290553895.82,中钨高新,1868385475.35,1476118540.37,73726919.81,,,54631487.41,34847804.65,25770864.28,,1686791183.06,39429225.49,2019,3,5914834686.4,108503682.31,166245981.57,5931604212.65,103428128.74000001,-27053896.98000002,8159750975.339999,340978874.76,,140928729.84,595185297.0800002,,289019578.14,6493789539.410002,7718441812.74,-0.11727243670426944,0.0019650047728346515,0.16937268005963244,,-0.14022026536746668,0.017250609148193752,-0.002827148550174095,0.049073241794396524,0.20994968123829894,0.04933353666728357,-0.003261010654004415,0.03946022958468403,0.004695909331527602,0.018651292846018325,,0.7395261922188261,4.223307041479259,0.0011760068405280545,,0.6378703253761547,0.013793119578374164,-0.9078700719621648,7.144992039146882,,0.4855959640769692,0.9028068379433413,-0.1972991329701937,0.018258702113603312,0.07711210520465309,1.0571759395622544,63.06198844634582,92.78435639789653,25.719287189583657,130.1270576546587,,-0.16901182933270284,-1.203873020738004,-0.11836335872327723,-8.647018916272767,0.0,0.0,1.0,50.0,33.333333333333336,66.66666666666667,16.666666666666664,25.0,41.66666666666667,16.666666666666664,33.33333333333333,,16.666666666666664,41.66666666666667,58.333333333333336,83.33333333333334,75.0,66.66666666666666,50.0,50.0,,50.0,58.333333333333336,33.33333333333334,,41.66666666666667,41.66666666666667,25.0,100.0,,66.66666666666667,66.66666666666666,25.0,75.0,66.66666666666666,75.0,0.0,,25.0,41.66666666666667,83.33333333333334,33.333333333333336,66.66666666666667,25.0,47.05882352941176,55.55555555555555,68.13725490196079,26.984126984126984,59.722222222222214,50.64102564102564,49.260629892982834
000657.SZ,2019-12-31,2,1587945600000000000,1587945600000000000,2169807806.7,2169807806.7,1686593246.99,86228347.54,,,40625578.14,14708315.33,91772859.56,438161844.89,,1719684167.97,181087324.08,7315655218.35,911746149.85,1738351995.35,552124296.06,,3300778778.95,中钨高新,2169807806.7,1686593246.99,86228347.54,,,40625578.14,14708315.33,438161844.89,,1719684167.97,181087324.08,2019,4,8084642493.099999,123211997.64,604407826.46,8176520501.59,135853176.27,401885418.53,8084642493.099999,295859672.03000003,,123211997.64,604407826.4600002,,500070214.62,6411280810.140002,7448192271.495001,-0.033457141635987155,-0.34351004367612703,-0.546390323209497,,0.16132769994560958,0.16956394980581252,-0.011236810140955948,-0.09305029869067197,0.2226992447063353,0.01074732693363778,0.012749563468036351,0.03974008540007158,-0.018768800172681517,0.006778625869343454,,29.7900769095083,4.90542997465194,-0.056853195261969844,,0.3620456865700127,0.20193578598852407,0.02150077888998027,0.5039307190362323,,0.827372169465272,0.7925513783570628,0.008926653225193832,0.01654253718872766,0.08114825778237911,1.0854502943003712,41.1629017583986,98.96594722527752,31.432934234165806,108.69591474951031,,0.08381529506828228,-0.7157630032691294,0.01086437828247741,16.56143583772141,1.0,0.0,0.0,41.66666666666667,50.0,41.666666666666664,16.666666666666664,8.333333333333332,16.666666666666664,8.333333333333332,25.0,,83.33333333333334,58.333333333333336,91.66666666666666,75.0,75.0,16.666666666666664,66.66666666666666,8.333333333333332,,100.0,66.66666666666666,91.66666666666667,,16.666666666666664,100.0,50.0,58.333333333333336,,33.33333333333334,50.0,41.66666666666667,50.0,75.0,83.33333333333334,75.0,,75.0,50.0,66.66666666666666,50.0,41.666666666666664,83.33333333333334,82.84313725490195,62.222222222222214,68.62745098039215,19.841269841269842,68.05555555555556,62.82051282051281,57.570627738274794
000657.SZ,2020-03-31,2,1587945600000000000,1587945600000000000,1721010802.04,1721010802.04,1346189705.23,90076613.42,,,68106893.14,50639874.84,61644751.86,-133984184.39,,1127570148.96,139621801.04,8228708702.1,1406913393.03,2046717736.94,858747175.52,,3352977656.39,中钨高新,1721010802.04,1346189705.23,90076613.42,,,68106893.14,50639874.84,-133984184.39,,1127570148.96,139621801.04,2020,1,1721010802.04,50639874.84,-133984184.39,1873351381.35,35339723.51,-66395975.43,7932301913.79,322508534.16,,138512148.97,536819617.5000001,,529637495.54999995,6218671630.470001,7772181960.225,-0.08131981048863252,0.4201451507898792,0.43294485101646474,,-0.2068372153857086,0.044628779163544144,-0.08131981048863252,0.43294485101646474,0.21779125172584957,0.03920623036754467,-0.00490799298048572,0.05233936551312037,0.018481461480032976,0.029424495639407976,,-2.645823766613401,3.875613955107061,0.02375446948808379,,0.7435352356464869,-0.077852029883358,-1.0179564126030043,-1.0179564126030043,,0.986620977110621,0.6551790073737102,-0.2807394127549845,0.017821526783450416,0.06906935790325469,1.020601673299008,64.73825555772271,120.13047454101361,50.4034844883923,134.465245610344,,-0.04786266885264536,0.9793351742259617,-0.042409679830399526,-0.7670321736001706,0.0,1.0,1.0,50.0,54.166666666666664,83.33333333333333,16.666666666666664,66.66666666666666,58.333333333333336,8.333333333333332,66.66666666666666,,8.333333333333332,41.66666666666667,83.33333333333334,91.66666666666666,83.33333333333334,83.33333333333334,41.66666666666667,75.0,,16.666666666666664,50.0,8.333333333333343,,83.33333333333334,16.666666666666664,25.0,33.33333333333333,,16.666666666666657,25.0,16.666666666666664,66.66666666666666,50.0,58.333333333333336,0.0,,58.333333333333336,75.0,100.0,54.166666666666664,83.33333333333333,41.66666666666667,27.941176470588232,22.777777777777768,82.3529411764706,43.253968253968246,48.61111111111111,75.32051282051282,48.23346620699561
000657.SZ,2020-06-30,2,1598227200000000000,1598227200000000000,2392460454.69,2392460454.69,1905400493.37,89846073.33,,,70399698.93,52176787.31,90401274.55,102430908.83,,1882190126.77,160585702.87,9085856371.54,1617619391.86,2007374276.25,861428092.36,167358221.62,4285303777.63,中钨高新,2392460454.69,1905400493.37,89846073.33,,,70399698.93,52176787.31,102430908.83,,1882190126.77,160585702.87,2020,2,4113471256.73,102816662.15,-31553275.560000002,4046449211.0499997,73655877.66,140475117.29,8151664538.780001,339877954.1,,152372782.13,432379433.6100002,,520724053.48,6414301985.960002,8657282536.82,0.10094466157572099,0.23965538042346407,0.3617438510592276,,0.3901484243179051,-0.0025593778589906003,0.016563174819290264,0.3959057364655671,0.20358119623887794,-0.009629495653425413,-0.014210055486971629,0.03755383841512301,0.004202070998372366,0.02180884001978655,,1.9631509357106103,2.837642179697859,-0.005804837869881902,,0.7411507165944069,0.04281404469160697,-0.5048563456439986,-1.2246182538852108,,1.204321975105054,0.7867173407528202,0.33851454742851,0.017600532439821435,0.049944013236377774,0.9415962230769792,72.43073794561047,114.2278010039141,49.01877934647037,137.6397596030542,0.02053055800123091,0.1822644720643535,-0.07120099995723717,-0.0523823564518054,-3.435905867071357,1.0,0.0,0.0,41.66666666666667,41.666666666666664,50.0,50.0,50.0,50.0,33.33333333333333,66.66666666666666,,100.0,33.33333333333333,50.0,50.0,50.0,75.0,41.66666666666667,50.0,,50.0,33.33333333333333,50.0,,75.0,58.333333333333336,50.0,25.0,,16.666666666666657,50.0,83.33333333333334,50.0,25.0,33.33333333333333,0.0,,91.66666666666666,50.0,66.66666666666666,41.666666666666664,50.0,25.0,46.56862745098039,44.99999999999999,52.45098039215686,51.58730158730158,30.555555555555554,62.17948717948717,48.8215758098111
000657.SZ,2020-09-30,2,1603929600000000000,1603929600000000000,2508503317.14,2508503317.14,2084588237.28,91049111.64,,,72300969.67,49086382.35,90636094.46,-140089535.39,,2045030105.24,171466382.88,8903417202.1,1737584045.76,2017449746.36,764372304.04,178963305.06,4344740361.53,中钨高新,2508503317.14,2084588237.28,91049111.64,,,72300969.67,49086382.35,-140089535.39,,2045030105.24,171466382.88,2020,3,6621974573.87,151903044.5,-171642810.95,5914834686.4,108503682.31,166245981.57,8791782380.57,357200145.93,,166611359.83,266519033.94000018,,652761210.87,7022771682.870003,8994636786.82,0.3426048051835172,0.2349507055854311,0.40859324835546,,0.048503565533347934,0.013389993189588872,0.11955361814184419,0.39998054689062096,0.16899123750943046,-0.04095844372886848,-0.03458995872944748,0.036296189452046296,-0.003164040132637734,0.019567995790400017,,-2.8539388865759423,1.5996450314788848,0.02103207969633669,,0.6789173447333102,-0.055845864118576956,-6.435965742860991,-2.0324629162704158,,2.4492104793421703,0.8152391472902591,0.21237893924138287,0.018523411648387913,0.029630883409381824,0.9774471820199292,72.13761092449624,104.85449202592719,39.72731900926365,137.26478394115978,0.020355747823730508,0.24166014360779622,0.04684939729623244,-0.06963898369695112,-3.593465078794768,1.0,1.0,0.0,50.0,49.99999999999999,20.83333333333333,100.0,50.0,58.333333333333336,58.333333333333336,75.0,,58.333333333333336,41.66666666666667,16.666666666666664,8.333333333333332,50.0,75.0,25.0,33.33333333333333,,16.666666666666664,25.0,25.0,,58.333333333333336,33.33333333333333,8.333333333333332,16.666666666666664,,16.666666666666657,66.66666666666666,66.66666666666666,83.33333333333334,25.0,41.66666666666667,8.333333333333343,,100.0,66.66666666666666,100.0,49.99999999999999,20.83333333333333,25.0,24.01960784313725,29.444444444444436,30.882352941176464,65.87301587301587,44.44444444444445,76.6025641025641,44.62862888745241
