symbol,datetime,open,high,low,close,DSA_DIR,DSA_VWAP,dsa_pivot_pos_01,signed_vwap_dev_pct,trend_aligned_vwap_dev_pct,last_pivot_type,has_hl_hh_context,bars_since_last_hl_hh,bb_mid,bb_upper,bb_lower,bb_pos_01,bb_width_norm,bb_width_percentile,bb_width_change_5,bb_expand_streak,bb_contract_streak,rope_dir,bars_since_dir_change,dist_to_rope_atr,dist_to_lower_atr,channel_pos_01,rope_pivot_pos_01,w_DSA_DIR,w_dsa_pivot_pos_01,w_signed_vwap_dev_pct,ret_5,ret_10,ret_20,max_dd_5,max_dd_10,max_dd_20,max_up_5,max_up_10,max_up_20,win_5,win_10,win_20,bb_pos_thr,require_hl_hh,vwap_dev_lo,dsa_pos_hi,rope_dir_min,weekly_dir_required,weekly_pos_hi,rr_5,rr_10,rr_20
605007.SH,2023-08-08 07:00:00,15.1,15.19,14.8,14.89,1.0,15.901717952808392,0.46859903381642537,-0.266171514010523,-0.266171514010523,HL,1.0,0.0,15.2955,15.824706009035907,14.766293990964094,0.11687887790736814,0.06919760832086647,0.10833333333333334,-0.009041059362330905,0.0,2.0,0.0,1.0,-0.5294123744619362,0.47058762553806394,0.2352938127690319,,-1.0,0.19748520710059175,-14.003700733065935,-0.020147750167897965,-0.0725319006044325,0.0040295500335794975,-0.03626595030221631,-0.08059100067159174,-0.1356615177971794,0.02955003357958358,0.02955003357958358,0.02955003357958358,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.5555555555555559,-0.8999999999999992,0.029702970297029053
600379.SH,2023-08-09 07:00:00,10.25,10.33,10.09,10.1,1.0,10.873865663237911,0.43312101910828,1.271224515529836,1.271224515529836,HL,1.0,0.0,10.373000000000001,10.581719908011916,10.164280091988086,0.0,0.0402429206617015,0.03333333333333333,-0.27587143245067614,0.0,16.0,0.0,0.0,-0.2545258799394833,0.745474120060515,0.37273706003025814,,1.0,0.2916666666666667,-9.987598396011741,-0.03168316831683171,-0.017821782178217796,0.012871287128712949,-0.03960396039603964,-0.04653465346534642,-0.04653465346534642,0.013861386138613919,0.01980198019801991,0.037623762376237706,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.8,-0.3829787234042557,0.2765957446808534
603059.SH,2023-08-09 07:00:00,22.78,22.93,22.43,22.48,1.0,21.886186306432457,0.526881720430108,2.7131894303258264,2.7131894303258264,HL,1.0,0.0,23.351499999999998,24.180264743459126,22.52273525654087,0.0,0.07098171367656285,0.14166666666666666,-0.23713821728310258,0.0,4.0,0.0,3.0,-0.9207408605733163,0.0792591394266852,0.03962956971334254,,1.0,0.5951448707909164,5.21065154952061,0.07918149466192176,-0.006672597864768778,0.04270462633451961,-0.020462633451957334,-0.02402135231316722,-0.055604982206405695,0.1192170818505338,0.1192170818505338,0.1192170818505338,1.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,3.8695652173912998,-0.2777777777777822,0.7680000000000007
002842.SZ,2023-08-11 07:00:00,8.7,8.75,8.55,8.57,1.0,9.167852467620909,0.5227272727272733,-0.7225914101619303,-0.7225914101619303,HL,1.0,0.0,8.8135,9.098475437537916,8.528524562462083,0.07277019713742663,0.06466793839857408,0.3416666666666667,0.16491915054016149,7.0,0.0,0.0,1.0,-0.7574636464978799,0.2425363535021223,0.12126817675106089,,1.0,0.35751295336787553,-3.116826380383561,-0.0023337222870477917,-0.05134189031505245,0.02333722287047833,-0.0350058343057177,-0.05600933488914824,-0.05600933488914824,0.021003500583430538,0.021003500583430538,0.04900816802800466,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.0666666666666651,-0.9166666666666649,0.4166666666666648
600989.SH,2023-08-23 07:00:00,13.63,13.63,13.36,13.37,1.0,13.196602249753175,0.5427509293680295,1.3139575397149474,1.3139575397149474,HL,1.0,0.0,13.867500000000001,14.338196292741078,13.396803707258925,0.0,0.06788480876020567,0.09166666666666666,-0.013687120040331346,0.0,14.0,0.0,11.0,-0.9309462541261808,0.06905374587381743,0.03452687293690878,,-1.0,0.2734939759036144,-8.88019276823519,0.032909498878085364,0.0665669409124907,0.061331338818249835,-0.008227374719521275,-0.008227374719521275,-0.008227374719521275,0.05609573672400898,0.08526551982049368,0.10097232610321627,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,4.000000000000032,8.090909090909138,7.454545454545495
001316.SZ,2023-08-24 07:00:00,35.74,35.97,34.85,34.98,1.0,37.96679500505332,0.0799999999999983,-0.31997283539925514,-0.31997283539925514,HL,1.0,0.0,36.4745,37.79559764968415,35.15340235031585,0.0,0.07243952074376062,0.475,0.16912106835622942,11.0,0.0,0.0,17.0,-0.9219825594013132,0.07801744059868876,0.0390087202993443,,-1.0,0.14985693848354809,-23.22597536938673,0.05345911949685548,0.03830760434534029,0.0094339622641511,-0.03087478559176668,-0.03087478559176668,-0.03087478559176668,0.06518010291595201,0.06518010291595201,0.07347055460263009,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,1.7314814814814883,1.2407407407407458,0.305555555555561
002327.SZ,2023-08-28 07:00:00,8.75,8.9,8.2,8.29,1.0,9.070915871261272,0.4379084967320254,-0.5635617483262071,-0.5635617483262071,HL,1.0,0.0,8.623000000000001,9.041621547462674,8.204378452537329,0.1022660538876169,0.09709417777169718,0.475,0.045280858949093616,8.0,0.0,0.0,1.0,-0.5855760575057066,0.41442394249429476,0.2072119712471471,,1.0,0.6561514195583596,7.7839720183523795,0.03136308805790128,0.044632086851628595,0.05186972255729813,-0.009650180940892436,-0.009650180940892436,-0.009650180940892436,0.05186972255729813,0.05186972255729813,0.08685162846803386,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,3.2500000000000893,4.625000000000112,5.375000000000133
300251.SZ,2023-09-19 07:00:00,9.6,9.81,8.65,8.72,1.0,9.784452246693634,0.47087378640776717,-0.49198160413576686,-0.49198160413576686,HL,1.0,0.0,9.254000000000001,9.8241368256831,8.683863174316903,0.03169136254249249,0.12321954304800053,0.15833333333333333,-0.26450114298279226,0.0,5.0,0.0,0.0,-0.9012052764925127,0.09879472350748641,0.04939736175374325,,1.0,0.5387205387205387,5.1099813657469735,-0.0022935779816515307,-0.09518348623853222,-0.14220183486238533,-0.04243119266055057,-0.12500000000000008,-0.16857798165137622,0.024082568807339343,0.024082568807339343,0.024082568807339343,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.054054054054057554,-0.7614678899082572,-0.8435374149659861
002933.SZ,2023-09-25 07:00:00,27.92,28.16,27.63,27.77,1.0,27.548311423018102,0.40443213296398883,0.8047265532095896,0.8047265532095896,HL,1.0,0.0,28.774,30.005590841147306,27.542409158852696,0.09239709875370973,0.08560442351757179,0.25833333333333336,-0.31218117922338595,0.0,8.0,0.0,4.0,-0.6760829908084774,0.32391700919152233,0.1619585045957612,,-1.0,0.4832730560578661,-4.460867192044809,0.0352898811667267,0.015124234785740069,0.014764133957508108,-0.009002520705797623,-0.012963629816348557,-0.03492978033849474,0.06229744328411957,0.06229744328411957,0.06229744328411957,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,3.9200000000000013,1.1666666666666732,0.42268041237113463
603886.SH,2023-09-27 07:00:00,18.75,18.89,18.49,18.63,1.0,19.15596236374998,0.4532374100719421,-0.783504206608533,-0.783504206608533,HL,1.0,0.0,19.025,19.573324721310243,18.476675278689754,0.13981197213201438,0.05764254626126092,0.06666666666666667,-0.4074582564801561,0.0,16.0,0.0,4.0,-0.276304568181279,0.7236954318187205,0.36184771590936043,,1.0,0.5026385224274407,-0.8036108797353815,-0.0477724100912507,-0.08749329039184106,0.019860440150295276,-0.0585077831454643,-0.08964036500268376,-0.11379495437466439,0.017713365539452595,0.017713365539452595,0.06011808910359641,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.8165137614678905,-0.9760479041916171,0.17452830188679314
001259.SZ,2023-10-18 07:00:00,28.47,28.47,27.63,27.93,1.0,28.081481280943258,0.30542986425339386,-0.539434794866242,-0.539434794866242,HL,1.0,0.0,29.0195,30.223766996973392,27.81523300302661,0.04765014621418137,0.0829970879562633,0.4,0.30161554288802006,7.0,0.0,0.0,18.0,-0.8640240678605853,0.13597593213941525,0.06798796606970758,,1.0,0.18516930990141447,-8.665767379813076,0.016827783745076937,0.027568922305764396,0.05370569280343716,-0.03687790905836023,-0.03687790905836023,-0.03687790905836023,0.025062656641603984,0.03759398496240604,0.061940565699964215,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.45631067961164884,0.7475728155339794,1.456310679611649
601158.SH,2023-10-18 07:00:00,5.59,5.61,5.5,5.5,1.0,5.54798226821359,0.47058823529411764,-0.8648597975609632,-0.8648597975609632,HL,1.0,0.0,5.621499999999999,5.782655204694197,5.460344795305802,0.12303420410605596,0.05733530363575471,0.38333333333333336,-0.2825459589574658,0.0,9.0,0.0,9.0,-0.7272612833892351,0.27273871661076643,0.136369358305383,,1.0,0.6249999999999994,2.2852009269073057,0.0054545454545455,0.025454545454545396,0.007272727272727279,-0.027272727272727337,-0.027272727272727337,-0.027272727272727337,0.00909090909090906,0.032727272727272674,0.032727272727272674,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.2000000000000012,0.933333333333329,0.2666666666666663
601838.SH,2023-10-18 07:00:00,13.8,13.8,13.44,13.5,1.0,14.29681297521327,0.5335820895522387,-0.9559338215923446,-0.9559338215923446,HL,1.0,0.0,13.787,14.152628226481832,13.42137177351817,0.1075248309442787,0.053039562846425116,0.2833333333333333,0.0573615544884416,6.0,0.0,0.0,6.0,-0.49521120275082975,0.5047887972491684,0.2523943986245846,,-1.0,0.2824156305506217,-5.527179915320664,-0.0259259259259259,-0.08814814814814811,-0.10962962962962966,-0.05333333333333338,-0.09185185185185187,-0.11407407407407401,-0.000740740740740725,-0.000740740740740725,-0.000740740740740725,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.4861111111111102,-0.9596774193548382,-0.9610389610389619
300266.SZ,2023-10-19 07:00:00,3.33,3.34,3.24,3.25,1.0,3.5495121175935047,0.507462686567164,-0.257146094051891,-0.257146094051891,HL,1.0,0.0,3.3850000000000002,3.553582324103046,3.2164176758969543,0.09960215070507195,0.0996055090712236,0.25833333333333336,0.057774359864334324,9.0,0.0,0.0,5.0,-0.9845354579756185,0.015464542024382237,0.0077322710121911125,,-1.0,0.30769230769230765,-7.4090384926198976,0.0,0.0030769230769230114,-0.01538461538461533,-0.009230769230769171,-0.024615384615384636,-0.024615384615384636,0.027692307692307648,0.027692307692307648,0.06153846153846159,0.0,1.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,0.0,0.12499999999999724,-0.6249999999999972
601577.SH,2023-10-19 07:00:00,8.13,8.13,7.97,8.02,1.0,8.515071334997058,0.35999999999999943,-0.8560946082394445,-0.8560946082394445,HL,1.0,0.0,8.1435,8.292667690871607,7.994332309128391,0.08603636190125466,0.03663478623972684,0.10833333333333334,0.06653248405766732,1.0,0.0,0.0,16.0,-0.2333795726108037,0.766620427389198,0.3833102136945991,,1.0,0.6872727272727268,6.617661618848119,-0.02867830423940144,-0.08229426433915203,-0.11970074812967581,-0.053615960099750594,-0.09725685785536152,-0.1271820448877805,0.0062344139650873705,0.0062344139650873705,0.0062344139650873705,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.5348837209302318,-0.8461538461538459,-0.9411764705882355
000952.SZ,2023-10-20 07:00:00,7.57,7.62,7.42,7.46,1.0,7.934366158966301,0.43820224719101103,-0.9060441594167348,-0.9060441594167348,HL,1.0,0.0,7.7235,7.934428897972825,7.512571102027175,0.0,0.05462002925430828,0.15833333333333333,0.14413452114097192,1.0,0.0,0.0,1.0,-0.868735901188769,0.13126409881122983,0.065632049405615,,1.0,0.5471698113207546,3.265573429683592,0.030831099195710514,0.07104557640750674,0.0911528150134049,-0.06434316353887393,-0.06434316353887393,-0.06434316353887393,0.030831099195710514,0.0844504021447721,0.09785522788203747,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.4791666666666681,1.1041666666666683,1.4166666666666694
000159.SZ,2023-11-24 07:00:00,6.7,6.74,6.62,6.63,1.0,7.112118556180388,0.4864864864864864,0.06501573517445199,0.06501573517445199,HL,1.0,0.0,6.8165,7.011464099259204,6.6215359007407955,0.02170681497610349,0.0572035793322685,0.058333333333333334,-0.5685551208349651,0.0,6.0,0.0,0.0,-0.0733920225081285,0.9266079774918713,0.46330398874593576,,-1.0,0.1764705882352942,-17.13236029048056,0.004524886877828092,-0.030165912518853723,-0.04072398190045243,-0.015082956259426794,-0.03318250377073903,-0.05580693815987935,0.018099547511312233,0.018099547511312233,0.018099547511312233,1.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,0.30000000000000354,-0.9090909090909108,-0.7297297297297284
688282.SH,2023-11-27 07:00:00,49.6,50.08,48.21,48.81,1.0,54.53290964149097,0.5384083044982702,0.2710918761211304,0.2710918761211304,HL,1.0,0.0,51.621500000000005,55.27811195644291,47.964888043557096,0.11555942584416548,0.1416701163834026,0.4,-0.28703019018585973,0.0,5.0,0.0,3.0,-0.7806619405901584,0.21933805940984077,0.10966902970492048,,1.0,0.4238509316770186,1.4471943360650386,-0.19483712354025823,-0.17578365089121092,-0.20917844703954108,-0.19770538824011483,-0.2341733251382913,-0.2485146486375743,0.007580413849620927,0.007580413849620927,0.007580413849620927,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.9854922279792746,-0.7506561679790031,-0.8417147568013189
000957.SZ,2023-11-30 07:00:00,10.16,10.24,9.96,10.06,1.0,10.973845978935422,0.34636871508379924,0.3695323333662923,0.3695323333662923,HL,1.0,0.0,10.3475,10.73608075093896,9.95891924906104,0.13006402233604028,0.07510620941076783,0.041666666666666664,-0.16354870673148802,0.0,11.0,0.0,22.0,-0.5525077779237796,0.4474922220762215,0.2237461110381105,,-1.0,0.05543710021321958,-39.357150724269175,-0.03379721669980118,-0.04671968190854877,-0.11928429423459254,-0.0387673956262426,-0.06063618290258461,-0.15208747514910548,0.028827037773359755,0.028827037773359755,0.028827037773359755,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.8717948717948701,-0.770491803278688,-0.7843137254901962
300383.SZ,2023-11-30 07:00:00,10.18,10.24,10.02,10.13,1.0,10.967121158164861,0.5177664974619295,0.3503536938349791,0.3503536938349791,HL,1.0,0.0,10.5205,10.99633505545526,10.04466494454474,0.08966873549660541,0.0904586389345107,0.15833333333333333,-0.18592500131853118,0.0,9.0,0.0,4.0,-0.5796349911734431,0.4203650088265574,0.2101825044132786,,1.0,0.34924965893588,-5.4822394654233,0.017769002961500465,0.026653504442250696,-0.054294175715696016,-0.029615004935834223,-0.029615004935834223,-0.0888450148075025,0.05824284304047382,0.05824284304047382,0.05824284304047382,1.0,1.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,0.5999999999999976,0.8999999999999965,-0.6111111111111116
601208.SH,2023-11-30 07:00:00,12.15,12.28,11.83,11.92,1.0,13.007187821802226,0.49568965517241387,2.0485565273687256,2.0485565273687256,HL,1.0,0.0,12.346,12.824973903256405,11.867026096743595,0.055299362758858356,0.07759175494190906,0.05,-0.06606872851708068,0.0,9.0,0.0,4.0,-0.7198359379416809,0.2801640620583178,0.1400820310291591,,-1.0,0.2914466737064415,-3.7238882890250555,0.0025167785234898794,0.0335570469798658,-0.018456375838926228,-0.03271812080536918,-0.03271812080536918,-0.06627516778523483,0.012583892617449695,0.05285234899328865,0.05956375838926182,1.0,1.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,0.07692307692307516,1.0256410256410249,-0.27848101265822894
603045.SH,2023-12-01 07:00:00,15.12,15.57,15.07,15.43,1.0,15.322368931689498,0.5282051282051275,0.7024440462851717,0.7024440462851717,HL,1.0,0.0,15.994499999999999,16.36643951121083,15.622560488789166,0.0,0.04650842617285105,0.041666666666666664,-0.2520113002802248,0.0,11.0,0.0,0.0,-0.7115305813506683,0.28846941864933257,0.14423470932466617,,1.0,0.319078947368421,-3.369557372702047,-0.017498379779650006,-0.0038885288399222616,0.02333117303953334,-0.022683084899546315,-0.03175631885936489,-0.040181464679196324,0.05379131561892429,0.05379131561892429,0.05379131561892429,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.771428571428571,-0.12244897959183768,0.5806451612903223
688533.SH,2023-12-01 07:00:00,45.21,45.32,43.81,44.9,1.0,48.63805037257721,0.5256000000000001,-0.5951205463392365,-0.5951205463392365,HL,1.0,0.0,46.5495,48.27530966505744,44.82369033494256,0.0221083664677753,0.0741494394164251,0.008333333333333333,-0.38570095620467726,0.0,11.0,0.0,0.0,-0.10656322097908753,0.8934367790209115,0.44671838951045617,,-1.0,0.1809690601284296,-9.738350119370876,-0.07906458797327388,-0.10801781737193768,-0.15100222717149223,-0.08084632516703777,-0.11224944320712693,-0.19821826280623606,-0.00022271714922044567,-0.00022271714922044567,-0.00022271714922044567,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.9779614325068875,-0.9623015873015878,-0.761797752808989
002467.SZ,2023-12-05 07:00:00,4.98,4.98,4.84,4.84,1.0,5.266628361970016,0.5428571428571428,-0.2709820882267286,-0.2709820882267286,HL,1.0,0.0,4.965,5.1359385854628075,4.794061414537192,0.13437160878110463,0.0688574362387946,0.18333333333333332,-0.37324826272143385,0.0,9.0,0.0,7.0,-0.6146128464282798,0.385387153571721,0.19269357678586035,,1.0,0.4481132075471699,-7.9422293267899065,0.04132231404958681,0.0,-0.05371900826446277,-0.014462809917355431,-0.016528925619834725,-0.08057851239669415,0.0702479338842975,0.0702479338842975,0.0702479338842975,1.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,2.857142857142848,0.0,-0.6666666666666666
300120.SZ,2023-12-05 07:00:00,7.38,7.38,7.17,7.18,1.0,7.596387182168766,0.5196078431372545,0.42884573389245273,0.42884573389245273,HL,1.0,0.0,7.468000000000001,7.66765971050799,7.268340289492012,0.0,0.05347073125548712,0.041666666666666664,-0.061969985315418974,0.0,12.0,0.0,7.0,-0.8674347123003641,0.132565287699636,0.066282643849818,,1.0,0.5924855491329479,1.5373040676717518,0.0,-0.026462395543175418,0.005571030640668529,-0.022284122562674116,-0.03621169916434538,-0.05988857938718659,0.016713091922005586,0.016713091922005586,0.023676880222841215,0.0,0.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,0.0,-0.7307692307692294,0.09302325581395364
300493.SZ,2023-12-05 07:00:00,9.31,9.31,8.88,8.89,1.0,10.049970052108733,0.535849056603774,-0.7146265149755291,-0.7146265149755291,HL,1.0,0.0,9.2335,9.665021725988336,8.801978274011663,0.10198991231175755,0.09346872280031109,0.03333333333333333,-0.012663766846190638,0.0,11.0,0.0,2.0,-0.5426762597515765,0.4573237402484223,0.22866187012421144,,1.0,0.6376068376068375,5.068998442330795,0.008998875140607432,-0.03712035995500563,-0.059617547806524306,-0.02362204724409458,-0.05511811023622049,-0.1113610798650169,0.0292463442069741,0.0292463442069741,0.0292463442069741,1.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,0.38095238095237977,-0.6734693877551019,-0.5353535353535364
300659.SZ,2023-12-06 07:00:00,22.91,23.18,22.62,22.88,1.0,27.255455187742015,0.36790123456790125,-0.7070950318974188,-0.7070950318974188,HL,1.0,0.0,23.9025,25.2311515720858,22.5738484279142,0.11521138367570033,0.11117260304033469,0.041666666666666664,-0.39662994037406807,0.0,11.0,0.0,1.0,-0.18108312792794165,0.8189168720720585,0.40945843603602916,,1.0,0.4466819221967963,0.11244916441768538,0.00874125874125871,-0.047639860139860137,-0.04851398601398599,-0.010052447552447571,-0.04982517482517485,-0.08959790209790214,0.04676573426573428,0.05332167832167843,0.05332167832167843,1.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,0.8695652173912997,-0.9561403508771924,-0.5414634146341458
002105.SZ,2023-12-08 07:00:00,6.42,6.44,6.13,6.15,1.0,6.1841956116679455,0.5135135135135144,-0.552951649902973,-0.552951649902973,HL,1.0,0.0,6.400500000000001,6.53797363383513,6.263026366164872,0.0,0.04295715454577899,0.1,0.19672276120160515,1.0,0.0,0.0,0.0,-0.8503627723184337,0.149637227681568,0.07481861384078388,,-1.0,0.17435897435897446,-10.409984382310757,0.042276422764227606,0.02276422764227637,0.07317073170731696,-0.014634146341463535,-0.014634146341463535,-0.014634146341463535,0.055284552845528426,0.055284552845528426,0.22601626016260157,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,2.8888888888888626,1.5555555555555391,4.999999999999951
300927.SZ,2023-12-08 07:00:00,17.0,17.2,16.58,16.6,1.0,18.62055901919922,0.4155844155844158,1.4374270394561617,1.4374270394561617,HL,1.0,0.0,17.079,17.578035068903834,16.579964931096168,0.02007380858808407,0.058438441232371095,0.058333333333333334,-0.28604838758994244,0.0,17.0,0.0,0.0,-0.6235526516172083,0.37644734838279176,0.18822367419139588,,-1.0,0.07316529109970997,-27.104264741965416,0.018072289156626332,0.001204819277108408,-0.00240963855421703,-0.003614457831325438,-0.01746987951807245,-0.034939759036144685,0.0379518072289156,0.0379518072289156,0.047590361445783075,1.0,1.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,4.999999999999763,0.0689655172413772,-0.06896551724138375
600149.SH,2023-12-08 07:00:00,5.52,5.56,5.31,5.32,1.0,5.2965511984305165,0.4714285714285714,0.4427183027407005,0.4427183027407005,HL,1.0,0.0,5.4855,5.59907376457618,5.37192623542382,0.0,0.04140871919649251,0.075,0.2554776617638639,1.0,0.0,0.0,0.0,-0.6992100739186474,0.30078992608135335,0.15039496304067657,,-1.0,0.2052980132450331,-21.982409506125446,0.2819548872180451,0.030075187969924838,0.046992481203007516,-0.009398496240601637,-0.009398496240601637,-0.009398496240601637,0.2819548872180451,0.3703007518796992,0.3703007518796992,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,29.999999999999577,3.1999999999999575,4.999999999999929
603630.SH,2023-12-08 07:00:00,16.03,16.11,15.5,15.59,1.0,16.890279159287672,0.5241379310344829,0.9492887816805962,0.9492887816805962,HL,1.0,0.0,16.095499999999998,16.63817762069324,15.552822379306752,0.03425387308744653,0.06743221654415765,0.1,-0.17088335267996346,0.0,13.0,0.0,0.0,-0.6251393086618965,0.3748606913381032,0.18743034566905167,,1.0,0.6576862123613312,8.462021529656766,0.026940346375882086,-0.008338678640153882,-0.021808851828094923,-0.0032071840923669475,-0.016677357280307874,-0.050673508659396994,0.04105195638229638,0.04105195638229638,0.04105195638229638,1.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,8.399999999999915,-0.49999999999999667,-0.43037974683544333
603829.SH,2023-12-08 07:00:00,15.31,15.34,14.8,14.82,1.0,14.81250409397771,0.5228215767634854,0.050605258737704925,0.050605258737704925,HL,1.0,0.0,15.3595,15.809232142503426,14.909767857496576,0.0,0.05856077899715812,0.15,0.02111146085343729,1.0,0.0,0.0,0.0,-0.7708383689844157,0.22916163101558334,0.11458081550779178,,1.0,0.5179310344827586,8.87334787937098,0.04385964912280704,0.026990553306342802,0.06545209176788117,-0.007422402159244226,-0.007422402159244226,-0.013495276653171462,0.05195681511470982,0.06882591093117406,0.19703103913630216,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,5.909090909090943,3.636363636363658,4.849999999999969
300471.SZ,2023-12-11 07:00:00,13.51,13.55,13.3,13.43,1.0,14.266226565666512,0.5308056872037913,0.8253334474435835,0.8253334474435835,HL,1.0,0.0,13.772,14.223291480088841,13.32070851991116,0.12108746221768403,0.06553753704456013,0.13333333333333333,-0.19200433084712765,0.0,8.0,0.0,2.0,-0.28337694651768097,0.7166230534823183,0.3583115267411594,,1.0,0.139035418236624,-10.911803655111965,-0.031273268801191356,-0.04244229337304544,-0.06775874906924796,-0.03871928518242737,-0.05063291139240504,-0.07669396872673115,0.04095309009679827,0.04095309009679827,0.04095309009679827,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.8076923076923082,-0.8382352941176479,-0.8834951456310687
300599.SZ,2023-12-18 07:00:00,7.99,8.03,7.8,7.85,1.0,7.919770828524914,0.46956521739130386,-0.8809702961810276,-0.8809702961810276,HL,1.0,0.0,8.064,8.28101612843314,7.846983871566859,0.006949088196616399,0.05382344455187021,0.25833333333333336,0.14488663452397987,7.0,0.0,0.0,6.0,-0.6344162999115358,0.3655837000884639,0.18279185004423168,,-1.0,0.15789473684210525,-5.9445702992653535,-0.014012738853503112,0.04458598726114645,0.042038216560509566,-0.025477707006369338,-0.03057324840764323,-0.03057324840764323,0.01528662420382167,0.04713375796178357,0.06496815286624201,0.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.549999999999999,1.458333333333336,1.3750000000000042
600595.SH,2023-12-18 07:00:00,3.26,3.26,3.2,3.2,1.0,3.478228045226016,0.535714285714286,-0.835600919801501,-0.835600919801501,HL,1.0,0.0,3.3155,3.436077775729977,3.194922224270023,0.021056018404869054,0.0727358019785716,0.15,0.45580164735242956,6.0,0.0,0.0,28.0,-0.7927413079744036,0.20725869202559788,0.10362934601279879,,-1.0,0.24242424242424235,0.04054189649498623,0.024999999999999883,0.09687499999999988,0.0437499999999999,-0.018750000000000017,-0.018750000000000017,-0.018750000000000017,0.037499999999999895,0.10937499999999989,0.10937499999999989,1.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,1.333333333333326,5.166666666666655,2.333333333333326
000599.SZ,2023-12-19 07:00:00,4.6,4.6,4.49,4.53,1.0,4.989650339570923,0.4795918367346943,-0.2287160641221335,-0.2287160641221335,HL,1.0,0.0,4.629,4.749979337078638,4.5080206629213615,0.09083921936335256,0.052270182362772984,0.24166666666666667,0.1639828596039523,1.0,0.0,0.0,7.0,-0.00881607471158567,0.9911839252884165,0.4955919626442072,,1.0,0.54,5.660292367204398,-0.05518763796909492,0.04635761589403972,0.03532008830022078,-0.05960264900662261,-0.0684326710816778,-0.0684326710816778,0.008830022075055195,0.07505518763796906,0.08830022075055176,0.0,1.0,1.0,0.15,1,-1.0,0.55,0,0,0.7,-0.9259259259259244,0.6774193548387085,0.5161290322580642
002879.SZ,2023-12-20 07:00:00,15.4,15.54,15.15,15.18,1.0,15.212108435861577,0.5470852017937213,-0.21107156839536775,-0.21107156839536775,HL,1.0,0.0,15.61,16.05240253163816,15.167597468361837,0.014017247586985516,0.056681938710847195,0.275,0.1864566338870588,6.0,0.0,0.0,8.0,-0.7152804347631685,0.28471956523683256,0.14235978261841636,,-1.0,0.24356775300171524,-8.210068302537357,-0.007246376811594166,0.06324110671936764,-0.007905138339920898,-0.025691699604743122,-0.025691699604743122,-0.036231884057970946,0.019104084321475687,0.07180500658761528,0.07246376811594213,0.0,1.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.28205128205128016,2.46153846153846,-0.2181818181818172
300588.SZ,2023-12-20 07:00:00,13.39,13.61,13.01,13.01,1.0,14.443430792947897,0.41010401188707274,-0.48386942899805074,-0.48386942899805074,HL,1.0,0.0,13.5395,14.275284615223628,12.803715384776373,0.14018002752132203,0.10868711772571031,0.11666666666666667,0.17049283066648213,7.0,0.0,0.0,2.0,-0.33633749635721827,0.6636625036427812,0.3318312518213908,,1.0,0.6197674418604652,8.94342302532222,-0.05380476556494999,-0.04073789392774784,-0.132205995388163,-0.09377401998462725,-0.09377401998462725,-0.15987701767870868,0.004611837048424328,0.004611837048424328,0.004611837048424328,0.0,0.0,0.0,0.15,1,-1.0,0.55,0,0,0.7,-0.5737704918032779,-0.43442622950819604,-0.8269230769230772
