symbol,datetime,open,high,low,close,DSA_DIR,DSA_VWAP,dsa_pivot_pos_01,signed_vwap_dev_pct,trend_aligned_vwap_dev_pct,last_pivot_type,has_hl_hh_context,bars_since_last_hl_hh,bb_mid,bb_upper,bb_lower,bb_pos_01,bb_width_norm,bb_width_percentile,bb_width_change_5,bb_expand_streak,bb_contract_streak,rope_dir,bars_since_dir_change,dist_to_rope_atr,dist_to_lower_atr,channel_pos_01,rope_pivot_pos_01,w_DSA_DIR,w_dsa_pivot_pos_01,w_signed_vwap_dev_pct,ret_5,ret_10,ret_20,max_dd_5,max_dd_10,max_dd_20,max_up_5,max_up_10,max_up_20,win_5,win_10,win_20,bb_pos_thr,require_hl_hh,vwap_dev_lo,dsa_pos_hi,rope_dir_min,weekly_dir_required,weekly_pos_hi,rr_5,rr_10,rr_20,strategy
600879.SH,2021-09-16 07:00:00,7.88,7.99,7.65,7.7,1.0,8.259838325214993,0.5862068965517241,2.211496177401158,2.211496177401158,HL,1.0,0.0,7.9215,8.242203913290746,7.600796086709254,0.15466589146483112,0.08097050136735369,0.2976190476190476,-0.3006336488479634,0.0,3.0,0.0,2.0,-0.35780622409552043,0.6421937759044786,0.3210968879522396,,1.0,0.8597560975609754,10.316520699167874,-0.0025974025974026572,-0.014285714285714327,0.02987012987012981,-0.027272727272727268,-0.05194805194805199,-0.061038961038961004,0.05714285714285719,0.05714285714285719,0.05714285714285719,0.0,0.0,1.0,0.2,1,,,,0,,-0.09523809523809745,-0.2750000000000006,0.4893617021276589,D1_HLHH后纯下轨低吸
603933.SH,2021-09-16 07:00:00,14.6,14.68,13.94,13.96,1.0,16.380700465472334,0.2598039215686276,-1.7176790180678785,-1.7176790180678785,HL,1.0,0.0,15.125499999999999,16.530127708682958,13.720872291317042,0.08512138383884515,0.1857297555364065,0.4044943820224719,-0.27817017450103054,0.0,8.0,-1.0,2.0,-1.0,0.0,0.0,0.9879518072289148,1.0,0.6107554417413573,19.18166313824367,-0.03653295128939839,-0.018624641833811,0.005014326647564363,-0.05515759312320926,-0.07879656160458462,-0.07879656160458462,0.024355300859598843,0.024355300859598843,0.040114613180515665,0.0,0.0,1.0,0.2,1,,,,0,,-0.6623376623376632,-0.2363636363636375,0.0636363636363622,D1_HLHH后纯下轨低吸
002633.SZ,2021-09-17 07:00:00,7.83,7.87,7.61,7.71,1.0,8.19032549543313,0.6374269005847952,4.001464577196239,4.001464577196239,HL,1.0,0.0,7.972499999999999,8.239773268397734,7.705226731602266,0.008929565658304467,0.06704879734029079,0.17204301075268819,-0.3280428667380737,0.0,16.0,0.0,5.0,-0.5444369307039338,0.4555630692960668,0.22778153464803358,,1.0,0.7536231884057972,18.025544323101016,-0.0739299610894942,-0.02594033722438394,-0.0739299610894942,-0.08949416342412457,-0.08949416342412457,-0.0920881971465629,0.020752269779507154,0.020752269779507154,0.020752269779507154,0.0,0.0,0.0,0.2,1,,,,0,,-0.8260869565217391,-0.2898550724637682,-0.8028169014084512,D1_HLHH后纯下轨低吸
600865.SH,2021-09-17 07:00:00,8.28,8.3,7.99,8.05,1.0,8.782814957441635,0.35714285714285804,-1.0092038305396698,-1.0092038305396698,HL,1.0,0.0,8.4515,8.882604395709446,8.020395604290552,0.03433552986711005,0.10201843358207346,0.4069767441860465,-0.14359189541737882,0.0,4.0,-1.0,0.0,-1.0000000000000009,0.0,0.0,0.9178082191780815,1.0,0.4684014869888471,9.716088121620526,-0.009937888198757882,0.0049689440993787755,-0.06583850931677032,-0.033540372670807506,-0.033540372670807506,-0.07204968944099391,0.012422360248447159,0.03602484472049679,0.03602484472049679,0.0,1.0,0.0,0.2,1,,,,0,,-0.2962962962962994,0.14814814814814475,-0.9137931034482762,D1_HLHH后纯下轨低吸
002183.SZ,2021-09-24 07:00:00,7.47,7.59,7.3,7.32,1.0,6.782439698687978,0.7490774907749078,7.925766025107607,7.925766025107607,HL,1.0,0.0,7.4895,7.733915629614653,7.245084370385346,0.1532545805944706,0.06526887765929737,0.011363636363636364,-0.5813364055538732,0.0,14.0,1.0,24.0,0.09543491764092055,1.095434917640921,0.5477174588204603,0.7106382978723405,1.0,0.8390092879256967,24.6246726122311,-0.05054644808743171,-0.14071038251366122,-0.21584699453551912,-0.06557377049180334,-0.1502732240437159,-0.2390710382513661,0.0273224043715846,0.0273224043715846,0.0273224043715846,0.0,0.0,0.0,0.2,1,,,,0,,-0.7708333333333328,-0.9363636363636362,-0.9028571428571429,D1_HLHH后纯下轨低吸
002613.SZ,2021-09-24 07:00:00,3.9,3.9,3.7,3.7,1.0,4.063060528371845,0.5340909090909091,1.1959438328287053,1.1959438328287053,HL,1.0,0.0,3.8594999999999997,4.029497058798091,3.689502941201908,0.030874236508290697,0.08809278859857053,0.07954545454545454,-0.4006044020437173,0.0,7.0,0.0,3.0,-0.377278023015975,0.6227219769840245,0.3113609884920121,,1.0,0.6666666666666662,6.634461706629624,-0.03783783783783787,-0.10000000000000002,-0.1324324324324325,-0.07837837837837838,-0.10540540540540544,-0.16486486486486493,0.00540540540540541,0.00540540540540541,0.00540540540540541,0.0,0.0,0.0,0.2,1,,,,0,,-0.4827586206896555,-0.9487179487179486,-0.8032786885245903,D1_HLHH后纯下轨低吸
603908.SH,2021-09-24 07:00:00,41.65,41.65,38.7,39.58,1.0,44.72370688969689,0.7412645590682196,7.123297857233239,7.123297857233239,HL,1.0,0.0,41.5615,44.52777898215966,38.595221017840345,0.1659956781008282,0.1427416711215744,0.5681818181818182,-0.4984200920158657,0.0,14.0,0.0,4.0,-0.21083057355923362,0.7891694264407662,0.3945847132203832,,1.0,0.7994327390599677,33.7869929611876,-0.05634158665992918,-0.0330975240020211,-0.2203132895401718,-0.11066195048004031,-0.11571500757958561,-0.24456796361798888,0.0053057099545225075,0.0053057099545225075,0.010611419909045015,0.0,0.0,0.0,0.2,1,,,,0,,-0.5091324200913241,-0.2860262008733615,-0.9008264462809917,D1_HLHH后纯下轨低吸
002682.SZ,2021-09-27 07:00:00,4.08,4.16,3.6,3.65,1.0,4.239207662740228,0.44247787610619455,-2.9680126989385274,-2.9680126989385274,HL,1.0,0.0,3.9675,4.2387102505437415,3.6962897494562585,0.0,0.1367159423030833,0.7692307692307693,0.05700047687879839,1.0,0.0,0.0,0.0,-1.0000000000000002,0.0,0.0,,1.0,0.764705882352941,16.697002899306135,0.07123287671232884,0.0684931506849315,-0.07671232876712324,-0.013698630136986254,-0.013698630136986254,-0.11506849315068492,0.10958904109589039,0.10958904109589039,0.10958904109589039,1.0,1.0,0.0,0.2,1,,,,0,,5.200000000000023,5.000000000000017,-0.6666666666666663,D1_HLHH后纯下轨低吸
600180.SH,2021-09-27 07:00:00,6.37,6.45,5.98,6.01,1.0,6.791803729110608,0.49090909090909085,0.9821689267095491,0.9821689267095491,HL,1.0,0.0,6.223999999999999,6.569681934731953,5.878318065268045,0.190466902521334,0.11108031321720888,0.3595505617977528,-0.095242157952806,0.0,7.0,0.0,0.0,-0.3876419928299184,0.612358007170081,0.3061790035850407,,1.0,0.7267441860465117,16.93127524592113,0.07653910149750416,0.03660565723793688,-0.0066555740432612375,-0.00831946755407651,-0.01663893510815302,-0.1214642262895174,0.08985024958402663,0.08985024958402663,0.08985024958402663,1.0,1.0,0.0,0.2,1,,,,0,,9.200000000000033,2.2000000000000144,-0.054794520547945286,D1_HLHH后纯下轨低吸
600509.SH,2021-09-27 07:00:00,7.85,8.04,7.0,7.0,1.0,8.327136072274033,0.44354838709677397,-4.665734373338729,-4.665734373338729,HL,1.0,0.0,7.699,8.409433670373227,6.9885663296267735,0.008046965431142802,0.18455219388835611,0.24719101123595505,0.14107076562992127,1.0,0.0,0.0,0.0,-0.8434321931733544,0.15656780682664506,0.07828390341332257,,1.0,0.7232704402515724,14.966919849837332,0.01571428571428576,-0.05285714285714287,-0.0942857142857143,-0.024285714285714275,-0.08571428571428566,-0.12857142857142861,0.08571428571428566,0.08571428571428566,0.08571428571428566,1.0,0.0,0.0,0.2,1,,,,0,,0.6470588235294139,-0.6166666666666673,-0.7333333333333333,D1_HLHH后纯下轨低吸
600512.SH,2021-09-27 07:00:00,3.55,3.58,3.28,3.33,1.0,3.8402275536331096,0.3736263736263736,-4.815797405342125,-4.815797405342125,HL,1.0,0.0,3.624,3.875109537851521,3.3728904621484794,0.0,0.1385814226553646,0.7078651685393258,0.01698347789328003,1.0,0.0,-1.0,0.0,-0.9999999999999993,0.0,0.0,0.9019607843137251,1.0,0.7177419354838709,18.875269070303265,-0.030030030030030058,-0.06306306306306306,-0.0870870870870871,-0.04204204204204208,-0.09009009009009017,-0.14714714714714722,0.012012012012012022,0.012012012012012022,0.012012012012012022,0.0,0.0,0.0,0.2,1,,,,0,,-0.7142857142857143,-0.6999999999999993,-0.5918367346938773,D1_HLHH后纯下轨低吸
600864.SH,2021-09-27 07:00:00,6.38,6.55,6.07,6.1,1.0,6.0716085448629675,0.5401459854014593,0.4676101057446037,0.4676101057446037,HL,1.0,0.0,6.301,6.58622973197054,6.015770268029461,0.14765244034804687,0.09053475066514505,0.0449438202247191,-0.05818677746473688,0.0,10.0,0.0,0.0,-0.1532569682441275,0.8467430317558731,0.4233715158779363,,1.0,0.5388127853881278,7.955766327944663,0.008196721311475526,-0.03770491803278681,-0.06885245901639343,-0.019672131147540857,-0.05081967213114748,-0.09344262295081958,0.05409836065573772,0.05409836065573772,0.05409836065573772,1.0,0.0,0.0,0.2,1,,,,0,,0.4166666666666753,-0.7419354838709672,-0.7368421052631585,D1_HLHH后纯下轨低吸
002178.SZ,2021-09-28 07:00:00,3.55,3.58,3.4,3.44,1.0,4.093704744896358,0.3391304347826087,-5.892692415910517,-5.892692415910517,HL,1.0,0.0,3.7984999999999998,4.05659106919845,3.5404089308015494,0.0,0.13589104604367522,0.2,-0.15540708421252336,0.0,11.0,-1.0,0.0,-1.0000000000000004,0.0,0.0,0.9402985074626865,1.0,0.6463414634146343,15.305361323092082,0.10465116279069764,0.10755813953488376,-0.02616279069767438,-0.023255813953488393,-0.023255813953488393,-0.05523255813953487,0.12209302325581393,0.14825581395348844,0.14825581395348844,1.0,1.0,0.0,0.2,1,,,,0,,4.499999999999995,4.624999999999997,-0.47368421052631515,D1_HLHH后纯下轨低吸
000420.SZ,2021-09-29 07:00:00,4.62,4.64,4.23,4.37,1.0,4.4023282191154856,0.5644599303135889,-0.7343436814890831,-0.7343436814890831,HL,1.0,0.0,4.843999999999999,5.448959502776852,4.239040497223147,0.10823823923397326,0.24977683847103727,0.6481481481481481,0.09867882088187474,2.0,0.0,0.0,2.0,-0.9036487148981349,0.09635128510186551,0.04817564255093274,,1.0,0.8081761006289307,44.307805923598266,-0.011441647597253964,-0.0389016018306636,-0.0823798627002289,-0.043478260869565306,-0.08466819221967965,-0.16247139588100684,0.1647597254004576,0.1647597254004576,0.1647597254004576,0.0,0.0,0.0,0.2,1,,,,0,,-0.26315789473684065,-0.4594594594594592,-0.5070422535211273,D1_HLHH后纯下轨低吸
002065.SZ,2021-09-29 07:00:00,7.72,7.8,7.52,7.58,1.0,8.310908739401269,0.4473684210526315,0.48957977708214845,0.48957977708214845,HL,1.0,0.0,7.7965,8.064923173366257,7.528076826633743,0.09671887250846439,0.0688573522391475,0.0989010989010989,-0.610734340452429,0.0,8.0,0.0,7.0,-0.5787317078989113,0.42126829210108846,0.21063414605054429,,1.0,0.5879120879120879,7.1393633951852635,0.0013192612137202884,0.023746701846965663,-0.07519788918205808,-0.01319261213720312,-0.04089709762532988,-0.10290237467018473,0.03825857519788919,0.03825857519788919,0.03825857519788919,1.0,1.0,0.0,0.2,1,,,,0,,0.09999999999999822,0.5806451612903208,-0.7307692307692308,D1_HLHH后纯下轨低吸
002131.SZ,2021-09-29 07:00:00,2.56,2.57,2.48,2.5,1.0,2.9639422450702373,0.3013698630136989,-3.8020861974506013,-3.8020861974506013,HL,1.0,0.0,2.723,2.9983978939643547,2.447602106035645,0.09513125392879174,0.20227535362787727,0.7872340425531915,-0.3091107753240798,0.0,6.0,-1.0,2.0,-0.999999999999999,0.0,0.0,0.95,1.0,0.6233766233766237,13.424219869952273,0.02400000000000002,-0.06400000000000006,-0.092,-0.003999999999999915,-0.08399999999999999,-0.11600000000000002,0.08800000000000008,0.08800000000000008,0.08800000000000008,1.0,0.0,0.0,0.2,1,,,,0,,6.000000000000132,-0.7619047619047626,-0.7931034482758619,D1_HLHH后纯下轨低吸
002195.SZ,2021-09-29 07:00:00,2.09,2.09,2.02,2.02,1.0,2.0523164156634297,0.3695652173913042,-1.5746312516329561,-1.5746312516329561,HL,1.0,0.0,2.1365,2.296784122732099,1.9762158772679008,0.13658284421994982,0.1500436440272399,0.7252747252747253,-0.3089417788201628,0.0,6.0,-1.0,0.0,-0.999999999999999,0.0,0.0,1.0,1.0,0.7166666666666668,11.807732260016348,0.09405940594059403,0.05940594059405946,-0.01980198019801982,-0.004950495049505065,-0.004950495049505065,-0.03960396039603964,0.15841584158415833,0.15841584158415833,0.15841584158415833,1.0,1.0,0.0,0.2,1,,,,0,,18.999999999999556,11.999999999999734,-0.5,D1_HLHH后纯下轨低吸
600227.SH,2021-09-29 07:00:00,3.54,3.59,3.33,3.33,1.0,4.384017745773847,0.22222222222222235,-11.802066033127426,-11.802066033127426,HL,1.0,0.0,3.7964999999999995,4.330026944024361,3.2629730559756376,0.06281495693430426,0.28106252813083726,0.8681318681318682,0.05450438116813072,12.0,0.0,-1.0,2.0,-1.0000000000000007,0.0,0.0,1.0,1.0,0.7076023391812866,15.088779518651299,0.015015015015014961,-0.006006006006006011,-0.060060060060060115,-0.0030030030030030724,-0.027027027027026983,-0.07507507507507508,0.09009009009009003,0.09009009009009003,0.09009009009009003,1.0,0.0,0.0,0.2,1,,,,0,,4.999999999999867,-0.22222222222222276,-0.8000000000000007,D1_HLHH后纯下轨低吸
601878.SH,2021-09-29 07:00:00,12.46,12.56,12.31,12.48,1.0,14.596992278699275,0.4000000000000001,-0.7564716119412322,-0.7564716119412322,HL,1.0,0.0,13.0635,13.970545202842708,12.156454797157291,0.17835120114670594,0.13886710343211361,0.6483516483516484,-0.22239733489362323,0.0,11.0,-1.0,2.0,-1.000000000000001,0.0,0.0,0.8629032258064517,1.0,0.49765258215962466,8.207296477504565,-0.028044871794871765,-0.02483974358974363,-0.02323717948717956,-0.04727564102564101,-0.04727564102564101,-0.048076923076923045,0.017628205128205038,0.017628205128205038,0.048076923076923045,0.0,0.0,0.0,0.2,1,,,,0,,-0.5932203389830504,-0.5254237288135604,-0.48333333333333517,D1_HLHH后纯下轨低吸
605016.SH,2021-09-29 07:00:00,31.55,32.65,29.88,29.93,1.0,37.78026878643094,0.41423487544483995,-1.9793341174637935,-1.9793341174637935,HL,1.0,0.0,32.6985,35.23809268387677,30.158907316123233,0.0,0.15533389506410197,0.07692307692307693,0.04659683837640194,1.0,0.0,0.0,1.0,-0.8788792320156075,0.12112076798439278,0.06056038399219637,,1.0,0.5726744186046513,4.632447102288303,-0.10892081523554956,-0.07751419979953225,-0.062145005011693934,-0.13097226862679578,-0.13097226862679578,-0.1607083194119612,0.06314734380220516,0.06314734380220516,0.06314734380220516,0.0,0.0,0.0,0.2,1,,,,0,,-0.8316326530612245,-0.591836734693878,-0.38669438669438666,D1_HLHH后纯下轨低吸
002797.SZ,2021-10-11 07:00:00,7.29,7.34,7.11,7.15,1.0,7.284316072137091,0.4230769230769232,-1.8439077987136967,-1.8439077987136967,HL,1.0,0.0,7.468000000000001,7.996681378525849,6.939318621474153,0.1992517488636559,0.14158580035507437,0.6276595744680851,-0.38425047610799445,0.0,12.0,0.0,12.0,-0.7859801908198291,0.21401980918017188,0.10700990459008584,,1.0,0.48523206751054865,8.382966057549899,-0.01958041958041966,-0.00979020979020983,-0.002797202797202862,-0.033566433566433594,-0.04195804195804206,-0.07552447552447553,-0.002797202797202862,-0.001398601398601493,0.0027972027972027374,0.0,0.0,0.0,0.2,1,,,,0,,-0.5833333333333351,-0.23333333333333373,-0.03703703703703789,D1_HLHH后纯下轨低吸
300266.SZ,2021-10-12 07:00:00,3.55,3.56,3.38,3.46,1.0,4.125522337102374,0.28846153846153827,-2.6418612139159836,-2.6418612139159836,HL,1.0,0.0,3.7019999999999995,4.013294073184833,3.390705926815166,0.11130002006766436,0.1681761605536649,0.35,-0.19214251206539767,0.0,6.0,0.0,6.0,-0.9026135725711946,0.09738642742880489,0.04869321371440244,,1.0,0.5028248587570622,5.857270009400785,-0.03757225433526008,-0.043352601156069336,0.06936416184971105,-0.05202312138728328,-0.06358381502890166,-0.09826589595375719,0.0,0.0,0.21676300578034682,0.0,0.0,1.0,0.2,1,,,,0,,-0.722222222222221,-0.6818181818181821,0.7058823529411774,D1_HLHH后纯下轨低吸
600579.SH,2021-10-12 07:00:00,7.32,7.52,7.06,7.22,1.0,6.999839123847834,0.5850340136054422,3.145227658191417,3.145227658191417,HL,1.0,0.0,7.5875,8.148886676008674,7.026113323991326,0.17268549851161605,0.14797671855253353,0.20952380952380953,-0.48418680519070567,0.0,13.0,0.0,1.0,-0.2607007441710447,0.739299255828956,0.36964962791447775,,1.0,0.8354114713216959,24.589075740424548,0.07894736842105267,-0.001385041551246508,-0.03462603878116344,-0.04847645429362876,-0.04847645429362876,-0.09972299168975066,0.13019390581717458,0.13019390581717458,0.13019390581717458,1.0,0.0,0.0,0.2,1,,,,0,,1.628571428571431,-0.02857142857142799,-0.3472222222222224,D1_HLHH后纯下轨低吸
002060.SZ,2021-10-13 07:00:00,4.86,4.86,4.47,4.58,1.0,5.158615799331517,0.37784090909090917,-11.21649337418183,-11.21649337418183,HL,1.0,0.0,5.4305,6.58077779253534,4.280222207464661,0.13030669394850955,0.4236360528626607,0.9150943396226415,-0.17641748786748923,0.0,4.0,-1.0,1.0,-0.9999999999999994,0.0,0.0,0.9179104477611938,1.0,0.7333333333333333,26.880523854931383,0.13755458515283842,0.1746724890829694,0.06331877729257643,-0.03056768558951958,-0.03056768558951958,-0.03056768558951958,0.14628820960698688,0.20524017467248898,0.25764192139737985,1.0,1.0,1.0,0.2,1,,,,0,,4.50000000000001,5.714285714285726,2.0714285714285765,D1_HLHH后纯下轨低吸
000045.SZ,2021-10-15 07:00:00,9.6,9.7,9.18,9.22,1.0,9.176006277169405,0.5172413793103453,0.4794430332949474,0.4794430332949474,HL,1.0,0.0,9.521,10.022274375965846,9.019725624034155,0.19976522396537894,0.10529868206403645,0.38738738738738737,0.18026555160026314,4.0,0.0,0.0,0.0,-0.23038403281589637,0.769615967184105,0.384807983592052,,1.0,0.905882352941177,18.472341815163023,-0.0661605206073754,-0.0661605206073754,0.08568329718004329,-0.07158351409978309,-0.0889370932754881,-0.09327548806941444,0.0,0.0,0.09544468546637733,0.0,0.0,1.0,0.2,1,,,,0,,-0.924242424242426,-0.7439024390243915,0.9186046511627886,D1_HLHH后纯下轨低吸
002566.SZ,2021-10-15 07:00:00,8.27,8.34,7.93,7.96,1.0,8.036829070206192,0.44761904761904786,-0.9559624764325227,-0.9559624764325227,HL,1.0,0.0,8.454,8.936675874681926,7.971324125318076,0.0,0.11418875672626569,0.19387755102040816,-0.48452414558092727,0.0,8.0,0.0,9.0,-0.8423786242244373,0.1576213757755631,0.0788106878877815,,1.0,0.7078651685393255,19.091914885911653,-0.04020100502512566,-0.06155778894472364,-0.057788944723618084,-0.04899497487437182,-0.09170854271356778,-0.09296482412060304,0.010050251256281305,0.010050251256281305,0.010050251256281305,0.0,0.0,0.0,0.2,1,,,,0,,-0.8205128205128218,-0.6712328767123295,-0.6216216216216214,D1_HLHH后纯下轨低吸
