symbol,datetime,open,high,low,close,dsa_trade_pos_01,dsa_trade_dist_to_low_01,dsa_trade_dist_to_high_01,dsa_trade_range_width_pct,bb_pos_01,bb_width_norm,bb_width_percentile,bb_width_change_5,bb_expanding,bb_contracting,bb_expand_streak,bb_contract_streak,rope_dir,dist_to_rope_atr,rope_slope_atr_5,bars_since_dir_change,is_consolidating,range_break_up,range_break_up_strength,range_width_atr,channel_pos_01,range_pos_01,rope_pivot_pos_01,dsa_trade_breakout_20,dsa_trade_breakdown_20,w_dsa_trade_pos_01,w_dsa_trade_dist_to_low_01,w_dsa_trade_dist_to_high_01,w_dsa_trade_range_width_pct,w_factor_available,w_sample_count,ret_1,ret_3,ret_5,vol_ratio_20,vol_z_20,trend_gap_10_20,position_in_structure,dir_consistent,score_trend_total,score_volume_total,score_width_total,score_rope_total,score_setup_total,dsa_confirmed_pivot_pos_01,dsa_signed_vwap_dev_pct,dsa_trend_aligned_vwap_dev_pct,lh_hh_low_pos,dsa_bull_vwap_dev_pct,dsa_bear_vwap_dev_pct,prev_confirmed_up_bars,prev_confirmed_down_bars,last_confirmed_run_bars,current_run_bars,w_DSA_DIR,w_dsa_confirmed_pivot_pos_01,w_dsa_signed_vwap_dev_pct,w_prev_confirmed_up_bars,w_prev_confirmed_down_bars,ret_10,ret_20,ret_40,ret_60,max_dd_5,max_dd_10,max_dd_20,max_dd_40,max_dd_60,win_5,win_10,win_20,win_40,win_60,rr_20,good20,good20_hard,year,year_month
300554.SZ,2024-02-22 07:00:00,16.69,17.8,16.44,17.65,0.34921671018276745,0.34921671018276745,0.6507832898172325,0.8679886685552409,0.4362950256558929,0.6741302550396467,0.8416666666666667,0.009898435923254123,1.0,0.0,22.0,0.0,1.0,1.0000000000000002,0.24634113130632787,0.0,0.0,1.0,0.26088065301839963,1.9709209565758576,1.0,1.0,0.9571428571428565,0.0,0.0,,,,,0.0,,0.05625374027528407,0.15586116568434827,0.10821529745042495,1.8702106369591,1.7434805978108252,-0.15529745042492907,0.7485309185963034,5.0,0.49749958070497496,0.6083571200029697,0.23789432653910314,0.5466262853019425,0.5236410656587811,0.19669117647058817,-39.29664807330667,39.29664807330667,0.19669117647058817,0.0,-39.29664807330667,66.0,148.0,66.0,20.0,,,,,,0.26005665722379606,0.5388101983002834,0.11048158640226646,0.8090651558073656,-0.042492917847025496,-0.042492917847025496,-0.042492917847025496,-0.042492917847025496,-0.042492917847025496,1.0,1.0,1.0,1.0,1.0,12.680000000000003,1,1,2024,2024-02
300599.SZ,2024-02-22 07:00:00,5.5,5.72,5.47,5.71,0.35365853658536595,0.35365853658536595,0.646341463414634,0.7180385288966724,0.38550488730009946,0.6837754105795155,0.9666666666666667,0.0046389313991117564,1.0,0.0,31.0,0.0,1.0,0.9999999999999997,0.15153116981934006,0.0,0.0,1.0,0.13489421478694183,2.033273910064797,1.0,1.0,0.9861111111111114,0.0,0.0,,,,,0.0,,0.023297491039426577,0.09807692307692295,0.026269702276707593,1.0895039647810718,0.20897371366650266,-0.16497373029772333,0.7450549069993153,5.0,0.4956821874244173,0.30965785769001425,0.1499900406428853,0.531676337641279,0.4569919193998801,0.3452380952380952,-13.094100979969166,13.094100979969166,0.35365853658536595,0.0,-13.094100979969166,62.0,32.0,62.0,18.0,,,,,,0.035026269702276736,0.13309982486865146,-0.05078809106830123,0.04903677758318743,-0.04028021015761813,-0.04028021015761813,-0.04028021015761813,-0.11383537653239936,-0.11383537653239936,1.0,1.0,1.0,0.0,1.0,3.3043478260869628,1,1,2024,2024-02
300857.SZ,2024-02-22 07:00:00,45.01,46.58,44.34,45.72,0.4323130325023666,0.4323130325023666,0.5676869674976335,0.6931321084864391,0.6856434082896967,0.3873331431661526,0.7833333333333333,-0.1652769397316156,0.0,1.0,0.0,2.0,1.0,1.0000000000000002,0.035682157567114244,0.0,0.0,0.0,,2.0924085224002598,1.0,0.9949712957482392,0.9180952380952382,0.0,0.0,,,,,0.0,,0.00994035785288272,0.05857837462375559,0.04133858267716537,1.0434721125983013,0.10838186094971579,-0.04372265966754161,0.806204594927108,4.0,0.5475372548930791,0.3747587289912188,0.23789893835330586,0.45314554571798754,0.4261893121714138,0.4323130325023666,-7.903164462693334,7.903164462693334,0.4323130325023666,0.0,-7.903164462693334,81.0,49.0,81.0,12.0,,,,,,0.01968503937007871,0.39129483814523186,0.15748031496062997,0.236220472440945,-0.03521434820647418,-0.03521434820647418,-0.03521434820647418,-0.03521434820647418,-0.03521434820647418,1.0,1.0,1.0,1.0,1.0,11.11180124223603,1,1,2024,2024-02
301015.SZ,2024-02-22 07:00:00,31.79,31.85,31.03,31.62,0.43131672597864784,0.43131672597864784,0.5686832740213522,0.4443390259329538,0.6668836645913295,0.21332720265762253,0.7,-0.19244681277810893,0.0,1.0,0.0,3.0,1.0,0.8870653657618024,0.2298218371282238,1.0,0.0,0.0,,2.099760215622488,0.9435326828809011,1.0,0.9019607843137252,0.0,0.0,,,,,0.0,,-0.012183692596063667,0.014111610006414477,0.07432005060088545,0.6356158490070214,-0.6900395268772793,-0.018342820999367546,0.7887387715529208,4.0,0.5985705561352467,0.11834288440653482,0.39014973289024213,0.5911599097540484,0.4432473852721919,0.33779264214046834,-10.00170106352329,10.00170106352329,0.33779264214046834,0.0,-10.00170106352329,68.0,105.0,68.0,20.0,,,,,,0.058507273877292786,0.12049335863377604,0.07716635041113223,0.025300442757748284,-0.02719797596457936,-0.02719797596457936,-0.02719797596457936,-0.02719797596457936,-0.09297912713472489,1.0,1.0,1.0,1.0,1.0,4.4302325581395365,1,1,2024,2024-02
301156.SZ,2024-02-22 07:00:00,12.84,13.67,12.84,13.63,0.41240157480314965,0.41240157480314965,0.5875984251968503,0.7454145267791638,0.42299300973396614,0.6562796585474452,0.9583333333333334,-0.03932101151177392,0.0,1.0,0.0,1.0,1.0,0.9999999999999994,0.2698649981496255,0.0,0.0,1.0,0.22546051177943813,2.088808972740374,0.9999999999999994,1.0,0.9905437352245865,0.0,0.0,,,,,0.0,,0.06070038910505837,0.07322834645669296,0.03154805575935434,0.8999393120150273,-0.2095878803902943,-0.14897285399853277,0.7651876639523403,5.0,0.5973574379719061,0.24195574828575303,0.2716189744575993,0.5544276056982893,0.4833620170768678,0.41118743866535834,-13.082034002699384,13.082034002699384,0.41118743866535834,0.0,-13.082034002699384,41.0,149.0,41.0,20.0,,,,,,0.009537784299339618,0.1555392516507703,0.026412325752017567,0.03154805575935434,-0.04402054292002945,-0.04402054292002945,-0.04402054292002945,-0.04402054292002945,-0.04402054292002945,1.0,1.0,1.0,1.0,1.0,3.5333333333333234,1,1,2024,2024-02
301167.SZ,2024-02-22 07:00:00,11.48,11.9,11.48,11.88,0.3715545755237047,0.3715545755237047,0.6284454244762953,0.7634680134680133,0.39124909257894397,0.7102995286397537,0.9666666666666667,0.029976602052075085,1.0,0.0,21.0,0.0,1.0,0.9999999999999996,0.226632210609473,0.0,0.0,1.0,0.20936014476406084,2.0345441316908235,1.0,1.0,0.9941002949852509,0.0,0.0,,,,,0.0,,0.03484320557491283,0.11131898971000953,-0.002525252525252621,1.0023805238396777,0.004826043016536136,-0.1722643097643099,0.75138079261758,5.0,0.5488510505989933,0.29400356504371344,0.1850734887722976,0.5454229962642644,0.47032838467694815,0.3715545755237047,-12.307303396747404,12.307303396747404,0.3715545755237047,0.0,-12.307303396747404,8.0,150.0,8.0,20.0,,,,,,0.00925925925925921,0.12373737373737363,-0.04882154882154882,0.11868686868686854,-0.06565656565656575,-0.06565656565656575,-0.06565656565656575,-0.14309764309764317,-0.14309764309764317,0.0,1.0,1.0,0.0,1.0,1.8846153846153804,1,1,2024,2024-02
301448.SZ,2024-02-22 07:00:00,23.0,24.63,22.93,24.63,0.3117183881426586,0.3117183881426586,0.6882816118573414,0.8765732846122617,0.41560291237279945,0.6441614886677509,0.875,0.023590739146953865,1.0,0.0,27.0,0.0,1.0,1.0000000000000002,0.02999843566949036,0.0,0.0,1.0,0.018853926077044416,2.022289019184892,1.0,1.0,1.0,0.0,0.0,,,,,0.0,,0.061637931034482785,0.1292984869325997,0.030450669914738125,1.3030283692044178,1.0339629965061097,-0.15217214778725122,0.7454642601030916,5.0,0.46948218223068466,0.3925554419575658,0.20477578686802467,0.4826739209174726,0.4673371786451093,,-39.79843891255761,39.79843891255761,0.18545053733810968,0.0,-39.79843891255761,49.0,97.0,49.0,18.0,,,,,,0.06861550954120996,0.18473406414941132,-0.07145757206658539,-0.1465692245229395,-0.0458790093382054,-0.0458790093382054,-0.0458790093382054,-0.1542833942346732,-0.17377182298010546,1.0,1.0,1.0,0.0,0.0,4.026548672566376,1,1,2024,2024-02
600455.SH,2024-02-22 07:00:00,16.66,17.61,16.63,17.57,0.3317911434236616,0.3317911434236616,0.6682088565763384,0.861126920887877,0.3729314489766538,0.6530757260783399,0.9666666666666667,0.058048972851515224,1.0,0.0,20.0,0.0,1.0,1.0,0.09466084806371455,0.0,0.0,1.0,0.0736163172114698,2.0420890617044885,1.0,1.0,0.9847328244274812,0.0,0.0,,,,,0.0,,0.04149377593360981,0.09743910056214866,0.018782014797950955,0.8920833605437124,-0.2489294712189679,-0.1614684120660216,0.7378910833655593,5.0,0.4804816290054051,0.2555973541492498,0.18686868373185958,0.5187295269127535,0.4506310184056181,0.26490765171503955,-32.653215761179624,32.653215761179624,0.26490765171503955,0.0,-32.653215761179624,51.0,12.0,51.0,20.0,,,,,,0.042686397268070574,0.19749573136027312,-0.07569721115537859,-0.02447353443369378,-0.06488332384746731,-0.06488332384746731,-0.06488332384746731,-0.11439954467842912,-0.11439954467842912,1.0,1.0,1.0,0.0,0.0,3.0438596491228043,1,1,2024,2024-02
600506.SH,2024-02-22 07:00:00,9.5,10.22,9.47,10.2,0.25691699604743073,0.25691699604743073,0.7430830039525692,1.2401960784313728,0.43793660450007704,0.6517779422940944,0.8833333333333333,-0.08510955863717706,0.0,1.0,0.0,1.0,1.0,1.0000000000000002,0.031000385847657658,0.0,0.0,1.0,0.03023286821652451,2.001535035262266,1.0,1.0,0.9908675799086751,0.0,0.0,,,,,0.0,,0.08626198083067083,0.1551528878822197,0.023529411764705906,1.3763394637281992,1.2416011626137988,-0.15098039215686268,0.7371442360912366,5.0,0.4667006621274422,0.3765085592688169,0.257152240433261,0.4827367992988438,0.47432567083952115,0.25691699604743073,-39.118897792435085,39.118897792435085,0.25691699604743073,0.0,-39.118897792435085,51.0,26.0,51.0,18.0,,,,,,0.11862745098039225,0.3901960784313726,0.04803921568627453,0.3343137254901961,-0.05294117647058816,-0.05294117647058816,-0.05294117647058816,-0.05294117647058816,-0.05294117647058816,1.0,1.0,1.0,1.0,1.0,7.370370370370382,1,1,2024,2024-02
600725.SH,2024-02-22 07:00:00,2.32,2.45,2.32,2.44,0.22540983606557374,0.22540983606557374,0.7745901639344261,1.0000000000000002,0.46501099173348825,0.41554707286761616,0.8,-0.0005329213607311312,0.0,1.0,0.0,1.0,1.0,0.9999999999999994,0.10995054309682972,0.0,0.0,1.0,0.09054493249210235,2.0388112212094525,1.0,1.0,0.9666666666666659,0.0,0.0,,,,,0.0,,0.042735042735042805,0.08444444444444432,0.11475409836065584,0.8510028960040412,-0.6386821290120949,-0.09057377049180332,0.7314174988931456,5.0,0.4781632243582418,0.14912592470192598,0.2481779912787031,0.5055835977268093,0.4416055398620891,0.22540983606557374,-37.203703068378346,37.203703068378346,0.22540983606557374,0.0,-37.203703068378346,91.0,116.0,91.0,20.0,,,,,,0.05737704918032792,0.1393442622950819,0.05327868852459012,0.1926229508196722,-0.012295081967213035,-0.012295081967213035,-0.012295081967213035,-0.016393442622950834,-0.016393442622950834,1.0,1.0,1.0,1.0,1.0,11.333333333333401,1,1,2024,2024-02
600768.SH,2024-02-22 07:00:00,7.79,8.28,7.69,8.1,0.3681885125184094,0.3681885125184094,0.6318114874815907,0.8382716049382718,0.3714652238164736,0.674175639570033,0.9666666666666667,0.07087743447906414,1.0,0.0,21.0,0.0,1.0,1.0000000000000002,0.13506282392282737,0.0,0.0,1.0,0.1341149025469059,2.001895842751843,1.0,1.0,0.872340425531915,0.0,0.0,,,,,0.0,,0.0344827586206895,0.11570247933884303,0.014814814814814939,0.7972057695007454,-0.5573227269026844,-0.16611111111111115,0.7223988323733596,5.0,0.4942450792482024,0.21866723700936452,0.17474627183189664,0.5082370001412891,0.44558279264289885,0.3681885125184094,-23.264794592419694,23.264794592419694,0.3681885125184094,0.0,-23.264794592419694,46.0,16.0,46.0,20.0,,,,,,0.020987654320987648,0.17037037037037048,-0.050617283950617195,0.0444444444444446,-0.05555555555555547,-0.05555555555555547,-0.05555555555555547,-0.11851851851851852,-0.11851851851851852,1.0,1.0,1.0,0.0,1.0,3.0666666666666735,1,1,2024,2024-02
600865.SH,2024-02-22 07:00:00,6.6,6.78,6.57,6.78,0.41483516483516497,0.41483516483516497,0.5851648351648351,0.5368731563421829,0.4446331322661498,0.46583965863031224,0.9583333333333334,-0.06452829923041803,0.0,1.0,0.0,1.0,1.0,0.9999999999999992,0.1294318274311365,0.0,0.0,1.0,0.08041709498288979,2.098029464896492,0.9999999999999992,1.0,1.0,0.0,0.0,,,,,0.0,,0.02571860816944027,0.07619047619047636,-0.019174041297935086,0.5304103956259814,-1.0687135052402112,-0.10435103244837765,0.7718936594202628,5.0,0.49590281812719467,0.06704168671109012,0.32880661530955263,0.5015132557437085,0.4368951194118806,0.3629807692307694,-16.35050492462652,16.35050492462652,0.3629807692307694,0.0,-16.35050492462652,40.0,37.0,40.0,20.0,,,,,,-0.03392330383480832,0.05014749262536871,-0.04424778761061944,0.07669616519174034,-0.04129793510324487,-0.05457227138643069,-0.05457227138643069,-0.08849557522123902,-0.08849557522123902,0.0,0.0,1.0,0.0,1.0,0.9189189189189183,1,1,2024,2024-02
600883.SH,2024-02-22 07:00:00,6.0,6.24,5.95,6.24,0.3470873786407768,0.3470873786407768,0.6529126213592231,0.6602564102564102,0.37656715429054927,0.5987804253906737,0.9666666666666667,0.037675734936319705,1.0,0.0,21.0,0.0,1.0,1.0000000000000004,0.19893735803117446,0.0,0.0,1.0,0.18437054170863695,2.0291336326450744,1.0,1.0,1.0,0.0,0.0,,,,,0.0,,0.040000000000000036,0.08521739130434791,0.01121794871794862,0.8068290839890656,-0.43266052609737193,-0.1447115384615384,0.7447309065862652,5.0,0.4787764705217331,0.20726292352204492,0.15088217882537214,0.5457021061239539,0.4396487954011398,0.3062098501070665,-20.993466192331926,20.993466192331926,0.3062098501070665,0.0,-20.993466192331926,57.0,18.0,57.0,20.0,,,,,,-0.012820512820512832,0.1330128205128205,-0.03044871794871801,0.08333333333333326,-0.06410256410256415,-0.06410256410256415,-0.06410256410256415,-0.0833333333333334,-0.0833333333333334,1.0,0.0,1.0,0.0,1.0,2.0749999999999984,1,1,2024,2024-02
603015.SH,2024-02-22 07:00:00,6.58,7.18,6.57,7.06,0.3572778827977314,0.3572778827977314,0.6427221172022686,0.7492917847025498,0.48897452376727674,0.5617620103620736,0.9416666666666667,-0.20728883603574977,0.0,1.0,0.0,2.0,1.0,0.9999999999999999,0.31859712228003395,0.0,0.0,1.0,0.3251990263430148,1.9867961918740369,1.0,1.0,0.8991596638655461,0.0,0.0,,,,,0.0,,0.06006006006006004,0.10658307210031337,0.07932011331444766,1.5932439283120126,1.5994802927742098,-0.11940509915014177,0.7490824140861109,5.0,0.4997228781961326,0.5531579374043891,0.25592598142496537,0.5348465271049968,0.5157618183407288,0.2948517940717628,-26.68188368365189,26.68188368365189,0.2948517940717628,0.0,-26.68188368365189,55.0,42.0,55.0,20.0,,,,,,0.1359773371104816,0.1968838526912181,-0.022662889518413495,0.13314447592067996,-0.0014164305949008198,-0.0014164305949008198,-0.0014164305949008198,-0.11331444759206798,-0.11331444759206798,1.0,1.0,1.0,0.0,1.0,139.00000000000293,1,1,2024,2024-02
