datetime,open,high,low,close,volume,amount,DSA_VWAP,DSA_DIR,dsa_pivot_high,dsa_pivot_low,dsa_pivot_pos_01,signed_vwap_dev_pct,bull_vwap_dev_pct,bear_vwap_dev_pct,trend_aligned_vwap_dev_pct,lh_hh_low_pos,last_pivot_type,src,atr_raw,atr,rope,upper,lower,rope_dir,ff,c_hi,c_lo,is_consolidating,bars_since_dir_change,consolidation_bars,dist_to_rope_atr,dist_to_upper_atr,dist_to_lower_atr,rope_slope_atr_5,range_width_atr,range_break_up,range_break_down,range_break_up_strength,range_break_down_strength,channel_pos_01,range_pos_01,rope_pivot_pos_01,last_rope_pivot_low,last_rope_pivot_high,range_width_atr_ffill,c_hi_ffill,c_lo_ffill,rope_up,rope_down,rope_flat,range_high_1,range_low_1,range_high_2,range_low_2,bb_mid,bb_upper,bb_lower,bb_pos_01,bb_width_norm,bb_width_percentile,bb_width_change_5,bb_width_vs_ma,bb_expanding,bb_contracting,bb_expand_streak,bb_contract_streak
2025-01-22 15:00:00,2.62,2.63,2.58,2.6,99084.0,25774742.0,2.768544716662154,1.0,3.78,1.9,0.372340425531915,-6.087845200685679,-6.087845200685679,0.0,-6.087845200685679,0.22151898734177222,LL,2.6,0.10434851289584351,0.15652276934376527,2.608914472947784,2.7654372422915494,2.4523917036040186,0.0,1.0,2.771099788196383,2.4467291576991848,1.0,2.0,3.0,-0.05695320230506132,-1.0569532023050623,0.9430467976949396,0.0,2.072354276998477,0.0,0.0,,,0.47152339884746935,0.47251763227108595,,2.72,3.22,2.072354276998477,2.771099788196383,2.4467291576991848,,,2.608914472947784,2.771099788196383,2.4467291576991848,,,2.6035,2.816316822643391,2.390683177356609,0.4917769658513682,0.1634851719941547,0.3,-0.38144289769684925,0.8336247899247141,0.0,1.0,0.0,4.0
2025-01-23 15:00:00,2.64,2.66,2.6,2.61,114152.0,30096382.0,2.766468771720278,1.0,3.78,1.9,0.3776595744680851,-5.655902330066098,-5.655902330066098,0.0,-5.655902330066098,0.22468354430379747,LL,2.61,0.10118076197471185,0.15177114296206778,2.608914472947784,2.7606856159098516,2.4571433299857164,0.0,1.0,2.76849624512475,2.4493327007708174,1.0,3.0,4.0,0.007152394263033122,-0.9928476057369657,1.007152394263032,0.0,2.1029264069896434,0.0,0.0,,,0.5035761971315166,0.5034011624178867,,2.72,3.22,2.1029264069896434,2.76849624512475,2.4493327007708174,,,2.608914472947784,2.76849624512475,2.4493327007708174,,,2.5985,2.805697972963127,2.3913020270368732,0.5277512367412166,0.15947506096834851,0.25833333333333336,-0.3234718366647631,0.8100953659380012,0.0,1.0,0.0,5.0
2025-01-24 15:00:00,2.62,2.62,2.57,2.61,101392.0,26308600.0,2.7643088020044506,1.0,3.78,1.9,0.3776595744680851,-5.582183940251488,-5.582183940251488,0.0,-5.582183940251488,0.22468354430379747,LL,2.61,0.09752499326223245,0.14628748989334867,2.608914472947784,2.7552019628411326,2.4626269830544354,0.0,1.0,2.7658373886680265,2.451991557227541,1.0,4.0,5.0,0.007420505013841444,-0.9925794949861582,1.0074205050138412,0.0,2.1454044475661984,0.0,0.0,,,0.5037102525069207,0.5034587907293009,,2.72,3.22,2.1454044475661984,2.7658373886680265,2.451991557227541,,,2.608914472947784,2.7658373886680265,2.451991557227541,,,2.5945,2.7975246290478792,2.391475370952121,0.5381727085839041,0.15650385742754228,0.24166666666666667,-0.2412730761136903,0.7932612792959018,0.0,1.0,0.0,6.0
2025-01-27 15:00:00,2.63,2.68,2.61,2.63,117458.0,31095086.0,2.7624040385685245,1.0,3.78,1.9,0.38829787234042556,-4.793072871307277,-4.793072871307277,0.0,-4.793072871307277,0.2310126582278481,LL,2.63,0.09555892231493016,0.14333838347239525,2.608914472947784,2.752252856420179,2.465576089475389,0.0,1.0,2.763573299960052,2.4542556459355156,1.0,5.0,6.0,0.14710314530843469,-0.8528968546915645,1.147103145308434,0.0,2.1579541120198704,0.0,0.0,,,0.5735515726542174,0.5681678746035734,,2.72,3.22,2.1579541120198704,2.763573299960052,2.4542556459355156,,,2.608914472947784,2.763573299960052,2.4542556459355156,,,2.5865,2.769723906737165,2.403276093262835,0.6187072166908895,0.14167709780565615,0.15,-0.20303580916896558,0.7184236610116942,0.0,1.0,0.0,7.0
2025-02-05 15:00:00,2.65,2.65,2.59,2.61,104495.0,27372288.0,2.760375943186969,1.0,3.78,1.9,0.3776595744680851,-5.447661705577467,-5.447661705577467,0.0,-5.447661705577467,0.22468354430379747,LL,2.61,0.09301899929243516,0.13952849893865274,2.608914472947784,2.748442971886437,2.469385974009131,0.0,1.0,2.761411824520964,2.4564171213746033,1.0,6.0,7.0,0.007779966533526265,-0.9922200334664751,1.0077799665335276,0.0,2.1858953938898114,0.0,0.0,,,0.5038899832667632,0.503559166900336,,2.72,3.22,2.1858953938898114,2.761411824520964,2.4564171213746033,,,2.608914472947784,2.761411824520964,2.4564171213746033,,,2.576,2.7254523335382554,2.4265476664617447,0.6137486421090134,0.11603442044895604,0.06666666666666667,-0.32594519314515924,0.5925045547893408,0.0,1.0,0.0,8.0
2025-02-06 15:00:00,2.6,2.64,2.57,2.64,104817.0,27335620.0,2.7583287502125122,1.0,3.78,1.9,0.39361702127659587,-4.289871183896974,-4.289871183896974,0.0,-4.289871183896974,0.2341772151898735,LL,2.64,0.09137478505726125,0.13706217758589187,2.608914472947784,2.745976650533676,2.471852295361892,0.0,1.0,2.759482427772553,2.4583465181230144,1.0,7.0,8.0,0.22679872448937238,-0.7732012755106287,1.2267987244893734,0.0,2.1970751884547277,0.0,0.0,,,0.613399362244686,0.6032275662121918,,2.72,3.22,2.1970751884547277,2.759482427772553,2.4583465181230144,,,2.608914472947784,2.759482427772553,2.4583465181230144,,,2.5700000000000003,2.697436258576711,2.4425637414232897,0.7746471090010193,0.09917218566280979,0.008333333333333333,-0.3933872751080102,0.5127193444634405,0.0,1.0,0.0,9.0
2025-02-07 15:00:00,2.65,2.68,2.63,2.66,157458.0,41893800.0,2.7561253112679704,1.0,3.78,1.9,0.4042553191489363,-3.48769741618705,-3.48769741618705,0.0,-3.48769741618705,0.24050632911392414,LL,2.66,0.08841944326745689,0.13262916490118534,2.608914472947784,2.7415436378489693,2.4762853080465987,0.0,1.0,2.757489228892155,2.4603397170034125,1.0,8.0,9.0,0.3851756669830285,-0.6148243330169708,1.385175666983028,0.0,2.240453765279547,0.0,0.0,,,0.6925878334915144,0.6719185965593764,,2.72,3.22,2.240453765279547,2.757489228892155,2.4603397170034125,,,2.608914472947784,2.757489228892155,2.4603397170034125,,,2.569,2.693241699924101,2.444758300075899,0.8662216472230819,0.09672378351428645,0.008333333333333333,-0.3934864616011433,0.5079864363143493,0.0,1.0,0.0,10.0
2025-02-10 15:00:00,2.65,2.72,2.65,2.69,124603.0,33410172.0,2.7549134868376894,1.0,3.78,1.9,0.42021276595744683,-2.3562804112662863,-2.3562804112662863,0.0,-2.3562804112662863,0.25000000000000006,LL,2.69,0.08710376874835285,0.13065565312252927,2.608914472947784,2.7395701260703134,2.4782588198252546,0.0,1.0,2.755697318609971,2.4621316272855966,1.0,9.0,10.0,0.6206048120717264,-0.3793951879282743,1.620604812071727,0.0,2.2468655914112454,0.0,0.0,,,0.810302406035863,0.7762091397206938,,2.72,3.22,2.2468655914112454,2.755697318609971,2.4621316272855966,,,2.608914472947784,2.755697318609971,2.4621316272855966,,,2.5744999999999996,2.709477775948598,2.439522224051401,0.9278482112639956,0.10485746820633009,0.03333333333333333,-0.33000074292177295,0.5616805340258906,0.0,1.0,0.0,11.0
2025-02-11 15:00:00,2.7,2.7,2.65,2.66,97683.0,25996216.0,2.753727920945066,1.0,3.78,1.9,0.4042553191489363,-3.40367398798422,-3.40367398798422,0.0,-3.40367398798422,0.24050632911392414,LL,2.66,0.08445349955204196,0.12668024932806293,2.608914472947784,2.735594722275847,2.482234223619721,0.0,1.0,2.753869809852323,2.4639591360432442,1.0,10.0,11.0,0.40326354994708224,-0.5967364500529182,1.4032635499470827,0.0,2.288523075592463,0.0,0.0,,,0.701631774973541,0.6762112666671221,,2.72,3.22,2.288523075592463,2.753869809852323,2.4639591360432442,,,2.608914472947784,2.753869809852323,2.4639591360432442,,,2.58,2.7194274004635735,2.4405725995364267,0.7868876552744049,0.1080832561733127,0.058333333333333334,-0.23711554056835216,0.5934402168694671,0.0,1.0,0.0,12.0
2025-02-12 15:00:00,2.67,2.68,2.64,2.66,116248.0,30964460.0,2.7521429219097917,1.0,3.78,1.9,0.4042553191489363,-3.3480427624685607,-3.3480427624685607,0.0,-3.3480427624685607,0.24050632911392414,LL,2.66,0.08127824958403897,0.12191737437605846,2.608914472947784,2.7308318473238424,2.4869970985717256,0.0,1.0,2.751949979641616,2.465878966253951,1.0,11.0,12.0,0.41901761183472525,-0.5809823881652746,1.419017611834725,0.0,2.346433515745416,0.0,0.0,,,0.7095088059173627,0.6785763837001856,,2.72,3.22,2.346433515745416,2.751949979641616,2.465878966253951,,,2.608914472947784,2.751949979641616,2.465878966253951,,,2.585,2.728317828618876,2.441682171381124,0.7616562109639798,0.1108842000919736,0.075,-0.04438528099727135,0.6264703231886126,0.0,1.0,0.0,13.0
2025-02-13 15:00:00,2.66,2.67,2.63,2.64,145512.0,38611548.0,2.7498810650164907,1.0,3.78,1.9,0.39361702127659587,-3.995847908274229,-3.995847908274229,0.0,-3.995847908274229,0.2341772151898735,LL,2.64,0.07832980318517906,0.11749470477776858,2.608914472947784,2.726409177725553,2.491419768170015,0.0,1.0,2.7499853025711496,2.4678436433244175,1.0,12.0,13.0,0.26456960005994995,-0.735430399940052,1.2645696000599518,0.0,2.401313827549756,0.0,0.0,,,0.6322848000299747,0.6101770193569053,,2.72,3.22,2.401313827549756,2.7499853025711496,2.4678436433244175,,,2.608914472947784,2.7499853025711496,2.4678436433244175,,,2.5904999999999996,2.7333950663949915,2.4476049336050076,0.6732040204354297,0.11032238285658519,0.075,0.11243270599769373,0.64503627257763,1.0,0.0,1.0,0.0
2025-02-14 15:00:00,2.64,2.64,2.6,2.62,118057.0,30894548.0,2.7475830761339277,1.0,3.78,1.9,0.38297872340425543,-4.643465642299971,-4.643465642299971,0.0,-4.643465642299971,0.22784810126582286,LL,2.62,0.07559196010052342,0.11338794015078513,2.608914472947784,2.722302413098569,2.495526532796999,0.0,1.0,2.748007953323108,2.4698209925724592,1.0,13.0,14.0,0.09776636772371373,-0.9022336322762863,1.0977663677237137,0.0,2.4534087168415892,0.0,0.0,,,0.5488831838618569,0.5398491971812907,,2.72,3.22,2.4534087168415892,2.748007953323108,2.4698209925724592,,,2.608914472947784,2.748007953323108,2.4698209925724592,,,2.595,2.735641387934096,2.454358612065904,0.5888785313030145,0.10839413328254024,0.06666666666666667,0.1206564646691064,0.6579754312333838,1.0,0.0,2.0,0.0
2025-02-17 15:00:00,2.61,2.68,2.6,2.67,184297.0,48797980.0,2.7448703217243224,1.0,3.78,1.9,0.4095744680851064,-2.7276451325135502,-2.7276451325135502,0.0,-2.7276451325135502,0.2436708860759494,LL,2.67,0.07590682009334318,0.11386023014001477,2.608914472947784,2.722774703087799,2.495054242807769,0.0,1.0,2.7463257366407543,2.4715032092548133,1.0,14.0,15.0,0.5364957279385313,-0.46350427206146977,1.5364957279385325,0.0,2.413683224142352,0.0,0.0,,,0.7682478639692654,0.7222726340276757,,2.72,3.22,2.413683224142352,2.7463257366407543,2.4715032092548133,,,2.608914472947784,2.7463257366407543,2.4715032092548133,,,2.606,2.733342059037964,2.478657940962036,0.7512916803902159,0.09772989949191399,0.016666666666666666,-0.06797387764876262,0.6210757232385581,0.0,1.0,0.0,1.0
2025-02-18 15:00:00,2.66,2.68,2.59,2.6,154208.0,40682844.0,2.7420124006114266,1.0,3.78,1.9,0.372340425531915,-5.179130502099842,-5.179130502099842,0.0,-5.179130502099842,0.22151898734177222,LL,2.6,0.07691347580096154,0.11537021370144232,2.608914472947784,2.7242846866492263,2.4935442592463417,0.0,1.0,2.7449481710162837,2.472880774879284,1.0,15.0,16.0,-0.07726840977215307,-1.0772684097721528,0.9227315902278467,0.0,2.3582117724169445,0.0,0.0,,,0.46136579511392345,0.46723432107500745,,2.72,3.22,2.3582117724169445,2.7449481710162837,2.472880774879284,,,2.608914472947784,2.7449481710162837,2.472880774879284,,,2.614,2.71625458424945,2.51174541575055,0.43154341146286995,0.07823610118550114,0.008333333333333333,-0.27614966503184646,0.5275950468037031,0.0,1.0,0.0,2.0
2025-02-19 15:00:00,2.6,2.6,2.56,2.58,149026.0,38438568.0,2.738288502611637,1.0,3.78,1.9,0.36170212765957455,-5.780563386972177,-5.780563386972177,0.0,-5.780563386972177,0.21518987341772158,LL,2.58,0.07427679895803573,0.11141519843705358,2.608914472947784,2.7203296713848375,2.4974992745107305,0.0,1.0,2.74350002397914,2.4743289219164275,1.0,16.0,17.0,-0.2595200058286463,-1.2595200058286455,0.7404799941713529,0.0,2.4159280406863575,0.0,0.0,,,0.37023999708567673,0.39257957958262885,,2.72,3.22,2.4159280406863575,2.74350002397914,2.4743289219164275,,,2.608914472947784,2.74350002397914,2.4743289219164275,,,2.6155,2.7147924971990722,2.5162075028009276,0.3212352342754275,0.07592620699604076,0.008333333333333333,-0.315265773364796,0.5455020895789779,0.0,1.0,0.0,3.0
2025-02-20 15:00:00,2.58,2.6,2.55,2.57,104433.0,26871760.0,2.735582922888351,1.0,3.78,1.9,0.35638297872340424,-6.052930126991775,-6.052930126991775,0.0,-6.052930126991775,0.2120253164556962,LL,2.57,0.07254274188960462,0.10881411283440692,2.608914472947784,2.717728585782191,2.500100360113377,0.0,1.0,2.742068277412643,2.475760668482925,1.0,17.0,18.0,-0.3576233995217525,-1.3576233995217521,0.6423766004782473,0.0,2.4473627730162533,0.0,0.0,,,0.3211883002391237,0.3538739726432141,,2.72,3.22,2.4473627730162533,2.742068277412643,2.475760668482925,,,2.608914472947784,2.742068277412643,2.475760668482925,,,2.6185,2.708004189846217,2.5289958101537833,0.22906296295552558,0.06836294813535747,0.008333333333333333,-0.38033473928652684,0.5283520102431503,0.0,1.0,0.0,4.0
2025-02-21 15:00:00,2.58,2.59,2.52,2.54,118998.0,30284392.0,2.7320603245462385,1.0,3.78,1.9,0.3404255319148937,-7.029871296057026,-7.029871296057026,0.0,-7.029871296057026,0.2025316455696203,LL,2.54,0.07236111746891857,0.10854167620337786,2.608914472947784,2.717456149151162,2.500372796744406,0.0,1.0,2.7407729022409857,2.477056043654582,1.0,18.0,19.0,-0.6349125548665455,-1.6349125548665464,0.36508744513345537,0.0,2.429636871391865,0.0,0.0,,,0.18254372256672752,0.2386800627112555,,2.72,3.22,2.429636871391865,2.7407729022409857,2.477056043654582,,,2.608914472947784,2.7407729022409857,2.477056043654582,,,2.619,2.7066127844553955,2.531387215544605,0.049152555240268715,0.06690552459365813,0.008333333333333333,-0.38275695771041285,0.553175898158397,0.0,1.0,0.0,5.0
2025-02-24 15:00:00,2.52,2.6,2.52,2.58,141598.0,36481472.0,2.7282813421645704,1.0,3.78,1.9,0.36170212765957455,-5.434972554807215,-5.434972554807215,0.0,-5.434972554807215,0.21518987341772158,LL,2.58,0.0729067519354244,0.1093601279031366,2.608914472947784,2.7182746008509207,2.4995543450446474,0.0,1.0,2.7396479871714825,2.4781809587240855,1.0,19.0,20.0,-0.2643968464758409,-1.2643968464758415,0.7356031535241596,0.0,2.3908807849876133,0.0,0.0,,,0.36780157676207964,0.3894144584138223,,2.72,3.22,2.3908807849876133,2.7396479871714825,2.4781809587240855,,,2.608914472947784,2.7396479871714825,2.4781809587240855,,,2.6225,2.6970318723770403,2.5479681276229598,0.21488707686691497,0.05684032211785722,0.008333333333333333,-0.41839373197595386,0.500899745598601,0.0,1.0,0.0,6.0
2025-02-25 15:00:00,2.57,2.61,2.54,2.55,107620.0,27704800.0,2.7254271333045827,1.0,3.78,1.9,0.3457446808510638,-6.436684039755535,-6.436684039755535,0.0,-6.436684039755535,0.20569620253164556,LL,2.55,0.07269912679717978,0.10904869019576968,2.608914472947784,2.717963163143554,2.499865782752014,0.0,1.0,2.7386153765034855,2.479213569392082,1.0,20.0,21.0,-0.5402584188954307,-1.5402584188954327,0.45974158110457136,0.0,2.3787704982582767,0.0,0.0,,,0.2298707905522852,0.2728833364584759,,2.72,3.22,2.3787704982582767,2.7386153765034855,2.479213569392082,,,2.608914472947784,2.7386153765034855,2.479213569392082,,,2.617,2.695765474670236,2.538234525329764,0.07468675025126176,0.06019524239223248,0.016666666666666666,-0.23059506442547562,0.5594475152568471,0.0,1.0,0.0,7.0
2025-02-26 15:00:00,2.54,2.61,2.54,2.6,125431.0,32471480.0,2.722462396044346,1.0,3.78,1.9,0.372340425531915,-4.498221765056513,-4.498221765056513,0.0,-4.498221765056513,0.22151898734177222,LL,2.6,0.07250633202595265,0.10875949803892898,2.608914472947784,2.717673970986713,2.500154974908855,0.0,1.0,2.7376634944345413,2.4801654514610263,1.0,21.0,22.0,-0.08196500635368048,-1.081965006353679,0.918034993646318,0.0,2.367591314933681,0.0,0.0,,,0.4590174968231597,0.46538042446908773,,2.72,3.22,2.367591314933681,2.7376634944345413,2.4801654514610263,,,2.608914472947784,2.7376634944345413,2.4801654514610263,,,2.616,2.695094879733316,2.536905120266684,0.39885565251538924,0.06047009153923239,0.025,-0.2035675963322432,0.5927628625410645,0.0,1.0,0.0,8.0
2025-02-27 15:00:00,2.6,2.63,2.53,2.57,130704.0,33678040.0,2.7192529915816492,1.0,3.78,1.9,0.35638297872340424,-5.488749742804792,-5.488749742804792,0.0,-5.488749742804792,0.2120253164556962,LL,2.57,0.07447016545267032,0.11170524817900548,2.608914472947784,2.7206197211267895,2.4972092247687785,0.0,1.0,2.736922460812465,2.4809064850831026,1.0,22.0,23.0,-0.3483674543690595,-1.3483674543690598,0.6516325456309408,0.0,2.2918885182467137,0.0,0.0,,,0.32581627281547026,0.3479998256479083,,2.72,3.22,2.2918885182467137,2.736922460812465,2.4809064850831026,,,2.608914472947784,2.736922460812465,2.4809064850831026,,,2.6145,2.695857236924737,2.533142763075263,0.2265148026034431,0.06223540785981017,0.03333333333333333,-0.0896324755248249,0.6419232399206432,0.0,1.0,0.0,9.0
