datetime,open,high,low,close,volume,amount,dsa_vwap,dsa_dir,lh_hh_low_pos,bull_vwap_dev_pct,rope,upper,lower,rope_dir,c_hi,c_lo,is_consolidating,bars_since_dir_change,consolidation_bars,dist_to_rope_atr,dist_to_upper_atr,dist_to_lower_atr,rope_slope_atr_5,rope_slope_pct_5,range_width_atr,dist_to_range_high_atr,dist_to_range_low_atr,range_break_up,range_break_down,range_break_up_strength,range_break_down_strength,range_width_atr_ffill,dist_to_range_high_atr_ffill,dist_to_range_low_atr_ffill,range_high_1,range_low_1,range_high_2,range_low_2,is_trailing_pivot_high,is_trailing_pivot_low,last_pivot_high,prev_pivot_high,last_pivot_low,prev_pivot_low,pivot_high_type,pivot_low_type,breakout_level,active_breakout_retest,bullish_bos,bullish_choch,bars_since_bullish_bos,bars_since_bullish_choch,bullish_ob_low,bullish_ob_high,bullish_ob_age,dist_to_bullish_ob_atr,retrace_50,dist_to_retrace50_atr,support_cluster_count,cluster1_contribution,cluster2_contribution,cluster3_contribution,support_raw,break_penalty,cluster1_state,cluster1_distance_atr,source_quality_score,freshness_quality_score,position_quality_score,confluence_quality_score,support_score,dsa_bull_flag,rope_bull_flag,above_dsa_vwap_flag,above_rope_flag
2024-11-29 15:00:00,24.21,24.48,24.1,24.46,15690659.0,381406816.0,29.186688535372685,-1.0,0.05387647831800265,0.0,25.185474318934208,26.141271900801687,24.22967673706673,-1.0,,,0.0,21.0,0.0,-0.7590250621023162,-1.7590250621023158,0.24097493789768346,-0.7678521128563695,-0.02831514629737386,,,,0.0,0.0,,,2.365296038399007,1.7280310927675755,0.6372649456314315,,,,,0.0,0.0,31.66,29.95,24.05,24.23,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.3952090368000001,0.0037224,0.003457728,0.3966662361600001,0.0,above,0.2614624068465252,58.864000000000004,64.21818181818182,75.9090909090909,25.0,38.26454185590857,0.0,0.0,0.0,0.0
2024-12-02 15:00:00,24.18,24.55,24.11,24.49,25456560.0,618498240.0,29.111682958749633,-1.0,0.05781865965834399,0.0,25.185474318934208,26.120143502096866,24.25080513577155,-1.0,,,0.0,22.0,0.0,-0.7440860696625503,-1.7440860696625486,0.255913930337448,-0.5909925730384499,-0.021461870287281748,,,,0.0,0.0,,,2.365296038399007,1.7280310927675755,0.6372649456314315,,,,,0.0,0.0,31.66,29.95,24.05,24.23,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.3952090368000001,0.0037224,0.003457728,0.3966662361600001,0.0,above,0.28387089550617484,58.864000000000004,64.21818181818182,75.9090909090909,25.0,38.26454185590857,0.0,0.0,0.0,0.0
2024-12-03 15:00:00,24.49,24.7,24.31,24.44,17985406.0,439972704.0,29.059417486025126,-1.0,0.0512483574244416,0.0,25.185474318934208,26.095167131870962,24.275781505997454,-1.0,,,0.0,23.0,0.0,-0.8194791783916561,-1.8194791783916546,0.18052082160834249,-0.20536750234587692,-0.007363202108298106,,,,0.0,0.0,,,2.365296038399007,1.7280310927675755,0.6372649456314315,,,,,0.0,0.0,31.66,29.95,24.05,24.23,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.38982240000000007,0.0037224,0.003457728,0.39127959936000006,0.0,above,0.17078123241251544,58.864000000000004,52.400000000000006,92.27272727272727,25.0,37.83792683455066,0.0,0.0,0.0,0.0
2024-12-04 15:00:00,24.46,24.57,24.32,24.42,17614974.0,430393760.0,29.007086599732403,-1.0,0.04862023653088055,0.0,25.185474318934208,26.056974788089768,24.313973849778648,-1.0,,,0.0,24.0,0.0,-0.8783406848603461,-1.8783406848603474,0.12165931513965528,-0.21436745877582514,-0.007363202108298106,,,,0.0,0.0,,,2.365296038399007,1.7280310927675755,0.6372649456314315,,,,,0.0,0.0,31.66,29.95,24.05,24.23,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.32603328000000004,0.0037224,0.003457728,0.32749047936000003,0.0,above,0.08248897270948562,58.864000000000004,44.21818181818181,92.27272727272727,25.0,32.700225051742855,0.0,0.0,0.0,0.0
2024-12-05 15:00:00,24.33,24.34,24.14,24.19,16761603.0,405862112.0,28.954327778051013,-1.0,0.018396846254927803,0.0,25.02925043564445,25.868500871288898,24.19,-1.0,,,0.0,25.0,0.0,-1.000000000000001,-2.000000000000002,0.0,-0.18614691950656723,-0.006202935918991681,,,,0.0,0.0,,,2.365296038399007,1.7280310927675755,0.6372649456314315,,,,,0.0,0.0,31.66,29.95,24.05,24.23,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.29626502400000004,0.0037224,0.003457728,0.29772222336000004,0.0,inside,0.0,58.864000000000004,52.400000000000006,70.45454545454545,25.0,30.242177136170394,0.0,0.0,0.0,0.0
2024-12-06 15:00:00,24.09,24.28,24.02,24.28,18895942.0,456807744.0,28.893825167336093,-1.0,0.03403141361256565,0.0,25.02925043564445,25.83641155445715,24.22208931683175,-1.0,,,0.0,26.0,0.0,-0.928253874203657,-1.9282538742036563,0.07174612579634211,-0.19354733478683525,-0.006202935918991681,,,,0.0,0.0,,,2.365296038399007,1.7280310927675755,0.6372649456314315,,,,,0.0,1.0,31.66,29.95,24.02,24.05,,LL,31.66,,0.0,0.0,,,,,,,,,3.0,0.38982240000000007,0.0037224,0.003457728,0.39127959936000006,0.0,above,0.007619188694516328,58.864000000000004,52.400000000000006,92.27272727272727,25.0,37.83792683455066,0.0,0.0,0.0,0.0
2024-12-09 15:00:00,24.49,25.09,24.42,24.86,39305936.0,973865152.0,28.784509847028538,-1.0,0.10994764397905757,0.0,25.02925043564445,25.865542903113386,24.192957968175513,-1.0,,,0.0,27.0,0.0,-0.20238187264401827,-1.202381872644018,0.7976181273559815,-0.18680532154328078,-0.006202935918991681,,,,0.0,0.0,,,2.365296038399007,1.7280310927675755,0.6372649456314315,,,,,0.0,0.0,31.66,29.95,24.02,24.05,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.13565819519999997,0.026056799999999998,0.003457728,0.14336902655999997,0.0,above,1.0964271910339705,58.864000000000004,32.39999999999999,62.27272727272726,25.0,16.61044244892804,0.0,0.0,0.0,0.0
2024-12-10 15:00:00,25.15,25.2,24.6,24.69,32231560.0,800731520.0,28.697062221018687,-1.0,0.08769633507853425,0.0,25.02925043564445,25.87009344115132,24.18840743013758,-1.0,,,0.0,28.0,0.0,-0.403464657995156,-1.4034646579951553,0.5965353420048431,-0.18579435431657648,-0.006202935918991681,,,,0.0,0.0,,,2.365296038399007,1.7280310927675755,0.6372649456314315,,,,,0.0,0.0,31.66,29.95,24.02,24.05,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.13565819519999997,0.013648799999999999,0.003457728,0.13989478655999998,0.0,above,0.7948030130072666,58.864000000000004,32.39999999999999,57.72727272727273,25.0,16.279650593531716,0.0,0.0,0.0,0.0
2024-12-11 15:00:00,24.85,25.1,24.81,24.85,23440250.0,583545280.0,28.63520778042818,-1.0,0.10863874345549762,0.0,25.02925043564445,25.85396179790083,24.20453907338807,-1.0,,,0.0,29.0,0.0,-0.21734929800654837,-1.2173492980065497,0.782650701993453,-0.18942855699518413,-0.006202935918991681,,,,0.0,0.0,,,2.365296038399007,1.7280310927675755,0.6372649456314315,,,,,0.0,0.0,31.66,29.95,24.02,24.05,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.13565819519999997,0.026056799999999998,0.003457728,0.14336902655999997,0.0,above,1.0739760529901807,58.864000000000004,32.39999999999999,62.27272727272726,25.0,16.61044244892804,0.0,0.0,0.0,0.0
2024-12-12 15:00:00,24.96,25.25,24.92,25.03,30329988.0,760775488.0,28.558604952451134,-1.0,0.13219895287958133,0.0,25.02925043564445,25.837910986311087,24.220589884977812,0.0,25.837910986311087,24.220589884977812,1.0,0.0,1.0,0.0009269208877984623,-0.9990730791122012,1.0009269208877982,0.0,0.0,1.9999999999999996,0.9990730791122012,1.0009269208877982,0.0,0.0,,,1.9999999999999996,0.9990730791122012,1.0009269208877982,25.837910986311087,24.220589884977812,,,0.0,0.0,31.66,29.95,24.02,24.05,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.17838888320000001,0.0471504,0.003457728,0.19200592256000001,0.0,above,1.3813903813317001,80.68851494252876,29.67272727272727,70.0,50.0,21.105994343789533,0.0,0.0,0.0,1.0
2024-12-13 15:00:00,24.55,24.74,24.4,24.42,28213904.0,692621632.0,28.476807188494163,-1.0,0.052356020942408654,0.0,25.02925043564445,25.847649518406328,24.21085135288257,0.0,25.842780252358708,24.21572061893019,1.0,1.0,2.0,-0.7444417381168007,-1.7444417381168014,0.25555826188319997,0.0,0.0,1.9881005095186872,1.7384919928761444,0.24960851664254285,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,25.842780252358708,24.21572061893019,,,0.0,0.0,31.66,29.95,24.02,24.05,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.25220497280000004,0.0037224,0.003457728,0.25366217216000003,0.0,above,0.25441277496381265,80.68851494252876,29.67272727272727,75.9090909090909,50.0,26.520243341205134,0.0,0.0,0.0,0.0
2024-12-16 15:00:00,24.41,24.42,23.67,23.7,29926234.0,717467328.0,28.37788271037853,-1.0,0.003754693366708084,0.0,24.540299148278887,25.380598296557775,23.7,-1.0,,,0.0,0.0,0.0,-1.000000000000001,-2.000000000000002,0.0,-0.5818776424646388,-0.01953519497608447,,,,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,,,,,0.0,1.0,31.66,29.95,23.67,24.02,,LL,31.66,,0.0,0.0,,,,,,,,,3.0,0.585504,0.0037224,0.003457728,0.58696119936,0.0,inside,0.0,63.114482758620696,93.3090909090909,70.45454545454545,25.0,52.76519257926455,0.0,0.0,0.0,0.0
2024-12-17 15:00:00,23.7,23.77,23.51,23.57,19034828.0,449872128.0,28.310633737185203,-1.0,0.007361963190183894,0.0,24.378134923401824,25.186269846803647,23.57,-1.0,,,0.0,1.0,0.0,-1.0000000000000002,-2.0000000000000004,0.0,-0.8057014904166894,-0.026014183441760763,,,,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,,,,,0.0,1.0,31.66,29.95,23.51,23.67,,LL,31.66,,0.0,0.0,,,,,,,,,3.0,0.585504,0.0037224,0.003457728,0.58696119936,0.0,inside,0.0,63.114482758620696,93.3090909090909,70.45454545454545,25.0,52.76519257926455,0.0,0.0,0.0,0.0
2024-12-18 15:00:00,23.53,23.76,23.4,23.6,16476274.0,388249632.0,28.251590001340215,-1.0,0.024213075060533027,0.0,24.378134923401824,25.167117352274946,23.5891524945287,-1.0,,,0.0,2.0,0.0,-0.9862512711635507,-1.9862512711635518,0.013748728836450216,-0.8252598390215017,-0.026014183441760763,,,,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,,,,,0.0,1.0,31.66,29.95,23.4,23.51,,LL,31.66,,0.0,0.0,,,,,,,,,3.0,0.4524774912000001,0.0037224,0.003457728,0.4539346905600001,0.0,inside,0.0,58.864000000000004,78.76363636363635,70.45454545454545,25.0,42.738806611362925,0.0,0.0,0.0,0.0
2024-12-19 15:00:00,23.21,23.61,22.89,23.55,18619184.0,434689728.0,28.1809496876072,-1.0,0.07525655644241735,0.0,24.35976939823933,25.16953879647866,23.55,-1.0,,,0.0,3.0,0.0,-1.0000000000000016,-2.000000000000003,0.0,-0.8267551711150918,-0.026747945933359052,,,,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,,,,,0.0,1.0,31.66,29.95,22.89,23.4,,LL,31.66,,0.0,0.0,,,,,,,,,4.0,0.341504,0.23648768,0.0037224,0.40816723839999997,0.0,above,1.1125702800730004,49.44331034482759,100.0,70.0,0.0,39.171941946982436,0.0,0.0,0.0,0.0
2024-12-20 15:00:00,23.54,23.64,23.2,23.25,23927242.0,559901248.0,28.09031733191265,-1.0,0.04104903078677303,0.0,24.049071584079375,24.84814316815875,23.25,-1.0,,,0.0,4.0,0.0,-0.9999999999999989,-1.9999999999999978,0.0,-1.2266471128420318,-0.03916133461868243,,,,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,,,,,0.0,0.0,31.66,29.95,22.89,23.4,,,31.66,,0.0,0.0,,,,,,,,,4.0,0.32831488,0.23648768,0.0074448,0.3954248064,0.0,above,0.5657842610836199,49.44331034482759,75.41818181818182,91.81818181818181,0.0,38.16631511196669,0.0,0.0,0.0,0.0
2024-12-23 15:00:00,23.33,23.66,23.27,23.44,20254224.0,475655584.0,28.01516417236262,-1.0,0.06271379703534787,0.0,24.049071584079375,24.834995197867364,23.263147970291385,-1.0,,,0.0,5.0,0.0,-0.7749755490152188,-1.7749755490152166,0.22502445098477897,-0.6250321985261337,-0.020017179139968366,,,,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,,,,,0.0,0.0,31.66,29.95,22.89,23.4,,,31.66,,0.0,0.0,,,,,,,,,4.0,0.311168,0.23222272,0.0074448,0.3770837376,0.0,above,0.23753667647716595,42.92855172413793,75.41818181818182,100.0,0.0,36.70851562907296,0.0,0.0,0.0,0.0
2024-12-24 15:00:00,23.26,23.4,23.03,23.27,19546004.0,453223680.0,27.938915689304945,-1.0,0.04332953249714926,0.0,24.043714784231707,24.817429568463414,23.27,-1.0,,,0.0,6.0,0.0,-1.0000000000000009,-2.0000000000000018,0.0,-0.4322266369799226,-0.013718036273935419,,,,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,,,,,0.0,0.0,31.66,29.95,22.89,23.4,,,31.66,,0.0,0.0,,,,,,,,,4.0,0.32831488,0.23648768,0.0074448,0.3954248064,0.0,above,0.6267055814579053,49.44331034482759,75.41818181818182,91.81818181818181,0.0,38.16631511196669,0.0,0.0,0.0,0.0
2024-12-25 15:00:00,23.27,23.27,23.03,23.07,14869522.0,343597664.0,27.879190664120443,-1.0,0.020524515393386514,0.0,23.814163728215156,24.558327456430312,23.07,-1.0,,,0.0,7.0,0.0,-1.0000000000000002,-2.0000000000000004,0.0,-0.757859021883971,-0.023134304447764875,,,,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,,,,,0.0,0.0,31.66,29.95,22.89,23.4,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.3662913024000001,0.0210936,0.003457728,0.3726124377600001,0.0,inside,0.0,58.864000000000004,75.41818181818182,70.45454545454545,25.0,36.35120818497469,0.0,0.0,0.0,0.0
2024-12-26 15:00:00,23.1,23.33,23.03,23.11,15991607.0,369647488.0,27.814866778829607,-1.0,0.025085518814138983,0.0,23.814163728215156,24.5373157615578,23.091011694872513,-1.0,,,0.0,8.0,0.0,-0.9737423055568034,-1.9737423055568015,0.026257694443194795,-0.7544826604472172,-0.022397817528749253,,,,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,,,,,0.0,0.0,31.66,29.95,22.89,23.4,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.29626502400000004,0.0210936,0.003457728,0.30258615936000005,0.0,inside,0.0,58.864000000000004,63.59999999999999,70.45454545454545,25.0,30.6467237256409,0.0,0.0,0.0,0.0
2024-12-27 15:00:00,23.11,23.27,23.05,23.16,15997091.0,370707776.0,27.750119356880237,-1.0,0.03078677309007977,0.0,23.814163728215156,24.509233473461897,23.119093982968415,-1.0,,,0.0,9.0,0.0,-0.9411483274717075,-1.9411483274717072,0.0588516725282922,-0.3379629993545885,-0.009767855488430954,,,,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,,,,,0.0,0.0,31.66,29.95,22.89,23.4,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.25762176000000003,0.0210936,0.003457728,0.26394289536000004,0.0,inside,0.0,52.48827586206898,63.59999999999999,70.45454545454545,25.0,27.398450706590133,0.0,0.0,0.0,0.0
2024-12-30 15:00:00,23.1,23.29,22.81,22.97,22679324.0,521449344.0,27.655551228348422,-1.0,0.018079096045197755,0.0,23.666850477729117,24.363700955458235,22.97,-1.0,,,0.0,10.0,0.0,-1.0000000000000018,-2.0000000000000036,0.0,-0.548498018679463,-0.01589338303617882,,,,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,,,,,0.0,1.0,31.66,29.95,22.81,22.89,,LL,31.66,,0.0,0.0,,,,,,,,,3.0,0.4524774912000001,0.013028399999999999,0.003457728,0.4565403705600001,0.0,inside,0.0,58.864000000000004,84.76363636363637,70.45454545454545,25.0,42.939873256732035,0.0,0.0,0.0,0.0
2024-12-31 15:00:00,22.88,23.05,22.62,22.63,19122276.0,436379072.0,22.624996005091024,-1.0,0.0011061946902652668,0.0,23.323146872177038,24.016293744354076,22.63,-1.0,,,0.0,11.0,0.0,-1.0000000000000022,-2.0000000000000044,0.0,-1.039560215847917,-0.029969075848763183,,,,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,,,,,0.0,1.0,31.66,29.95,22.62,22.81,,LL,31.66,,0.0,0.0,,,,,,,,,2.0,0.6270145920000001,0.013028399999999999,0.0,0.6306625440000001,0.0,inside,0.0,66.88132413793106,99.3090909090909,70.45454545454545,50.0,55.965629922959316,0.0,0.0,1.0,0.0
2025-01-02 15:00:00,22.67,23.55,22.64,23.15,46696784.0,1081971328.0,22.663715843524873,-1.0,0.058628318584070534,0.0,23.323146872177038,24.065354682055716,22.58093906229836,-1.0,,,0.0,12.0,0.0,-0.23328624392317016,-1.2332862439231713,0.766713756076831,-0.6615625024457519,-0.020618689853734384,,,,0.0,0.0,,,1.9881005095186872,1.7384919928761444,0.24960851664254285,,,,,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,2.0,0.32538757248000005,0.0911988,0.0,0.35092323648000007,0.0,above,0.7627789805013254,66.88132413793106,70.21818181818182,62.27272727272726,50.0,34.606825914368045,0.0,0.0,1.0,0.0
2025-01-03 15:00:00,23.3,24.22,23.3,24.12,67635704.0,1622047104.0,22.79295701189204,-1.0,0.16592920353982302,0.0,23.323146872177038,24.12698269563581,22.519311048718265,0.0,24.12698269563581,22.519311048718265,1.0,0.0,1.0,0.991313281354191,-0.008686718645809841,1.9913132813541918,-0.6108422164184657,-0.020618689853734384,2.0000000000000018,0.008686718645809841,1.9913132813541918,0.0,0.0,,,2.0000000000000018,0.008686718645809841,1.9913132813541918,,,24.12698269563581,22.519311048718265,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,2.0,0.21430175999999998,0.07196639999999999,0.0,0.23445235199999997,0.0,above,2.2563321365759417,73.55089655172414,75.25454545454545,40.454545454545446,75.0,24.861801340458,0.0,0.0,1.0,1.0
2025-01-06 15:00:00,23.99,24.43,23.49,24.04,44671784.0,1076665088.0,22.873813083273507,-1.0,0.15707964601769892,0.0,23.323146872177038,24.170280136817325,22.47601360753675,0.0,24.148631416226568,22.497662328127507,1.0,1.0,2.0,0.8462105760034736,-0.15378942399652568,1.8462105760034728,-0.5796217390266398,-0.020618689853734384,1.9488894569617667,0.1282341524774098,1.820655304484357,0.0,0.0,,,1.9488894569617667,0.1282341524774098,1.820655304484357,,,24.148631416226568,22.497662328127507,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.07326930375111114,0.07196639999999999,0.06051024,0.10068112455111114,0.0,above,2.4043623664742326,80.68851494252876,86.0121212121212,20.45454545454545,50.0,12.430976121499615,0.0,0.0,1.0,1.0
2025-01-07 15:00:00,23.91,24.43,23.78,24.41,36072396.0,874921664.0,22.9452411249218,-1.0,0.19800884955752204,0.0,23.553733397119732,24.41,22.697466794239464,1.0,,,0.0,0.0,0.0,1.0000000000000004,0.0,2.000000000000001,-0.13210497785256037,-0.004779557834103443,,,,0.0,0.0,,,1.9488894569617667,0.1282341524774098,1.820655304484357,,,,,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,2.0,0.07196639999999999,0.03509452799999999,0.0,0.08179286783999998,0.0,above,1.38,51.53847172413792,32.484848484848484,54.54545454545454,36.66666666666667,10.483697525440478,0.0,1.0,1.0,1.0
2025-01-08 15:00:00,24.37,24.91,24.22,24.48,37072068.0,908754816.0,23.031085865065933,-1.0,0.2057522123893805,0.0,23.610966725896894,24.48,22.741933451793788,1.0,,,0.0,1.0,0.0,1.0000000000000004,0.0,2.000000000000001,0.33119543554520814,0.012340523999495367,,,,0.0,0.0,,,1.9488894569617667,0.1282341524774098,1.820655304484357,,,,,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.07196639999999999,0.046214323200000004,0.03457728,0.08905568409599998,0.0,above,1.3799999999999981,52.05985103448276,35.418181818181814,54.54545454545454,18.333333333333336,11.24114042423332,0.0,1.0,1.0,1.0
2025-01-09 15:00:00,24.54,24.6,24.09,24.27,23944622.0,581169600.0,23.075957835287213,-1.0,0.18252212389380518,0.0,23.610966725896894,24.472569051849778,22.74936439994401,1.0,,,0.0,2.0,0.0,0.764892635792564,-0.23510736420743542,1.7648926357925634,0.33405185321609204,0.012340523999495367,,,,0.0,0.0,,,1.9488894569617667,0.1282341524774098,1.820655304484357,,,,,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.07196639999999999,0.046214323200000004,0.03457728,0.08905568409599998,0.0,above,1.0273389536888449,52.05985103448276,35.418181818181814,54.54545454545454,18.333333333333336,11.24114042423332,0.0,1.0,1.0,1.0
2025-01-10 15:00:00,24.31,24.53,23.99,24.19,25513876.0,619077312.0,23.118884608264825,-1.0,0.17367256637168146,0.0,23.610966725896894,24.468883171424572,22.753050280369216,1.0,,,0.0,3.0,0.0,0.6749296823969392,-0.32507031760306015,1.6749296823969386,0.3354870456444357,0.012340523999495367,,,,0.0,0.0,,,1.9488894569617667,0.1282341524774098,1.820655304484357,,,,,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.07196639999999999,0.046214323200000004,0.03457728,0.08905568409599998,0.0,above,0.8923945235954112,52.05985103448276,35.418181818181814,54.54545454545454,18.333333333333336,11.24114042423332,0.0,1.0,1.0,1.0
2025-01-13 15:00:00,24.02,24.8,24.0,24.54,35659064.0,874851136.0,23.186327677033407,-1.0,0.21238938053097325,0.0,23.657649014867154,24.54,22.77529802973431,1.0,,,0.0,4.0,0.0,1.0000000000000007,0.0,2.0000000000000013,0.37910326879700196,0.014342067325792796,,,,0.0,0.0,,,1.9488894569617667,0.1282341524774098,1.820655304484357,,,,,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.07196639999999999,0.046214323200000004,0.03457728,0.08905568409599998,0.0,above,1.3800000000000032,52.05985103448276,35.418181818181814,54.54545454545454,18.333333333333336,11.24114042423332,0.0,1.0,1.0,1.0
2025-01-14 15:00:00,24.22,24.61,24.12,24.51,28646410.0,698876416.0,23.236060093671508,-1.0,0.20907079646017707,0.0,23.657649014867154,24.529474929633366,22.78582310010094,1.0,,,0.0,5.0,0.0,0.9776619055438523,-0.02233809445614735,1.9776619055438522,0.1191930819988159,0.004411853356552253,,,,0.0,0.0,,,1.9488894569617667,0.1282341524774098,1.820655304484357,,,,,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.07196639999999999,0.046214323200000004,0.03457728,0.08905568409599998,0.0,above,1.3464928583157802,52.05985103448276,35.418181818181814,54.54545454545454,18.333333333333336,11.24114042423332,0.0,1.0,1.0,1.0
2025-01-15 15:00:00,24.4,24.48,23.71,24.12,26621856.0,641205440.0,23.26861039209376,-1.0,0.16592920353982302,0.0,23.657649014867154,24.552915935721494,22.762382094012814,1.0,,,0.0,6.0,0.0,0.5164392589102167,-0.4835607410897827,1.516439258910216,0.05214343106267302,0.0019771443292517787,,,,0.0,0.0,,,1.9488894569617667,0.1282341524774098,1.820655304484357,,,,,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,3.0,0.173303712,0.10174559999999999,0.066849408,0.20981440896,0.0,above,2.1746588883653226,68.57158620689655,66.61818181818181,45.90909090909091,25.0,22.69827111535227,0.0,1.0,1.0,1.0
2025-01-16 15:00:00,24.3,24.61,24.29,24.42,29480370.0,721043968.0,23.31693304585314,-1.0,0.1991150442477877,0.0,23.657649014867154,24.541468298517614,22.773829731216694,1.0,,,0.0,7.0,0.0,0.8625643264809659,-0.1374356735190358,1.8625643264809677,0.052818816961593004,0.0019771443292517787,,,,0.0,0.0,,,1.9488894569617667,0.1282341524774098,1.820655304484357,,,,,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,2.0,0.061854912,0.046214323200000004,0.0,0.074794922496,0.0,above,1.173846489721451,57.26536827586207,29.963636363636358,54.54545454545454,43.333333333333336,9.742332785118608,0.0,1.0,1.0,1.0
2025-01-17 15:00:00,24.63,24.69,24.3,24.31,16898774.0,412658368.0,23.343610190990294,-1.0,0.18694690265486702,0.0,23.657649014867154,24.520124063971153,22.795173965763155,1.0,,,0.0,8.0,0.0,0.756370849000855,-0.2436291509991465,1.7563708490008565,0.05412595879585945,0.0019771443292517787,,,,0.0,0.0,,,1.9488894569617667,0.1282341524774098,1.820655304484357,,,,,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,2.0,0.061854912,0.046214323200000004,0.0,0.074794922496,0.0,above,1.0145562735012799,57.26536827586207,29.963636363636358,54.54545454545454,43.333333333333336,9.742332785118608,0.0,1.0,1.0,1.0
2025-01-20 15:00:00,24.32,24.32,23.71,23.96,26448840.0,632726208.0,23.36795324566331,-1.0,0.14823008849557523,0.0,23.657649014867154,24.523875846178008,22.7914221835563,1.0,,,0.0,9.0,0.0,0.34904366178002294,-0.6509563382199763,1.349043661780022,0.0,0.0,,,,0.0,0.0,,,1.9488894569617667,0.1282341524774098,1.820655304484357,,,,,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,2.0,0.173303712,0.058300031999999995,0.0,0.18962772096,0.0,above,1.9235654926700303,70.02913103448276,64.21818181818182,45.90909090909091,43.333333333333336,20.891389291104595,0.0,1.0,1.0,1.0
2025-01-21 15:00:00,23.88,23.99,23.62,23.84,16385896.0,390267328.0,23.3784305030206,-1.0,0.13495575221238926,0.0,23.657649014867154,24.501645358227233,22.813652671507075,1.0,,,0.0,10.0,0.0,0.2160566056564637,-0.7839433943435358,1.2160566056564632,0.0,0.0,,,,0.0,0.0,,,1.9488894569617667,0.1282341524774098,1.820655304484357,,,,,0.0,0.0,31.66,29.95,22.62,22.81,,,31.66,,0.0,0.0,,,,,,,,,2.0,0.173303712,0.0710976,0.0,0.19321104,0.0,above,1.7240849084846934,70.02913103448276,64.21818181818182,50.0,43.333333333333336,21.21455929110563,0.0,1.0,1.0,1.0
2025-01-22 15:00:00,23.99,25.1,23.93,24.99,57592284.0,1419067392.0,23.479832581523517,-1.0,0.2621681415929201,0.0,24.071289109737066,24.989999999999995,23.152578219474137,1.0,,,0.0,11.0,0.0,1.000000000000002,3.867063857035297e-15,2.0,0.45023967741530746,0.0174844125301703,,,,0.0,0.0,,,1.9488894569617667,0.1282341524774098,1.820655304484357,,,,,1.0,0.0,25.1,31.66,22.62,22.81,LH,,25.1,,0.0,0.0,,,,,,,23.86,1.844976496920481,3.0,0.051653375999999994,0.043471324799999995,0.03203072,0.067669033344,0.0,above,2.245684419030254,61.53742344827586,24.218181818181815,40.454545454545446,43.333333333333336,8.974445043380925,0.0,1.0,1.0,1.0
